r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
154,172,151,zh,灰绿色,灰绿,灰绿,鼠尾草绿,鼠尾草绿,鼠尾草绿
204,41,201,zh,紫色,紫,紫,紫红色,紫红,紫红
23,101,215,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
148,246,54,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
106,7,237,zh,紫色,紫,紫,紫色,紫,紫
123,11,147,zh,紫色,紫,紫,紫色,紫,紫
163,162,174,zh,灰色,灰,灰,紫灰色,紫灰,紫灰
37,123,224,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
19,196,245,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
30,198,117,zh,绿色,绿,绿,绿色,绿,绿
179,83,222,zh,紫色,紫,紫,紫色,紫,紫
221,39,79,zh,红色,红,红,玫红色,玫瑰,玫瑰
251,233,141,zh,黄色,黄,黄,黄色,黄,黄
80,153,20,zh,绿色,绿,绿,绿色,绿,绿
207,49,30,zh,红色,红,红,橘红色,橘红,橘红
40,190,124,zh,绿色,绿,绿,绿色,绿,绿
183,184,45,zh,黄色,黄,黄,橄榄绿,橄榄绿,橄榄绿
134,234,43,zh,绿色,绿,绿,绿色,绿,绿
196,223,102,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
211,121,7,zh,橙色,橙,橙,深橙色,深橙,深橙
102,236,218,zh,青绿色,青绿,青绿,绿松石色,绿松石,绿松石
176,180,67,zh,黄绿色,黄绿,黄绿,橄榄绿,橄榄绿,橄榄绿
105,216,88,zh,绿色,绿,绿,绿色,绿,绿
72,212,239,zh,青色,青,青,天蓝色,天蓝,天蓝
61,228,45,zh,绿色,绿,绿,绿色,绿,绿
13,83,23,zh,绿色,绿,绿,深绿色,深绿,深绿
166,66,4,zh,橙色,橙,橙,砖红色,砖红,砖红
139,54,57,zh,棕色,棕,棕,枣红色,枣红,枣红
8,142,214,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
28,85,223,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
73,32,6,zh,棕色,棕,棕,咖啡色,咖啡,咖啡
54,254,112,zh,绿色,绿,绿,鲜绿色,鲜绿,鲜绿
192,34,246,zh,紫色,紫,紫,紫色,紫,紫
71,236,49,zh,绿色,绿,绿,绿色,绿,绿
249,185,90,zh,橙色,橙,橙,橙色,橙,橙
63,107,231,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
10,244,240,zh,青色,青,青,青色,青,青
149,241,123,zh,浅绿色,浅绿,浅绿,嫩绿色,嫩绿,嫩绿
126,37,193,zh,紫色,紫,紫,紫色,紫,紫
102,16,44,zh,暗红色,暗红,暗红,酒红色,酒红,酒红
139,145,156,zh,灰色,灰,灰,蓝灰色,蓝灰,蓝灰
11,191,206,zh,青色,青,青,青色,青,青
206,150,41,zh,黄色,黄,黄,芥末黄,芥末黄,芥末黄
156,125,155,zh,紫色,紫,紫,灰紫色,灰紫,灰紫
167,173,147,zh,浅绿色,浅绿,浅绿,灰绿色,灰绿,灰绿
75,94,47,zh,深绿色,深绿,深绿,橄榄绿,橄榄绿,橄榄绿
157,0,34,zh,红色,红,红,深红色,深红,深红
9,26,165,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
136,128,112,zh,灰色,灰,灰,灰褐色,灰褐,灰褐
228,130,122,zh,粉色,粉,粉,珊瑚红,珊瑚红,珊瑚红
188,245,124,zh,浅绿色,浅绿,浅绿,嫩绿色,嫩绿,嫩绿
200,50,85,zh,红色,红,红,玫红色,玫瑰,玫瑰
151,218,207,zh,浅青色,浅青,浅青,薄荷绿,薄荷绿,薄荷绿
190,137,152,zh,粉色,粉,粉,藕荷色,藕荷,藕荷
113,141,170,zh,蓝色,蓝,蓝,蓝灰色,蓝灰,蓝灰
201,40,30,zh,红色,红,红,红色,红,红
175,6,79,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
137,159,81,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
133,117,36,zh,橄榄色,橄榄,橄榄,橄榄绿,橄榄绿,橄榄绿
35,130,67,zh,绿色,绿,绿,绿色,绿,绿
249,3,147,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
127,104,93,zh,棕色,棕,棕,灰褐色,灰褐,灰褐
139,187,239,zh,浅蓝色,浅蓝,浅蓝,浅蓝色,浅蓝,浅蓝
63,121,147,zh,蓝色,蓝,蓝,青色,青,青
197,122,245,zh,紫色,紫,紫,紫色,紫,紫
27,162,29,zh,绿色,绿,绿,绿色,绿,绿
166,240,249,zh,浅蓝色,浅蓝,浅蓝,天蓝色,天蓝,天蓝
87,186,153,zh,绿色,绿,绿,湖水绿,湖水绿,湖水绿
191,171,47,zh,黄色,黄,黄,芥末黄,芥末黄,芥末黄
97,208,135,zh,绿色,绿,绿,绿色,绿,绿
3,145,143,zh,青绿色,青绿,青绿,青色,青,青
36,74,59,zh,深绿色,深绿,深绿,墨绿色,墨绿,墨绿
46,69,135,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
224,108,241,zh,紫色,紫,紫,紫色,紫,紫
125,189,147,zh,绿色,绿,绿,浅绿色,浅绿,浅绿
194,236,203,zh,浅绿色,浅绿,浅绿,淡绿色,淡绿,淡绿
106,84,137,zh,紫色,紫,紫,紫色,紫,紫
55,214,0,zh,绿色,绿,绿,绿色,绿,绿
207,113,16,zh,橙色,橙,橙,赤褐色,赤褐,赤褐
47,231,131,zh,绿色,绿,绿,薄荷绿,薄荷绿,薄荷绿
21,38,156,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
124,6,227,zh,紫色,紫,紫,紫色,紫,紫
170,158,199,zh,紫色,紫,紫,淡紫色,淡紫,淡紫
186,160,106,zh,卡其色,卡其,卡其,卡其色,卡其,卡其
80,143,48,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
8,168,148,zh,青绿色,青绿,青绿,青色,青,青
80,166,213,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
214,28,44,zh,红色,红,红,红色,红,红
225,149,194,zh,粉色,粉,粉,粉色,粉,粉
229,229,127,zh,黄色,黄,黄,淡黄色,淡黄,淡黄
179,166,253,zh,紫色,紫,紫,浅紫色,浅紫,浅紫
146,162,231,zh,蓝色,蓝,蓝,浅蓝色,浅蓝,浅蓝
124,145,47,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
54,84,17,zh,绿色,绿,绿,深绿色,深绿,深绿
5,227,251,zh,青色,青,青,青色,青,青
248,172,65,zh,橙色,橙,橙,橘黄色,橘黄,橘黄
227,143,228,zh,粉色,粉,粉,粉紫色,粉紫,粉紫
101,192,50,zh,绿色,绿,绿,苹果绿,苹果绿,苹果绿
94,11,92,zh,紫色,紫,紫,紫色,紫,紫
187,0,6,zh,红色,红,红,红色,红,红
105,161,137,zh,绿色,绿,绿,青色,青,青
128,92,227,zh,紫色,紫,紫,紫色,紫,紫
133,63,185,zh,紫色,紫,紫,紫色,紫,紫
90,206,88,zh,绿色,绿,绿,绿色,绿,绿
77,223,142,zh,绿色,绿,绿,薄荷绿,薄荷绿,薄荷绿
190,159,184,zh,紫色,紫,紫,淡紫色,淡紫,淡紫
246,23,106,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
31,120,7,zh,绿色,绿,绿,绿色,绿,绿
143,204,215,zh,浅蓝色,浅蓝,浅蓝,天蓝色,天蓝,天蓝
161,21,179,zh,紫色,紫,紫,紫色,紫,紫
10,112,180,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
178,57,163,zh,紫色,紫,紫,品红色,品红,品红
138,246,59,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
171,241,55,zh,亮绿色,亮绿,亮绿,黄绿色,黄绿,黄绿
145,96,6,zh,棕色,棕,棕,褐色,褐,褐
207,242,21,zh,黄色,黄,黄,荧光黄,荧光黄,荧光黄
8,8,202,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
130,179,91,zh,绿色,绿,绿,草绿色,草绿,草绿
83,148,164,zh,蓝色,蓝,蓝,青色,青,青
216,178,60,zh,黄色,黄,黄,芥末黄,芥末黄,芥末黄
8,223,10,zh,绿色,绿,绿,绿色,绿,绿
183,166,74,zh,黄色,黄,黄,橄榄绿,橄榄绿,橄榄绿
205,141,40,zh,橙色,橙,橙,焦糖色,焦糖,焦糖
75,64,82,zh,紫色,紫,紫,深紫色,深紫,深紫
86,8,39,zh,暗红色,暗红,暗红,酒红色,酒红,酒红
15,50,196,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
111,50,184,zh,紫色,紫,紫,紫色,紫,紫
79,254,105,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
136,60,118,zh,紫色,紫,紫,紫红色,紫红,紫红
15,77,184,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
204,188,247,zh,淡紫色,淡紫,淡紫,淡紫色,淡紫,淡紫
84,136,30,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
251,202,34,zh,黄色,黄,黄,黄色,黄,黄
241,171,6,zh,橙色,橙,橙,橙色,橙,橙
141,194,64,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
186,234,117,zh,浅绿色,浅绿,浅绿,柠檬绿,柠檬绿,柠檬绿
60,49,25,zh,棕色,棕,棕,深褐色,深褐,深褐
203,23,179,zh,紫色,紫,紫,洋红色,洋红,洋红
1,204,233,zh,青色,青,青,天蓝色,天蓝,天蓝
65,90,205,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
60,46,186,zh,蓝色,蓝,蓝,蓝紫色,蓝紫,蓝紫
170,95,215,zh,紫色,紫,紫,紫色,紫,紫
85,1,71,zh,紫色,紫,紫,紫色,紫,紫
34,64,182,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
238,3,66,zh,红色,红,红,品红色,品红,品红
125,0,252,zh,紫色,紫,紫,紫色,紫,紫
40,165,20,zh,绿色,绿,绿,绿色,绿,绿
223,20,213,zh,品红,品红,品红,洋红色,洋红,洋红
91,95,207,zh,蓝色,蓝,蓝,蓝紫色,蓝紫,蓝紫
87,59,35,zh,棕色,棕,棕,棕色,棕,棕
216,183,215,zh,淡紫色,淡紫,淡紫,淡紫色,淡紫,淡紫
70,34,80,zh,紫色,紫,紫,紫色,紫,紫
224,48,229,zh,紫色,紫,紫,品红色,品红,品红
190,15,87,zh,洋红,洋红,洋红,品红,品红,品红
194,167,65,zh,黄色,黄,黄,金黄色,金黄,金黄
236,33,26,zh,红色,红,红,红色,红,红
204,55,239,zh,紫色,紫,紫,紫色,紫,紫
199,48,36,zh,红色,红,红,红色,红,红
160,235,221,zh,浅青色,浅青,浅青,青色,青,青
181,244,206,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
223,252,248,zh,浅青色,浅青,浅青,浅蓝色,浅蓝,浅蓝
198,247,52,zh,亮绿色,亮绿,亮绿,柠檬绿,柠檬绿,柠檬绿
200,57,0,zh,橙色,橙,橙,橙红色,橙红,橙红
111,170,77,zh,绿色,绿,绿,绿色,绿,绿
147,228,112,zh,绿色,绿,绿,浅绿色,浅绿,浅绿
230,251,56,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
29,185,121,zh,绿色,绿,绿,绿色,绿,绿
27,211,51,zh,绿色,绿,绿,绿色,绿,绿
228,120,117,zh,红色,红,红,珊瑚色,珊瑚,珊瑚
72,55,225,zh,蓝色,蓝,蓝,蓝紫色,蓝紫,蓝紫
161,146,127,zh,灰色,灰,灰,灰褐色,灰褐,灰褐
68,175,124,zh,绿色,绿,绿,绿色,绿,绿
93,71,144,zh,紫色,紫,紫,紫色,紫,紫
146,249,198,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
135,234,86,zh,绿色,绿,绿,亮绿色,亮绿,亮绿
255,238,7,zh,黄色,黄,黄,黄色,黄,黄
4,137,86,zh,绿色,绿,绿,绿色,绿,绿
5,115,111,zh,青绿色,青绿,青绿,青色,青,青
222,115,140,zh,粉红色,粉红,粉红,粉色,粉,粉
2,234,118,zh,绿色,绿,绿,翠绿,翠绿,翠绿
42,177,218,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
113,187,157,zh,绿色,绿,绿,薄荷绿,薄荷绿,薄荷绿
50,228,190,zh,绿色,绿,绿,松石绿,松石绿,松石绿
100,163,53,zh,绿色,绿,绿,绿色,绿,绿
26,84,59,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
24,160,44,zh,绿色,绿,绿,绿色,绿,绿
95,22,201,zh,紫色,紫,紫,紫色,紫,紫
204,226,202,zh,浅绿色,浅绿,浅绿,淡绿色,淡绿,淡绿
67,56,18,zh,棕色,棕,棕,橄榄绿,橄榄绿,橄榄绿
70,118,236,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
41,193,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
46,225,98,zh,绿色,绿,绿,绿色,绿,绿
9,30,117,zh,蓝色,蓝,蓝,深蓝色,深蓝,深蓝
168,150,249,zh,紫色,紫,紫,淡紫色,淡紫,淡紫
185,20,95,zh,洋红,洋红,洋红,洋红色,洋红,洋红
171,209,61,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
10,124,104,zh,青绿色,青绿,青绿,青色,青,青
194,39,98,zh,洋红,洋红,洋红,品红色,品红,品红
144,79,55,zh,棕色,棕,棕,红棕色,红棕,红棕
223,82,152,zh,粉色,粉,粉,洋红色,洋红,洋红
172,208,154,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
165,52,254,zh,紫色,紫,紫,紫色,紫,紫
190,131,124,zh,粉红色,粉红,粉红,豆沙色,豆沙,豆沙
158,38,130,zh,紫色,紫,紫,品红色,品红,品红
228,239,169,zh,浅黄色,浅黄,浅黄,鹅黄色,鹅黄,鹅黄
130,150,84,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
72,79,50,zh,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿
77,1,58,zh,紫红色,紫红,紫红,酱紫色,酱紫,酱紫
105,100,140,zh,紫色,紫,紫,紫色,紫,紫
148,167,142,zh,绿色,绿,绿,灰绿色,灰绿,灰绿
21,186,125,zh,绿色,绿,绿,绿色,绿,绿
87,69,183,zh,紫色,紫,紫,紫色,紫,紫
21,33,207,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
18,152,214,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
77,245,52,zh,绿色,绿,绿,亮绿色,亮绿,亮绿
20,197,114,zh,绿色,绿,绿,绿色,绿,绿
161,10,251,zh,紫色,紫,紫,紫色,紫,紫
151,54,46,zh,红色,红,红,枣红色,枣红,枣红
86,18,55,zh,紫红色,紫红,紫红,深紫色,深紫,深紫
132,24,35,zh,红色,红,红,酒红色,酒红,酒红
86,234,13,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
124,233,102,zh,绿色,绿,绿,浅绿色,浅绿,浅绿
206,152,27,zh,金色,金,金,金黄色,金黄,金黄
153,54,149,zh,紫色,紫,紫,紫色,紫,紫
83,10,116,zh,紫色,紫,紫,紫色,紫,紫
8,156,224,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
193,215,33,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
155,69,233,zh,紫色,紫,紫,紫色,紫,紫
48,251,37,zh,绿色,绿,绿,绿色,绿,绿
175,70,56,zh,红色,红,红,砖红色,砖红,砖红
166,152,43,zh,黄色,黄,黄,橄榄绿,橄榄绿,橄榄绿
71,221,248,zh,青色,青,青,天蓝色,天蓝,天蓝
191,147,187,zh,淡紫色,淡紫,淡紫,紫色,紫,紫
211,60,68,zh,红色,红,红,红色,红,红
67,185,50,zh,绿色,绿,绿,绿色,绿,绿
13,247,160,zh,绿色,绿,绿,青绿色,青绿,青绿
19,132,173,zh,蓝色,蓝,蓝,青色,青,青
178,66,19,zh,橙色,橙,橙,铁锈红,铁铁铁锈,铁铁铁锈
164,254,33,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
89,190,192,zh,青绿色,青绿,青绿,青色,青,青
227,77,241,zh,紫色,紫,紫,玫红色,玫瑰,玫瑰
199,48,179,zh,紫色,紫,紫,品红色,品红,品红
104,162,194,zh,蓝色,蓝,蓝,灰蓝色,灰蓝,灰蓝
224,82,18,zh,橙色,橙,橙,橙色,橙,橙
205,208,116,zh,黄色,黄,黄,橄榄绿,橄榄绿,橄榄绿
184,128,60,zh,棕色,棕,棕,焦糖色,焦糖,焦糖
249,90,68,zh,橙红色,橙红,橙红,珊瑚红,珊瑚红,珊瑚红
184,45,81,zh,红色,红,红,玫红色,玫瑰,玫瑰
30,97,250,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
108,102,173,zh,紫色,紫,紫,紫色,紫,紫
186,196,180,zh,浅灰绿色,浅灰绿,浅灰绿,灰绿色,灰绿,灰绿
130,73,48,zh,棕色,棕,棕,褐色,褐,褐
227,49,254,zh,紫色,紫,紫,品红,品红,品红
93,179,170,zh,青绿色,青绿,青绿,鸭绿色,鸭绿,鸭绿
61,31,187,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
205,11,187,zh,品红,品红,品红,品红,品红,品红
90,228,54,zh,绿色,绿,绿,亮绿色,亮绿,亮绿
186,30,80,zh,红色,红,红,玫红色,玫瑰,玫瑰
22,106,67,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
242,241,90,zh,黄色,黄,黄,黄色,黄,黄
137,52,59,zh,红色,红,红,酒红色,酒红,酒红
144,214,110,zh,绿色,绿,绿,草绿色,草绿,草绿
89,124,219,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
21,243,128,zh,绿色,绿,绿,鲜绿色,鲜绿,鲜绿
196,47,61,zh,红色,红,红,红色,红,红
92,222,59,zh,绿色,绿,绿,绿色,绿,绿
148,99,37,zh,棕色,棕,棕,咖啡色,咖啡,咖啡
108,238,56,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
195,53,63,zh,红色,红,红,红色,红,红
23,186,102,zh,绿色,绿,绿,绿色,绿,绿
148,40,130,zh,紫色,紫,紫,紫色,紫,紫
93,32,86,zh,紫色,紫,紫,紫色,紫,紫
150,253,218,zh,薄荷绿,薄荷绿,薄荷绿,薄荷绿,薄荷绿,薄荷绿
4,168,242,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
168,64,64,zh,红色,红,红,砖红色,砖红,砖红
77,99,219,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
227,163,168,zh,粉色,粉,粉,粉色,粉,粉
106,255,186,zh,绿色,绿,绿,薄荷绿,薄荷绿,薄荷绿
41,114,161,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
217,106,194,zh,粉色,粉,粉,紫红色,紫红,紫红
233,47,72,zh,红色,红,红,品红,品红,品红
87,176,44,zh,绿色,绿,绿,绿色,绿,绿
120,113,16,zh,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿
152,224,61,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
139,75,114,zh,紫红色,紫红,紫红,紫红色,紫红,紫红
135,242,128,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
128,8,27,zh,红色,红,红,酒红色,酒红,酒红
42,184,33,zh,绿色,绿,绿,绿色,绿,绿
120,128,148,zh,灰色,灰,灰,蓝灰色,蓝灰,蓝灰
131,108,210,zh,紫色,紫,紫,紫色,紫,紫
103,116,174,zh,蓝色,蓝,蓝,蓝紫色,蓝紫,蓝紫
194,18,14,zh,红色,红,红,红色,红,红
194,243,221,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
145,131,99,zh,棕色,棕,棕,卡其色,卡其,卡其
88,188,191,zh,青绿色,青绿,青绿,青色,青,青
31,76,123,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
173,185,237,zh,浅蓝色,浅蓝,浅蓝,淡蓝色,淡蓝,淡蓝
202,24,87,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
59,211,135,zh,绿色,绿,绿,绿色,绿,绿
242,135,131,zh,粉色,粉,粉,珊瑚色,珊瑚,珊瑚
9,46,127,zh,蓝色,蓝,蓝,深蓝色,深蓝,深蓝
170,126,88,zh,棕色,棕,棕,褐色,褐,褐
14,48,196,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
12,56,75,zh,深蓝色,深蓝,深蓝,藏青色,藏青,藏青
91,89,30,zh,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿
147,131,101,zh,卡其色,卡其,卡其,灰褐色,灰褐,灰褐
93,218,159,zh,绿色,绿,绿,薄荷绿,薄荷绿,薄荷绿
176,152,26,zh,黄色,黄,黄,芥末黄,芥末黄,芥末黄
180,133,102,zh,棕色,棕,棕,赤褐色,赤褐,赤褐
183,173,88,zh,黄色,黄,黄,黄绿色,黄绿,黄绿
238,165,88,zh,橙色,橙,橙,橙色,橙,橙
122,129,50,zh,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿
41,197,107,zh,绿色,绿,绿,绿色,绿,绿
152,136,100,zh,卡其色,卡其,卡其,卡其色,卡其,卡其
15,190,97,zh,绿色,绿,绿,绿色,绿,绿
126,82,11,zh,棕色,棕,棕,咖啡色,咖啡,咖啡
142,39,21,zh,棕色,棕,棕,红褐色,红褐,红褐
221,203,115,zh,黄色,黄,黄,土黄色,土黄,土黄
110,100,101,zh,灰色,灰,灰,烟灰色,烟灰,烟灰
30,240,95,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
90,180,164,zh,青绿色,青绿,青绿,青绿色,青绿,青绿
15,13,11,zh,黑色,黑,黑,黑色,黑,黑
159,200,70,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
127,239,144,zh,绿色,绿,绿,浅绿色,浅绿,浅绿
182,34,1,zh,红色,红,红,砖红色,砖红,砖红
70,217,166,zh,绿色,绿,绿,青色,青,青
161,214,150,zh,绿色,绿,绿,浅绿色,浅绿,浅绿
167,191,140,zh,浅绿色,浅绿,浅绿,鼠尾草绿,鼠尾草绿,鼠尾草绿
172,65,40,zh,棕色,棕,棕,砖红色,砖红,砖红
82,189,116,zh,绿色,绿,绿,草绿色,草绿,草绿
163,233,15,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
194,31,181,zh,紫色,紫,紫,品红,品红,品红
126,218,83,zh,绿色,绿,绿,绿色,绿,绿
115,99,17,zh,橄榄色,橄榄,橄榄,橄榄绿,橄榄绿,橄榄绿
1,80,184,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
183,103,128,zh,粉色,粉,粉,玫瑰红,玫瑰,玫瑰
138,47,15,zh,棕色,棕,棕,铁锈红,铁铁铁锈,铁铁铁锈
23,16,253,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
87,249,69,zh,绿色,绿,绿,酸橙绿,酸橙绿,酸橙绿
123,154,65,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
134,140,214,zh,淡紫色,淡紫,淡紫,紫色,紫,紫
42,236,38,zh,绿色,绿,绿,绿色,绿,绿
189,175,202,zh,淡紫色,淡紫,淡紫,淡紫色,淡紫,淡紫
27,104,65,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
205,24,84,zh,红色,红,红,玫红色,玫瑰,玫瑰
166,105,245,zh,紫色,紫,紫,紫色,紫,紫
245,137,73,zh,橙色,橙,橙,橙色,橙,橙
198,222,123,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
47,107,67,zh,绿色,绿,绿,绿色,绿,绿
60,5,70,zh,紫色,紫,紫,深紫色,深紫,深紫
244,72,148,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
3,228,216,zh,青绿色,青绿,青绿,青色,青,青
20,87,98,zh,青绿色,青绿,青绿,蓝绿色,蓝绿,蓝绿
84,54,104,zh,紫色,紫,紫,深紫色,深紫,深紫
69,215,130,zh,绿色,绿,绿,绿色,绿,绿
61,183,240,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
203,4,249,zh,紫色,紫,紫,品红色,品红,品红
34,87,63,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
163,144,14,zh,黄色,黄,黄,芥末黄,芥末黄,芥末黄
33,83,34,zh,绿色,绿,绿,深绿色,深绿,深绿
162,16,1,zh,红色,红,红,红色,红,红
232,231,185,zh,淡黄色,淡黄,淡黄,淡黄色,淡黄,淡黄
210,35,18,zh,红色,红,红,红色,红,红
211,150,40,zh,橙色,橙,橙,芥末黄,芥末黄,芥末黄
75,83,211,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
231,5,146,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
203,50,70,zh,红色,红,红,红色,红,红
100,21,39,zh,红色,红,红,勃艮第红,勃艮第,勃艮第
41,119,90,zh,绿色,绿,绿,森林绿,森林绿,森林绿
100,243,175,zh,绿色,绿,绿,薄荷绿,薄荷绿,薄荷绿
65,203,15,zh,绿色,绿,绿,绿色,绿,绿
230,151,17,zh,橙色,橙,橙,焦橙色,焦橙,焦橙
213,15,216,zh,品红,品红,品红,品红,品红,品红
86,246,134,zh,绿色,绿,绿,苹果绿,苹果绿,苹果绿
145,244,182,zh,绿色,绿,绿,薄荷绿,薄荷绿,薄荷绿
173,186,201,zh,灰色,灰,灰,灰蓝色,灰蓝,灰蓝
176,183,247,zh,浅紫色,浅紫,浅紫,淡蓝色,淡蓝,淡蓝
104,237,141,zh,绿色,绿,绿,浅绿色,浅绿,浅绿
44,16,229,zh,蓝色,蓝,蓝,电光蓝,电光蓝,电光蓝
196,141,137,zh,粉色,粉,粉,藕粉色,藕粉,藕粉
61,224,86,zh,绿色,绿,绿,绿色,绿,绿
2,90,25,zh,绿色,绿,绿,绿色,绿,绿
185,119,56,zh,棕色,棕,棕,焦糖色,焦糖,焦糖
130,166,251,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
41,163,150,zh,青绿色,青绿,青绿,青色,青,青
219,66,168,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
60,244,15,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
231,85,118,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
22,176,244,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
249,134,134,zh,粉色,粉,粉,珊瑚色,珊瑚,珊瑚
53,52,185,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
85,168,97,zh,绿色,绿,绿,绿色,绿,绿
248,164,36,zh,橙色,橙,橙,橙色,橙,橙
51,226,69,zh,绿色,绿,绿,绿色,绿,绿
114,46,3,zh,棕色,棕,棕,咖啡色,咖啡,咖啡
192,230,112,zh,浅绿色,浅绿,浅绿,黄绿色,黄绿,黄绿
199,249,56,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
207,230,62,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
193,71,141,zh,粉色,粉,粉,品红,品红,品红
199,217,171,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
236,73,241,zh,紫色,紫,紫,紫红色,紫红,紫红
109,107,103,zh,灰色,灰,灰,深灰色,深灰,深灰
74,213,17,zh,绿色,绿,绿,莱姆绿,莱姆绿,莱姆绿
224,151,170,zh,粉色,粉,粉,粉色,粉,粉
168,28,197,zh,紫色,紫,紫,紫色,紫,紫
72,127,101,zh,绿色,绿,绿,青色,青,青
144,120,83,zh,棕色,棕,棕,棕色,棕,棕
225,195,36,zh,黄色,黄,黄,金黄色,金黄,金黄
