r,g,b,lang_code,chatgpt_raw,chatgpt_norm,chatgpt_min,gemini_raw,gemini_norm,gemini_min
255,0,106,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,152,en,green,green,green,Spring Green,spring green,springgreen
255,71,0,en,orange,orange,orange,Orange,orange,orange
0,110,255,en,blue,blue,blue,Blue,blue,blue
255,82,0,en,orange,orange,orange,Orange,orange,orange
255,0,36,en,red,red,red,Red,red,red
255,185,0,en,orange,orange,orange,Amber,amber,amber
78,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,33,en,red,red,red,Red,red,red
255,0,249,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,215,en,magenta,magenta,magenta,Magenta,magenta,magenta
20,255,0,en,lime,lime,lime,Neon green,neon green,neongreen
123,0,255,en,purple,purple,purple,Purple,purple,purple
77,0,255,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
68,0,255,en,purple,purple,purple,Electric Blue,electric blue,electricblue
0,168,255,en,blue,blue,blue,Azure,azure,azure
255,190,0,en,orange,orange,orange,Amber,amber,amber
0,1,255,en,blue,blue,blue,Blue,blue,blue
255,0,199,en,magenta,magenta,magenta,Magenta,magenta,magenta
112,0,255,en,purple,purple,purple,Purple,purple,purple
255,124,0,en,orange,orange,orange,Orange,orange,orange
116,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,84,en,pink,pink,pink,Magenta,magenta,magenta
255,9,0,en,red,red,red,Red,red,red
212,0,255,en,purple,purple,purple,Magenta,magenta,magenta
255,0,7,en,red,red,red,Red,red,red
32,0,255,en,blue,blue,blue,Blue,blue,blue
255,34,0,en,red,red,red,Red,red,red
93,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,76,en,green,green,green,Lime green,lime green,limegreen
255,161,0,en,orange,orange,orange,Orange,orange,orange
0,255,27,en,green,green,green,Lime green,lime green,limegreen
77,0,255,en,purple,purple,purple,Electric Blue,electric blue,electricblue
255,0,161,en,magenta,magenta,magenta,Pink,pink,pink
104,0,255,en,purple,purple,purple,Violet,violet,violet
255,0,56,en,red,red,red,Ruby,ruby,ruby
255,104,0,en,orange,orange,orange,Orange,orange,orange
87,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,100,en,green,green,green,Lime green,lime green,limegreen
255,11,0,en,red,red,red,Red,red,red
0,255,53,en,green,green,green,Lime green,lime green,limegreen
255,34,0,en,red,red,red,Red,red,red
255,50,0,en,orange,orange,orange,OrangeRed,orange red,orangered
0,255,179,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,255,194,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,0,63,en,red,red,red,Fuchsia,fuchsia,fuchsia
0,48,255,en,blue,blue,blue,Blue,blue,blue
133,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,8,en,red,red,red,Red,red,red
0,255,3,en,green,green,green,Green,green,green
255,116,0,en,orange,orange,orange,Orange,orange,orange
255,82,0,en,orange,orange,orange,Orange,orange,orange
131,0,255,en,purple,purple,purple,Purple,purple,purple
96,255,0,en,green,green,green,Lime green,lime green,limegreen
0,247,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,88,255,en,blue,blue,blue,Blue,blue,blue
255,180,0,en,orange,orange,orange,Orange,orange,orange
255,0,168,en,magenta,magenta,magenta,Magenta,magenta,magenta
206,0,255,en,purple,purple,purple,Magenta,magenta,magenta
255,50,0,en,orange,orange,orange,Red-orange,red-orange,redorange
255,177,0,en,orange,orange,orange,Yellow-orange,yellow-orange,yelloworange
193,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
97,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,0,en,green,green,green,Green,green,green
255,14,0,en,red,red,red,Red,red,red
62,255,0,en,green,green,green,Lime green,lime green,limegreen
255,208,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
102,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
219,255,0,en,lime,lime,lime,Neon Yellow,neon yellow,neonyellow
148,0,255,en,purple,purple,purple,Violet,violet,violet
57,255,0,en,green,green,green,Lime Green,lime green,limegreen
255,0,224,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,205,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,40,0,en,orange,orange,orange,Scarlet,scarlet,scarlet
224,255,0,en,yellow,yellow,yellow,Fluorescent yellow,fluorescent yellow,fluorescentyellow
255,70,0,en,orange,orange,orange,Orange,orange,orange
240,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,53,0,en,orange,orange,orange,Vermilion,vermilion,vermilion
73,0,255,en,purple,purple,purple,Violet,violet,violet
0,231,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,173,0,en,orange,orange,orange,Orange,orange,orange
255,0,170,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
245,0,255,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,0,0,en,red,red,red,Red,red,red
255,0,135,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
244,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
193,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,98,0,en,orange,orange,orange,Orange,orange,orange
0,174,255,en,blue,blue,blue,Blue,blue,blue
0,156,255,en,blue,blue,blue,Blue,blue,blue
117,0,255,en,purple,purple,purple,Electric purple,electric purple,electricpurple
0,60,255,en,blue,blue,blue,Blue,blue,blue
0,255,7,en,green,green,green,Green,green,green
109,255,0,en,lime,lime,lime,Lime,lime,lime
255,251,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,213,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,4,0,en,red,red,red,Red,red,red
255,33,0,en,red,red,red,Scarlet,scarlet,scarlet
0,255,206,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,115,255,en,blue,blue,blue,Dodger blue,dodger blue,dodgerblue
255,0,199,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,83,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,0,16,en,red,red,red,Red,red,red
203,0,255,en,purple,purple,purple,Purple,purple,purple
41,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,43,en,red,red,red,Red,red,red
255,20,0,en,red,red,red,Red,red,red
0,55,255,en,blue,blue,blue,Blue,blue,blue
255,185,0,en,orange,orange,orange,Yellow-orange,yellow-orange,yelloworange
0,98,255,en,blue,blue,blue,Blue,blue,blue
255,0,44,en,red,red,red,Red,red,red
88,0,255,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
109,255,0,en,green,green,green,Chartreuse,chartreuse,chartreuse
150,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,228,en,magenta,magenta,magenta,Magenta,magenta,magenta
214,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
85,255,0,en,green,green,green,Lime green,lime green,limegreen
154,255,0,en,lime green,lime green,limegreen,Lime Green,lime green,limegreen
0,255,64,en,green,green,green,Lime Green,lime green,limegreen
0,255,217,en,cyan,cyan,cyan,Cyan,cyan,cyan
12,255,0,en,green,green,green,Green,green,green
255,109,0,en,orange,orange,orange,Orange,orange,orange
0,51,255,en,blue,blue,blue,Blue,blue,blue
207,255,0,en,lime,lime,lime,Lime Green,lime green,limegreen
86,255,0,en,green,green,green,Lime green,lime green,limegreen
48,0,255,en,blue,blue,blue,Blue,blue,blue
255,2,0,en,red,red,red,Red,red,red
0,92,255,en,blue,blue,blue,Blue,blue,blue
255,21,0,en,red,red,red,Red,red,red
255,79,0,en,orange,orange,orange,Orange,orange,orange
255,0,117,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
0,220,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
148,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,36,255,en,blue,blue,blue,Blue,blue,blue
215,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,155,255,en,blue,blue,blue,Cerulean,cerulean,cerulean
73,255,0,en,green,green,green,Lime green,lime green,limegreen
248,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,80,0,en,orange,orange,orange,Red-orange,red-orange,redorange
255,64,0,en,orange,orange,orange,OrangeRed,orange red,orangered
249,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,232,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,176,0,en,orange,orange,orange,Orange,orange,orange
0,255,220,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
230,255,0,en,yellow,yellow,yellow,Neon yellow,neon yellow,neonyellow
0,255,134,en,green,green,green,Spring Green,spring green,springgreen
0,34,255,en,blue,blue,blue,Blue,blue,blue
0,130,255,en,blue,blue,blue,Azure,azure,azure
184,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,160,en,magenta,magenta,magenta,Pink,pink,pink
255,0,193,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,193,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,65,255,en,blue,blue,blue,Blue,blue,blue
0,206,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,193,0,en,orange,orange,orange,Yellow,yellow,yellow
33,0,255,en,blue,blue,blue,Blue,blue,blue
1,255,0,en,green,green,green,Lime,lime,lime
136,255,0,en,green,green,green,lime green,lime green,limegreen
0,148,255,en,blue,blue,blue,Blue,blue,blue
81,255,0,en,green,green,green,Lime green,lime green,limegreen
119,0,255,en,purple,purple,purple,Violet,violet,violet
0,170,255,en,blue,blue,blue,Cyan,cyan,cyan
58,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,171,en,pink,pink,pink,Hot pink,hot pink,hotpink
137,255,0,en,lime,lime,lime,Lime Green,lime green,limegreen
205,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,32,255,en,blue,blue,blue,Blue,blue,blue
238,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
7,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,104,en,green,green,green,Green,green,green
149,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
61,0,255,en,blue,blue,blue,Blue,blue,blue
144,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
221,255,0,en,yellow,yellow,yellow,Neon yellow,neon yellow,neonyellow
154,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,48,en,red,red,red,Red,red,red
255,253,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,198,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,45,en,red,red,red,Red,red,red
33,0,255,en,blue,blue,blue,Blue,blue,blue
21,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,185,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,73,en,green,green,green,Bright green,bright green,brightgreen
249,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,197,0,en,yellow,yellow,yellow,Gold,gold,gold
0,255,86,en,green,green,green,Green,green,green
0,11,255,en,blue,blue,blue,Blue,blue,blue
255,99,0,en,orange,orange,orange,Orange,orange,orange
255,106,0,en,orange,orange,orange,Orange,orange,orange
235,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,166,0,en,orange,orange,orange,Orange,orange,orange
255,0,225,en,magenta,magenta,magenta,Magenta,magenta,magenta
107,0,255,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
0,225,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
82,0,255,en,purple,purple,purple,Violet,violet,violet
255,0,150,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
255,82,0,en,orange,orange,orange,Orange,orange,orange
0,255,14,en,green,green,green,Green,green,green
255,160,0,en,orange,orange,orange,Orange,orange,orange
160,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,79,255,en,blue,blue,blue,Blue,blue,blue
255,0,190,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,173,0,en,orange,orange,orange,Orange,orange,orange
0,87,255,en,blue,blue,blue,Blue,blue,blue
255,0,190,en,magenta,magenta,magenta,Pink,pink,pink
255,0,32,en,red,red,red,Red,red,red
255,89,0,en,orange,orange,orange,Orange,orange,orange
255,178,0,en,orange,orange,orange,Orange,orange,orange
65,0,255,en,blue,blue,blue,Violet,violet,violet
0,255,151,en,green,green,green,Spring Green,spring green,springgreen
0,243,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,47,en,red,red,red,Red,red,red
0,255,148,en,green,green,green,Spring Green,spring green,springgreen
255,6,0,en,red,red,red,Red,red,red
0,165,255,en,blue,blue,blue,Cerulean,cerulean,cerulean
16,0,255,en,blue,blue,blue,Blue,blue,blue
156,255,0,en,chartreuse,chartreuse,chartreuse,Lime green,lime green,limegreen
255,172,0,en,orange,orange,orange,Orange,orange,orange
52,255,0,en,lime,lime,lime,Green,green,green
0,201,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
180,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
144,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,71,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
88,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,8,en,red,red,red,Red,red,red
255,0,223,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,193,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
142,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,9,en,green,green,green,Lime green,lime green,limegreen
0,255,223,en,cyan,cyan,cyan,Cyan,cyan,cyan
135,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,6,en,red,red,red,Red,red,red
255,0,112,en,pink,pink,pink,Hot pink,hot pink,hotpink
42,255,0,en,lime,lime,lime,Electric green,electric green,electricgreen
255,211,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,215,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,51,0,en,orange,orange,orange,OrangeRed,orange red,orangered
255,0,73,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,219,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,21,0,en,red,red,red,Red,red,red
0,83,255,en,blue,blue,blue,Blue,blue,blue
255,0,101,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,0,34,en,red,red,red,Red,red,red
0,232,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
166,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,48,en,red,red,red,Red,red,red
255,250,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,52,0,en,orange,orange,orange,Red-orange,red-orange,redorange
30,0,255,en,blue,blue,blue,Blue,blue,blue
229,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,97,en,green,green,green,Green,green,green
255,0,127,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
255,0,220,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
235,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,136,255,en,blue,blue,blue,Dodger Blue,dodger blue,dodgerblue
43,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,22,en,green,green,green,Lime green,lime green,limegreen
25,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,253,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,255,222,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,0,78,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,201,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
87,0,255,en,purple,purple,purple,Violet,violet,violet
0,237,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,89,en,pink,pink,pink,Hot Pink,hot pink,hotpink
214,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
255,0,57,en,red,red,red,Scarlet,scarlet,scarlet
220,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,8,en,red,red,red,Red,red,red
232,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
86,0,255,en,purple,purple,purple,Violet,violet,violet
255,229,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
236,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
162,0,255,en,purple,purple,purple,Purple,purple,purple
16,255,0,en,green,green,green,Green,green,green
255,90,0,en,orange,orange,orange,Orange,orange,orange
255,0,8,en,red,red,red,Red,red,red
101,255,0,en,lime,lime,lime,Lime,lime,lime
255,42,0,en,orange,orange,orange,Orange-red,orange-red,orangered
108,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,100,en,pink,pink,pink,Magenta,magenta,magenta
248,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,189,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
139,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,49,en,red,red,red,Red,red,red
22,255,0,en,green,green,green,Green,green,green
255,0,195,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,19,255,en,blue,blue,blue,Blue,blue,blue
0,255,246,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,255,108,en,green,green,green,Spring green,spring green,springgreen
45,0,255,en,blue,blue,blue,Blue,blue,blue
255,36,0,en,red,red,red,Scarlet,scarlet,scarlet
255,0,230,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,39,en,red,red,red,Red,red,red
0,255,43,en,green,green,green,Green,green,green
0,225,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
130,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,73,0,en,orange,orange,orange,Orange,orange,orange
227,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
186,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
167,255,0,en,lime,lime,lime,Lime Green,lime green,limegreen
191,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,209,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
78,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,152,en,green,green,green,Spring Green,spring green,springgreen
255,0,33,en,red,red,red,Red,red,red
0,89,255,en,blue,blue,blue,Blue,blue,blue
0,255,118,en,green,green,green,Green,green,green
40,0,255,en,blue,blue,blue,Blue,blue,blue
174,0,255,en,purple,purple,purple,Purple,purple,purple
255,96,0,en,orange,orange,orange,Orange,orange,orange
98,255,0,en,lime green,lime green,limegreen,Neon green,neon green,neongreen
255,168,0,en,orange,orange,orange,Orange,orange,orange
239,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,151,en,green,green,green,Emerald green,emerald green,emeraldgreen
255,0,252,en,magenta,magenta,magenta,Magenta,magenta,magenta
185,0,255,en,purple,purple,purple,Purple,purple,purple
0,240,255,en,cyan,cyan,cyan,Aqua,aqua,aqua
255,66,0,en,orange,orange,orange,Orange,orange,orange
0,255,167,en,green,green,green,Cyan,cyan,cyan
201,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,229,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
192,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,180,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,255,85,en,green,green,green,Lime green,lime green,limegreen
255,0,223,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,198,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,255,50,en,green,green,green,Green,green,green
83,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,222,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,42,0,en,orange,orange,orange,Red,red,red
0,55,255,en,blue,blue,blue,Blue,blue,blue
237,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
240,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,110,0,en,orange,orange,orange,Orange,orange,orange
0,140,255,en,blue,blue,blue,Blue,blue,blue
255,90,0,en,orange,orange,orange,Orange,orange,orange
145,0,255,en,purple,purple,purple,Purple,purple,purple
5,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,215,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,201,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,237,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,215,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,253,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,208,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
255,30,0,en,red,red,red,Red,red,red
0,255,53,en,green,green,green,Bright green,bright green,brightgreen
0,36,255,en,blue,blue,blue,Blue,blue,blue
