r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
37,18,202,en,blue,blue,blue,Royal Blue,royal blue,royalblue
48,39,217,en,blue,blue,blue,Royal Blue,royal blue,royalblue
6,72,35,en,green,green,green,Dark green,dark green,darkgreen
88,5,192,en,purple,purple,purple,Purple,purple,purple
105,235,72,en,green,green,green,Lime green,lime green,limegreen
236,82,1,en,orange,orange,orange,Orange,orange,orange
65,11,183,en,purple,purple,purple,Purple,purple,purple
208,136,244,en,lavender,lavender,lavender,Purple,purple,purple
57,47,27,en,brown,brown,brown,Dark brown,dark brown,darkbrown
44,122,77,en,green,green,green,Forest green,forest green,forestgreen
216,155,195,en,pink,pink,pink,Orchid pink,orchid pink,orchidpink
207,10,197,en,magenta,magenta,magenta,Magenta,magenta,magenta
216,59,124,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
227,184,116,en,beige,beige,beige,Tan,tan,tan
166,202,46,en,lime green,lime green,limegreen,Chartreuse,chartreuse,chartreuse
69,228,22,en,green,green,green,Lime green,lime green,limegreen
119,25,87,en,purple,purple,purple,Plum,plum,plum
46,82,25,en,green,green,green,Forest green,forest green,forestgreen
96,120,245,en,blue,blue,blue,Violet blue,violet blue,violetblue
54,19,70,en,purple,purple,purple,Purple,purple,purple
131,186,135,en,green,green,green,Sage green,sage green,sagegreen
220,241,23,en,yellow,yellow,yellow,Lime green,lime green,limegreen
142,132,237,en,purple,purple,purple,Periwinkle,periwinkle,periwinkle
73,187,161,en,teal,teal,teal,Teal,teal,teal
42,213,121,en,green,green,green,Kelly green,kelly green,kellygreen
29,196,36,en,green,green,green,Green,green,green
10,254,29,en,green,green,green,Green,green,green
220,41,138,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
89,232,64,en,green,green,green,Lime green,lime green,limegreen
211,72,164,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
113,62,243,en,purple,purple,purple,Violet,violet,violet
121,238,228,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
220,156,124,en,peach,peach,peach,Salmon,salmon,salmon
78,41,169,en,purple,purple,purple,Purple,purple,purple
198,237,67,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
217,31,62,en,red,red,red,Crimson,crimson,crimson
219,61,184,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
234,137,43,en,orange,orange,orange,Orange,orange,orange
15,190,116,en,green,green,green,Green,green,green
73,246,167,en,green,green,green,Mint green,mint green,mintgreen
85,238,159,en,green,green,green,Mint green,mint green,mintgreen
161,18,254,en,purple,purple,purple,Purple,purple,purple
131,101,63,en,brown,brown,brown,Coffee,coffee,coffee
173,69,105,en,pink,pink,pink,Raspberry,raspberry,raspberry
201,224,187,en,light green,light green,lightgreen,Light green,light green,lightgreen
237,137,242,en,pink,pink,pink,Orchid,orchid,orchid
23,103,31,en,green,green,green,Dark green,dark green,darkgreen
130,194,8,en,green,green,green,Lime green,lime green,limegreen
35,90,69,en,green,green,green,Dark green,dark green,darkgreen
81,84,156,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
79,194,173,en,teal,teal,teal,Turquoise,turquoise,turquoise
36,205,90,en,green,green,green,Emerald green,emerald green,emeraldgreen
243,108,76,en,coral,coral,coral,Coral,coral,coral
69,109,158,en,blue,blue,blue,Steel blue,steel blue,steelblue
207,177,223,en,lavender,lavender,lavender,Lavender,lavender,lavender
204,82,234,en,purple,purple,purple,Purple,purple,purple
135,165,168,en,teal,teal,teal,Slate blue,slate blue,slateblue
104,14,216,en,purple,purple,purple,Purple,purple,purple
128,57,210,en,purple,purple,purple,Purple,purple,purple
111,164,13,en,green,green,green,Lime green,lime green,limegreen
120,111,125,en,gray,gray,gray,Taupe,taupe,taupe
76,86,125,en,slate blue,slate blue,slateblue,Slate blue,slate blue,slateblue
88,91,233,en,blue,blue,blue,Blue-violet,blue-violet,blueviolet
95,146,151,en,teal,teal,teal,Cadet blue,cadet blue,cadetblue
204,166,111,en,tan,tan,tan,Tan,tan,tan
145,14,188,en,purple,purple,purple,Purple,purple,purple
108,85,138,en,purple,purple,purple,Purple,purple,purple
101,122,112,en,gray,gray,gray,Muted teal,muted teal,mutedteal
12,192,4,en,green,green,green,Green,green,green
161,176,246,en,light blue,light blue,lightblue,Pale blue,pale blue,paleblue
251,24,130,en,pink,pink,pink,Hot pink,hot pink,hotpink
183,224,88,en,light green,light green,lightgreen,Lime green,lime green,limegreen
48,243,156,en,green,green,green,Bright green,bright green,brightgreen
239,233,46,en,yellow,yellow,yellow,Yellow,yellow,yellow
32,51,90,en,navy,navy,navy,Navy blue,navy blue,navyblue
160,251,92,en,light green,light green,lightgreen,Lime green,lime green,limegreen
149,41,119,en,purple,purple,purple,Magenta,magenta,magenta
236,154,120,en,salmon,salmon,salmon,Peach,peach,peach
73,71,78,en,gray,gray,gray,Slate,slate,slate
215,104,88,en,coral,coral,coral,Terracotta,terracotta,terracotta
0,141,64,en,green,green,green,Green,green,green
102,9,18,en,dark red,dark red,darkred,Maroon,maroon,maroon
44,127,25,en,green,green,green,Forest green,forest green,forestgreen
10,133,31,en,green,green,green,Green,green,green
208,169,177,en,pink,pink,pink,Dusty pink,dusty pink,dustypink
120,0,125,en,purple,purple,purple,Purple,purple,purple
106,150,28,en,green,green,green,Olive green,olive green,olivegreen
45,29,198,en,blue,blue,blue,Blue,blue,blue
33,230,180,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
253,154,186,en,pink,pink,pink,Pink,pink,pink
91,19,21,en,dark red,dark red,darkred,Maroon,maroon,maroon
240,168,144,en,salmon,salmon,salmon,Peach,peach,peach
18,194,193,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
102,1,28,en,maroon,maroon,maroon,Maroon,maroon,maroon
121,15,211,en,purple,purple,purple,Purple,purple,purple
90,68,224,en,purple,purple,purple,Violet,violet,violet
158,204,99,en,green,green,green,Lime Green,lime green,limegreen
132,192,3,en,green,green,green,Lime green,lime green,limegreen
252,89,101,en,red,red,red,Coral,coral,coral
186,185,162,en,beige,beige,beige,Sage green,sage green,sagegreen
238,253,134,en,yellow,yellow,yellow,Pale yellow,pale yellow,paleyellow
155,250,202,en,mint green,mint green,mintgreen,Mint green,mint green,mintgreen
168,135,59,en,brown,brown,brown,Ochre,ochre,ochre
13,91,232,en,blue,blue,blue,Blue,blue,blue
232,39,137,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
121,183,92,en,green,green,green,Lime green,lime green,limegreen
120,123,60,en,olive,olive,olive,Olive green,olive green,olivegreen
113,176,0,en,green,green,green,Lime green,lime green,limegreen
243,224,200,en,beige,beige,beige,Beige,beige,beige
184,57,78,en,red,red,red,Raspberry,raspberry,raspberry
225,97,49,en,orange,orange,orange,Orange,orange,orange
42,4,183,en,purple,purple,purple,Electric Blue,electric blue,electricblue
161,74,61,en,brown,brown,brown,Terracotta,terracotta,terracotta
209,214,200,en,light gray,light gray,lightgray,Light greenish-gray,light greenish-gray,lightgreenishgray
205,182,158,en,beige,beige,beige,Taupe,taupe,taupe
137,134,36,en,olive,olive,olive,Olive green,olive green,olivegreen
250,221,159,en,light yellow,light yellow,lightyellow,Custard,custard,custard
245,181,59,en,orange,orange,orange,Golden Yellow,golden yellow,goldenyellow
80,101,109,en,gray,gray,gray,Blue-grey,blue-grey,bluegrey
62,85,98,en,dark blue,dark blue,darkblue,Blue-grey,blue-grey,bluegrey
180,240,199,en,light green,light green,lightgreen,Mint green,mint green,mintgreen
162,148,91,en,olive,olive,olive,Olive,olive,olive
40,157,118,en,green,green,green,Teal green,teal green,tealgreen
174,117,85,en,brown,brown,brown,Sienna,sienna,sienna
203,220,109,en,yellow-green,yellow-green,yellowgreen,Pistachio,pistachio,pistachio
83,93,240,en,blue,blue,blue,Royal Blue,royal blue,royalblue
56,6,23,en,maroon,maroon,maroon,Maroon,maroon,maroon
187,18,194,en,purple,purple,purple,Magenta,magenta,magenta
32,186,146,en,teal,teal,teal,Teal,teal,teal
105,51,254,en,purple,purple,purple,Violet,violet,violet
46,250,88,en,green,green,green,Lime green,lime green,limegreen
36,77,50,en,dark green,dark green,darkgreen,Dark green,dark green,darkgreen
38,229,218,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
69,234,48,en,green,green,green,Lime green,lime green,limegreen
249,120,165,en,pink,pink,pink,Pink,pink,pink
99,93,186,en,purple,purple,purple,Violet,violet,violet
177,215,181,en,light green,light green,lightgreen,Mint green,mint green,mintgreen
150,237,220,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
224,54,248,en,magenta,magenta,magenta,Magenta,magenta,magenta
96,56,8,en,brown,brown,brown,Chocolate brown,chocolate brown,chocolatebrown
250,79,138,en,pink,pink,pink,Hot pink,hot pink,hotpink
19,72,135,en,blue,blue,blue,Royal blue,royal blue,royalblue
253,130,133,en,salmon,salmon,salmon,LightCoral,light coral,lightcoral
109,107,2,en,olive,olive,olive,Olive green,olive green,olivegreen
210,47,39,en,red,red,red,Red,red,red
11,71,58,en,green,green,green,Dark Green,dark green,darkgreen
176,218,157,en,light green,light green,lightgreen,Pale green,pale green,palegreen
213,46,118,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
229,230,197,en,beige,beige,beige,Parchment,parchment,parchment
150,109,193,en,purple,purple,purple,Violet,violet,violet
66,117,84,en,green,green,green,Forest green,forest green,forestgreen
83,38,160,en,purple,purple,purple,Purple,purple,purple
223,122,230,en,pink,pink,pink,Orchid,orchid,orchid
191,28,27,en,red,red,red,Red,red,red
104,200,59,en,green,green,green,Lime green,lime green,limegreen
182,31,78,en,red,red,red,Magenta,magenta,magenta
209,73,245,en,purple,purple,purple,Purple,purple,purple
242,172,187,en,pink,pink,pink,Pink,pink,pink
204,53,90,en,pink,pink,pink,Cerise,cerise,cerise
54,77,5,en,dark green,dark green,darkgreen,Olive green,olive green,olivegreen
154,182,44,en,green,green,green,Chartreuse,chartreuse,chartreuse
66,222,164,en,green,green,green,Mint green,mint green,mintgreen
38,141,112,en,teal,teal,teal,Teal,teal,teal
120,118,47,en,olive,olive,olive,Olive Drab,olive drab,olivedrab
86,30,249,en,purple,purple,purple,Violet,violet,violet
48,61,88,en,dark blue,dark blue,darkblue,Navy blue,navy blue,navyblue
195,76,117,en,pink,pink,pink,Raspberry,raspberry,raspberry
215,134,19,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
204,69,86,en,red,red,red,Rose,rose,rose
15,130,191,en,blue,blue,blue,Blue,blue,blue
254,113,204,en,pink,pink,pink,Hot pink,hot pink,hotpink
33,10,157,en,blue,blue,blue,Royal blue,royal blue,royalblue
61,27,18,en,brown,brown,brown,Mahogany,mahogany,mahogany
97,78,204,en,purple,purple,purple,Purple,purple,purple
95,223,57,en,green,green,green,Lime green,lime green,limegreen
148,89,248,en,purple,purple,purple,Violet,violet,violet
213,4,218,en,magenta,magenta,magenta,Magenta,magenta,magenta
95,20,184,en,purple,purple,purple,Purple,purple,purple
92,252,89,en,green,green,green,Lime green,lime green,limegreen
161,104,35,en,brown,brown,brown,Copper,copper,copper
124,69,5,en,brown,brown,brown,Saddle brown,saddle brown,saddlebrown
164,83,134,en,purple,purple,purple,Magenta,magenta,magenta
95,124,16,en,green,green,green,Olive,olive,olive
131,194,99,en,green,green,green,Lime green,lime green,limegreen
119,17,243,en,purple,purple,purple,Purple,purple,purple
9,19,229,en,blue,blue,blue,Blue,blue,blue
207,84,21,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
123,161,247,en,blue,blue,blue,Cornflower blue,cornflower blue,cornflowerblue
192,86,106,en,pink,pink,pink,Rose,rose,rose
211,124,248,en,purple,purple,purple,Lavender,lavender,lavender
93,128,88,en,green,green,green,Olive Green,olive green,olivegreen
8,26,23,en,dark green,dark green,darkgreen,Dark green,dark green,darkgreen
9,210,29,en,green,green,green,Green,green,green
63,15,122,en,purple,purple,purple,Indigo,indigo,indigo
184,88,103,en,pink,pink,pink,Rosewood,rosewood,rosewood
40,127,206,en,blue,blue,blue,Blue,blue,blue
120,241,94,en,green,green,green,Lime Green,lime green,limegreen
223,151,94,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
85,70,9,en,brown,brown,brown,Olive,olive,olive
236,0,143,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
73,7,91,en,purple,purple,purple,Dark purple,dark purple,darkpurple
190,8,234,en,purple,purple,purple,Magenta,magenta,magenta
184,222,140,en,light green,light green,lightgreen,Lime green,lime green,limegreen
30,170,20,en,green,green,green,Green,green,green
227,124,26,en,orange,orange,orange,Orange,orange,orange
89,232,145,en,green,green,green,Mint green,mint green,mintgreen
23,220,110,en,green,green,green,Kelly green,kelly green,kellygreen
180,150,158,en,mauve,mauve,mauve,Dusty Rose,dusty rose,dustyrose
153,10,98,en,magenta,magenta,magenta,Magenta,magenta,magenta
110,53,190,en,purple,purple,purple,Purple,purple,purple
4,117,64,en,green,green,green,Forest green,forest green,forestgreen
68,138,216,en,blue,blue,blue,Blue,blue,blue
202,45,122,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
15,40,206,en,blue,blue,blue,Blue,blue,blue
37,60,130,en,blue,blue,blue,Royal blue,royal blue,royalblue
186,109,230,en,purple,purple,purple,Purple,purple,purple
141,12,205,en,purple,purple,purple,Purple,purple,purple
143,251,156,en,light green,light green,lightgreen,Light green,light green,lightgreen
226,223,22,en,yellow,yellow,yellow,Yellow,yellow,yellow
9,77,141,en,blue,blue,blue,Blue,blue,blue
199,37,92,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
8,1,60,en,navy,navy,navy,Navy,navy,navy
89,245,147,en,green,green,green,Spring green,spring green,springgreen
98,90,214,en,purple,purple,purple,Violet,violet,violet
8,225,129,en,green,green,green,Emerald Green,emerald green,emeraldgreen
41,72,235,en,blue,blue,blue,Electric blue,electric blue,electricblue
251,66,8,en,orange,orange,orange,Orange-red,orange-red,orangered
17,231,168,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
212,108,82,en,orange,orange,orange,Terra cotta,terracotta,terracotta
152,206,189,en,mint green,mint green,mintgreen,Seafoam green,seafoam green,seafoamgreen
209,202,54,en,yellow,yellow,yellow,Mustard,mustard,mustard
65,11,198,en,purple,purple,purple,Violet,violet,violet
2,90,36,en,green,green,green,Dark green,dark green,darkgreen
171,104,140,en,pink,pink,pink,Orchid,orchid,orchid
154,82,4,en,orange,orange,orange,Rust,rust,rust
16,147,111,en,green,green,green,Teal,teal,teal
217,200,142,en,beige,beige,beige,Sand,sand,sand
75,8,179,en,purple,purple,purple,Purple,purple,purple
71,60,143,en,purple,purple,purple,Violet,violet,violet
215,244,249,en,light blue,light blue,lightblue,Light blue,light blue,lightblue
54,3,52,en,purple,purple,purple,Dark Purple,dark purple,darkpurple
221,9,207,en,magenta,magenta,magenta,Magenta,magenta,magenta
19,194,52,en,green,green,green,Green,green,green
129,17,141,en,purple,purple,purple,Purple,purple,purple
36,92,128,en,blue,blue,blue,Teal,teal,teal
202,56,231,en,purple,purple,purple,Magenta,magenta,magenta
83,176,116,en,green,green,green,Kelly green,kelly green,kellygreen
33,209,167,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
197,204,217,en,light gray,light gray,lightgray,Light steel blue,light steel blue,lightsteelblue
12,199,178,en,turquoise,turquoise,turquoise,Teal,teal,teal
70,238,224,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
161,176,54,en,olive green,olive green,olivegreen,Olive green,olive green,olivegreen
136,23,54,en,maroon,maroon,maroon,Burgundy,burgundy,burgundy
25,181,46,en,green,green,green,Green,green,green
103,7,63,en,maroon,maroon,maroon,Plum,plum,plum
253,60,31,en,red,red,red,Red-orange,red-orange,redorange
39,218,200,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
247,112,199,en,pink,pink,pink,Pink,pink,pink
175,228,99,en,light green,light green,lightgreen,Lime green,lime green,limegreen
243,255,99,en,yellow,yellow,yellow,Lemon yellow,lemon yellow,lemonyellow
82,228,234,en,cyan,cyan,cyan,Turquoise,turquoise,turquoise
157,13,5,en,red,red,red,Dark red,dark red,darkred
192,32,4,en,red,red,red,Red-orange,red-orange,redorange
70,58,125,en,purple,purple,purple,Purple,purple,purple
62,242,178,en,green,green,green,Aquamarine,aquamarine,aquamarine
153,9,240,en,purple,purple,purple,Purple,purple,purple
69,115,93,en,green,green,green,Forest green,forest green,forestgreen
136,250,15,en,lime,lime,lime,Lime green,lime green,limegreen
241,214,110,en,yellow,yellow,yellow,Pale yellow,pale yellow,paleyellow
137,34,48,en,maroon,maroon,maroon,Wine Red,wine red,winered
52,57,163,en,blue,blue,blue,Indigo,indigo,indigo
250,45,206,en,magenta,magenta,magenta,Magenta,magenta,magenta
155,141,200,en,purple,purple,purple,Lavender,lavender,lavender
57,180,59,en,green,green,green,Lime green,lime green,limegreen
11,50,97,en,blue,blue,blue,Dark Blue,dark blue,darkblue
122,123,168,en,purple,purple,purple,Lavender,lavender,lavender
177,15,114,en,magenta,magenta,magenta,Magenta,magenta,magenta
70,211,0,en,green,green,green,Green,green,green
102,169,25,en,green,green,green,Lime green,lime green,limegreen
65,235,79,en,green,green,green,Lime green,lime green,limegreen
191,146,236,en,purple,purple,purple,Lavender,lavender,lavender
60,25,11,en,brown,brown,brown,Brown,brown,brown
195,235,212,en,light green,light green,lightgreen,Mint green,mint green,mintgreen
254,175,19,en,orange,orange,orange,Orange,orange,orange
97,53,99,en,purple,purple,purple,Plum,plum,plum
162,183,180,en,sage,sage,sage,Slate Blue,slate blue,slateblue
82,202,118,en,green,green,green,Bright green,bright green,brightgreen
233,64,12,en,orange,orange,orange,Red-orange,red-orange,redorange
191,245,246,en,light blue,light blue,lightblue,Light blue,light blue,lightblue
23,152,180,en,teal,teal,teal,Teal,teal,teal
91,74,150,en,purple,purple,purple,Dark Purple,dark purple,darkpurple
