r,g,b,lang_code,chatgpt_raw,chatgpt_norm,chatgpt_min,gemini_raw,gemini_norm,gemini_min
0,202,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
15,255,0,zh,绿色,绿,绿,绿色,绿,绿
108,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,99,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,249,255,zh,青色,青,青,青色,青,青
117,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,152,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,251,zh,青色,青,青,水蓝色,水蓝,水蓝
136,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
56,255,0,zh,绿色,绿,绿,绿色,绿,绿
133,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,14,zh,红色,红,红,红色,红,红
255,0,135,zh,洋红,洋红,洋红,洋红色,洋红,洋红
202,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
0,255,241,zh,青色,青,青,青色,青,青
185,0,255,zh,紫色,紫,紫,紫色,紫,紫
203,0,255,zh,紫色,紫,紫,洋红色,洋红,洋红
0,255,227,zh,青绿色,青绿,青绿,青色,青,青
0,255,202,zh,青绿色,青绿,青绿,湖蓝色,湖蓝,湖蓝
0,57,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,62,0,zh,橙色,橙,橙,橘色,橘,橘
255,70,0,zh,橙色,橙,橙,橙色,橙,橙
0,122,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,187,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
255,117,0,zh,橙色,橙,橙,橙色,橙,橙
0,229,255,zh,青色,青,青,天蓝色,天蓝,天蓝
0,142,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,116,zh,洋红,洋红,洋红,洋红色,洋红,洋红
255,204,0,zh,黄色,黄,黄,黄色,黄,黄
255,138,0,zh,橙色,橙,橙,橙色,橙,橙
255,67,0,zh,橙色,橙,橙,橙色,橙,橙
0,91,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
185,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
255,5,0,zh,红色,红,红,红色,红,红
255,199,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,90,zh,绿色,绿,绿,绿色,绿,绿
236,255,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,128,zh,绿色,绿,绿,绿色,绿,绿
0,254,255,zh,青色,青,青,青色,青,青
15,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,32,zh,绿色,绿,绿,绿色,绿,绿
246,0,255,zh,紫红色,紫红,紫红,品红色,品红,品红
7,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,205,zh,青绿色,青绿,青绿,青色,青,青
121,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
34,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
175,255,0,zh,亮绿色,亮绿,亮绿,黄绿色,黄绿,黄绿
21,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,209,zh,品红,品红,品红,粉色,粉,粉
255,186,0,zh,橙色,橙,橙,橙色,橙,橙
255,18,0,zh,红色,红,红,红色,红,红
0,255,27,zh,绿色,绿,绿,绿色,绿,绿
0,255,235,zh,青色,青,青,青色,青,青
255,53,0,zh,橙色,橙,橙,朱红色,朱红,朱红
0,107,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
210,255,0,zh,黄绿色,黄绿,黄绿,荧光黄,荧光黄,荧光黄
255,0,40,zh,红色,红,红,红色,红,红
121,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,170,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
0,202,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
0,255,190,zh,绿色,绿,绿,青色,青,青
255,0,10,zh,红色,红,红,红色,红,红
255,0,152,zh,品红,品红,品红,洋红色,洋红,洋红
60,0,255,zh,紫色,紫,紫,宝蓝色,宝蓝,宝蓝
0,30,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,72,0,zh,橙色,橙,橙,橙色,橙,橙
79,0,255,zh,紫色,紫,紫,靛蓝色,靛,靛
255,241,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,251,zh,青色,青,青,青色,青,青
62,255,0,zh,绿色,绿,绿,绿色,绿,绿
58,255,0,zh,绿色,绿,绿,绿色,绿,绿
197,0,255,zh,紫色,紫,紫,品红色,品红,品红
4,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
154,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,160,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,225,zh,青绿色,青绿,青绿,青色,青,青
17,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
177,0,255,zh,紫色,紫,紫,紫色,紫,紫
246,255,0,zh,黄色,黄,黄,黄色,黄,黄
4,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,60,zh,红色,红,红,红色,红,红
24,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
110,0,255,zh,紫色,紫,紫,紫色,紫,紫
126,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
133,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,99,zh,绿色,绿,绿,绿色,绿,绿
0,255,105,zh,绿色,绿,绿,绿色,绿,绿
38,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,226,zh,青色,青,青,青色,青,青
0,73,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,122,zh,绿色,绿,绿,绿色,绿,绿
41,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,115,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,223,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,0,181,zh,品红,品红,品红,品红色,品红,品红
0,102,255,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
0,255,62,zh,绿色,绿,绿,绿色,绿,绿
0,170,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
255,116,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,226,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,0,128,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,255,200,zh,青绿色,青绿,青绿,青色,青,青
182,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
0,238,255,zh,青色,青,青,青色,青,青
255,0,70,zh,红色,红,红,玫红色,玫瑰,玫瑰
0,101,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,168,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
255,0,113,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
214,0,255,zh,紫色,紫,紫,品红色,品红,品红
188,255,0,zh,荧光绿,荧光绿,荧光绿,柠檬绿,柠檬绿,柠檬绿
243,255,0,zh,黄色,黄,黄,黄色,黄,黄
0,249,255,zh,青色,青,青,天蓝色,天蓝,天蓝
34,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
181,255,0,zh,黄绿色,黄绿,黄绿,柠檬绿,柠檬绿,柠檬绿
221,0,255,zh,紫色,紫,紫,品红,品红,品红
255,0,72,zh,红色,红,红,洋红色,洋红,洋红
150,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,101,zh,品红,品红,品红,洋红色,洋红,洋红
251,255,0,zh,黄色,黄,黄,黄色,黄,黄
14,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,118,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,255,183,zh,青绿色,青绿,青绿,青色,青,青
0,255,57,zh,绿色,绿,绿,绿色,绿,绿
91,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,8,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,73,0,zh,橙色,橙,橙,橘红色,橘红,橘红
0,44,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,199,zh,品红,品红,品红,品红,品红,品红
255,0,5,zh,红色,红,红,红色,红,红
87,0,255,zh,紫色,紫,紫,紫色,紫,紫
244,0,255,zh,洋红,洋红,洋红,洋红色,洋红,洋红
236,0,255,zh,紫色,紫,紫,品红,品红,品红
0,255,236,zh,青色,青,青,青色,青,青
87,0,255,zh,紫色,紫,紫,紫色,紫,紫
101,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,128,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
180,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
172,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,243,255,zh,青色,青,青,青色,青,青
0,255,125,zh,绿色,绿,绿,绿色,绿,绿
141,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,142,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,92,zh,绿色,绿,绿,绿色,绿,绿
0,255,4,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,178,0,zh,橙色,橙,橙,橙色,橙,橙
255,56,0,zh,橙色,橙,橙,橘红色,橘红,橘红
0,255,45,zh,绿色,绿,绿,鲜绿,鲜绿,鲜绿
143,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,138,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
161,255,0,zh,亮绿色,亮绿,亮绿,柠檬绿,柠檬绿,柠檬绿
255,247,0,zh,黄色,黄,黄,黄色,黄,黄
255,48,0,zh,橙色,橙,橙,橘红色,橘红,橘红
255,68,0,zh,橙色,橙,橙,橙色,橙,橙
30,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,240,255,zh,青色,青,青,天蓝色,天蓝,天蓝
121,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,255,22,zh,绿色,绿,绿,绿色,绿,绿
0,255,153,zh,绿色,绿,绿,绿色,绿,绿
0,255,214,zh,青绿色,青绿,青绿,青色,青,青
255,18,0,zh,红色,红,红,红色,红,红
255,0,212,zh,品红,品红,品红,品红色,品红,品红
255,134,0,zh,橙色,橙,橙,橙色,橙,橙
88,255,0,zh,亮绿色,亮绿,亮绿,绿色,绿,绿
255,0,17,zh,红色,红,红,红色,红,红
255,0,253,zh,洋红,洋红,洋红,品红色,品红,品红
0,90,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,76,0,zh,橙色,橙,橙,橙色,橙,橙
181,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
0,32,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,205,255,zh,青色,青,青,蓝色,蓝,蓝
87,255,0,zh,荧光绿,荧光绿,荧光绿,亮绿色,亮绿,亮绿
158,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
0,67,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,148,zh,绿色,绿,绿,青绿色,青绿,青绿
211,255,0,zh,黄绿色,黄绿,黄绿,荧光黄,荧光黄,荧光黄
255,0,88,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,110,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,80,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,85,zh,红色,红,红,玫红色,玫瑰,玫瑰
255,215,0,zh,黄色,黄,黄,黄色,黄,黄
0,22,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
64,0,255,zh,紫色,紫,紫,宝蓝色,宝蓝,宝蓝
0,255,105,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,228,zh,洋红,洋红,洋红,品红色,品红,品红
3,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,192,0,zh,橙色,橙,橙,橘黄色,橘黄,橘黄
0,255,229,zh,青色,青,青,青色,青,青
0,215,255,zh,青色,青,青,蔚蓝色,蔚蓝,蔚蓝
0,255,125,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,35,zh,绿色,绿,绿,绿色,绿,绿
255,248,0,zh,黄色,黄,黄,黄色,黄,黄
0,36,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
118,0,255,zh,紫色,紫,紫,紫色,紫,紫
140,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,32,zh,红色,红,红,红色,红,红
10,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,124,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
192,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
0,179,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,216,255,zh,青色,青,青,天蓝色,天蓝,天蓝
0,195,255,zh,蓝色,蓝,蓝,蔚蓝色,蔚蓝,蔚蓝
173,0,255,zh,紫色,紫,紫,紫色,紫,紫
204,0,255,zh,紫色,紫,紫,品红,品红,品红
26,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,0,zh,红色,红,红,红色,红,红
0,239,255,zh,青色,青,青,青色,青,青
255,104,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,107,zh,绿色,绿,绿,绿色,绿,绿
255,0,122,zh,粉色,粉,粉,品红色,品红,品红
255,249,0,zh,黄色,黄,黄,黄色,黄,黄
0,59,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,204,zh,青绿色,青绿,青绿,青色,青,青
134,255,0,zh,荧光绿,荧光绿,荧光绿,绿色,绿,绿
0,255,173,zh,青绿色,青绿,青绿,青色,青,青
0,62,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
228,255,0,zh,黄色,黄,黄,黄色,黄,黄
255,184,0,zh,橙色,橙,橙,橙色,橙,橙
0,110,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
66,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
255,0,78,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
255,0,65,zh,红色,红,红,玫红色,玫瑰,玫瑰
0,11,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,233,zh,洋红,洋红,洋红,品红色,品红,品红
0,255,66,zh,绿色,绿,绿,绿色,绿,绿
255,0,98,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,255,165,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,16,0,zh,红色,红,红,红色,红,红
255,224,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,50,zh,红色,红,红,玫红色,玫瑰,玫瑰
255,0,43,zh,红色,红,红,红色,红,红
0,255,105,zh,绿色,绿,绿,绿色,绿,绿
255,0,93,zh,粉色,粉,粉,品红色,品红,品红
255,0,128,zh,粉色,粉,粉,品红色,品红,品红
28,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
30,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
207,255,0,zh,荧光黄,荧光黄,荧光黄,黄绿色,黄绿,黄绿
62,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
99,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,254,255,zh,青色,青,青,青色,青,青
255,0,91,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
76,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,78,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
148,255,0,zh,浅绿色,浅绿,浅绿,荧光绿,荧光绿,荧光绿
255,206,0,zh,黄色,黄,黄,黄色,黄,黄
171,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,11,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,125,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,162,zh,绿色,绿,绿,青绿色,青绿,青绿
255,10,0,zh,红色,红,红,红色,红,红
0,255,120,zh,绿色,绿,绿,绿色,绿,绿
0,255,54,zh,绿色,绿,绿,绿色,绿,绿
0,13,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,36,zh,红色,红,红,红色,红,红
88,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
0,255,213,zh,青绿色,青绿,青绿,青色,青,青
255,0,243,zh,品红,品红,品红,洋红色,洋红,洋红
255,0,153,zh,粉色,粉,粉,桃红色,桃红,桃红
238,255,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,156,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,255,26,zh,绿色,绿,绿,绿色,绿,绿
149,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,240,255,zh,青色,青,青,青色,青,青
48,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
137,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,241,0,zh,黄色,黄,黄,黄色,黄,黄
0,58,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
147,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
0,255,63,zh,绿色,绿,绿,绿色,绿,绿
5,255,0,zh,绿色,绿,绿,绿色,绿,绿
255,0,243,zh,品红,品红,品红,洋红色,洋红,洋红
0,189,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,242,zh,青色,青,青,青色,青,青
255,0,55,zh,红色,红,红,红色,红,红
0,170,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,237,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,193,zh,品红,品红,品红,品红,品红,品红
25,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,79,zh,红色,红,红,玫红色,玫瑰,玫瑰
255,102,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,59,zh,红色,红,红,红色,红,红
110,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,223,255,zh,青色,青,青,蓝色,蓝,蓝
255,0,46,zh,红色,红,红,红色,红,红
255,0,156,zh,品红,品红,品红,品红色,品红,品红
0,255,44,zh,绿色,绿,绿,绿色,绿,绿
255,0,112,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
116,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,97,0,zh,橙色,橙,橙,橙色,橙,橙
0,84,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,40,zh,红色,红,红,红色,红,红
0,119,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
112,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
255,16,0,zh,红色,红,红,红色,红,红
255,235,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,147,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,255,45,zh,绿色,绿,绿,绿色,绿,绿
255,22,0,zh,红色,红,红,红色,红,红
168,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
255,0,252,zh,品红,品红,品红,品红,品红,品红
0,255,108,zh,绿色,绿,绿,亮绿色,亮绿,亮绿
0,255,217,zh,青绿色,青绿,青绿,青色,青,青
255,0,105,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
0,255,210,zh,青绿色,青绿,青绿,青色,青,青
133,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
102,255,0,zh,荧光绿,荧光绿,荧光绿,绿色,绿,绿
255,0,253,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
0,51,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
241,0,255,zh,品红,品红,品红,品红色,品红,品红
118,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,173,0,zh,橙色,橙,橙,橙色,橙,橙
42,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,73,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,177,0,zh,橙色,橙,橙,橙色,橙,橙
0,59,255,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
255,0,37,zh,红色,红,红,红色,红,红
103,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
221,255,0,zh,黄色,黄,黄,荧光黄,荧光黄,荧光黄
187,255,0,zh,黄绿色,黄绿,黄绿,柠檬绿,柠檬绿,柠檬绿
56,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
25,255,0,zh,绿色,绿,绿,绿色,绿,绿
41,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
122,255,0,zh,荧光绿,荧光绿,荧光绿,柠檬绿,柠檬绿,柠檬绿
215,0,255,zh,紫色,紫,紫,品红色,品红,品红
89,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,140,255,zh,蓝色,蓝,蓝,蔚蓝色,蔚蓝,蔚蓝
0,170,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,221,zh,品红,品红,品红,品红,品红,品红
255,0,3,zh,红色,红,红,红色,红,红
171,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
255,0,31,zh,红色,红,红,红色,红,红
201,0,255,zh,紫色,紫,紫,品红色,品红,品红
249,0,255,zh,品红,品红,品红,品红色,品红,品红
255,117,0,zh,橙色,橙,橙,橙色,橙,橙
0,109,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
51,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
239,0,255,zh,品红,品红,品红,洋红色,洋红,洋红
0,255,192,zh,青绿色,青绿,青绿,碧绿色,碧,碧
26,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
83,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
133,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,198,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,16,zh,绿色,绿,绿,绿色,绿,绿
0,255,211,zh,青绿色,青绿,青绿,青色,青,青
255,0,37,zh,红色,红,红,红色,红,红
14,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
217,0,255,zh,品红,品红,品红,品红,品红,品红
0,113,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,0,185,zh,品红,品红,品红,品红,品红,品红
0,255,99,zh,绿色,绿,绿,绿色,绿,绿
96,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
186,0,255,zh,紫色,紫,紫,紫色,紫,紫
110,0,255,zh,紫色,紫,紫,紫色,紫,紫
157,0,255,zh,紫色,紫,紫,紫色,紫,紫
0,255,64,zh,绿色,绿,绿,绿色,绿,绿
15,255,0,zh,绿色,绿,绿,绿色,绿,绿
191,255,0,zh,黄绿色,黄绿,黄绿,荧光绿,荧光绿,荧光绿
0,255,232,zh,青色,青,青,青色,青,青
0,255,168,zh,绿色,绿,绿,青色,青,青
255,102,0,zh,橙色,橙,橙,橙色,橙,橙
0,19,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
255,98,0,zh,橙色,橙,橙,橙色,橙,橙
255,0,112,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
255,0,157,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
0,207,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
255,0,115,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,227,255,zh,青色,青,青,青色,青,青
0,34,255,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
121,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
152,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,177,zh,洋红,洋红,洋红,品红色,品红,品红
255,0,28,zh,红色,红,红,红色,红,红
32,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,115,255,zh,蓝色,蓝,蓝,亮蓝色,亮蓝,亮蓝
185,0,255,zh,紫色,紫,紫,紫色,紫,紫
223,255,0,zh,黄绿色,黄绿,黄绿,荧光黄,荧光黄,荧光黄
0,82,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
136,255,0,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
255,0,22,zh,红色,红,红,红色,红,红
255,0,155,zh,洋红色,洋红,洋红,品红,品红,品红
0,255,195,zh,青绿色,青绿,青绿,青色,青,青
255,246,0,zh,黄色,黄,黄,黄色,黄,黄
0,255,156,zh,绿色,绿,绿,湖水绿,湖水绿,湖水绿
0,6,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,8,zh,绿色,绿,绿,绿色,绿,绿
255,0,245,zh,洋红,洋红,洋红,洋红色,洋红,洋红
59,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,138,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,191,zh,青绿色,青绿,青绿,青色,青,青
255,202,0,zh,黄色,黄,黄,黄色,黄,黄
255,0,195,zh,洋红,洋红,洋红,玫红,玫瑰,玫瑰
0,233,255,zh,青色,青,青,青色,青,青
212,0,255,zh,紫色,紫,紫,品红色,品红,品红
255,0,202,zh,品红,品红,品红,洋红色,洋红,洋红
207,255,0,zh,黄绿色,黄绿,黄绿,荧光黄,荧光黄,荧光黄
104,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,23,zh,红色,红,红,红色,红,红
231,255,0,zh,黄色,黄,黄,黄色,黄,黄
228,0,255,zh,紫色,紫,紫,品红,品红,品红
206,0,255,zh,紫色,紫,紫,品红色,品红,品红
255,62,0,zh,橙色,橙,橙,桔红色,橘红,橘红
0,255,231,zh,青色,青,青,青色,青,青
255,0,128,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
0,255,172,zh,青绿色,青绿,青绿,青色,青,青
255,0,223,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
255,0,66,zh,红色,红,红,玫红色,玫瑰,玫瑰
93,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,220,zh,洋红,洋红,洋红,品红,品红,品红
121,0,255,zh,紫色,紫,紫,紫色,紫,紫
133,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
243,255,0,zh,黄色,黄,黄,黄色,黄,黄
75,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,255,215,zh,青绿色,青绿,青绿,青绿色,青绿,青绿
255,0,240,zh,品红,品红,品红,品红色,品红,品红
255,0,19,zh,红色,红,红,红色,红,红
14,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,25,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
109,0,255,zh,紫色,紫,紫,紫色,紫,紫
255,0,78,zh,红色,红,红,玫红色,玫瑰,玫瑰
255,130,0,zh,橙色,橙,橙,橙色,橙,橙
0,255,39,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
110,255,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
0,1,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,150,zh,绿色,绿,绿,绿色,绿,绿
0,255,0,zh,绿色,绿,绿,绿色,绿,绿
0,255,81,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
255,0,107,zh,粉红色,粉红,粉红,品红色,品红,品红
255,102,0,zh,橙色,橙,橙,橙色,橙,橙
56,0,255,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
0,255,102,zh,绿色,绿,绿,亮绿色,亮绿,亮绿
59,0,255,zh,紫色,紫,紫,蓝色,蓝,蓝
0,220,255,zh,青色,青,青,青色,青,青
255,0,29,zh,红色,红,红,红色,红,红
232,255,0,zh,黄色,黄,黄,黄色,黄,黄
174,255,0,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
