r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
173,40,139,ko,자주색,자주,자주,자주색,자주,자주
108,222,8,ko,연두색,연두,연두,연두색,연두,연두
252,174,184,ko,연분홍,연분홍,연분홍,분홍,분홍,분홍
43,78,74,ko,청록색,청록,청록,짙은 청록색,짙은 청록,짙은청록
51,232,115,ko,초록색,초록,초록,연두색,연두,연두
83,207,13,ko,연두색,연두,연두,초록색,초록,초록
182,158,121,ko,베이지,베이지,베이지,베이지,베이지,베이지
177,141,32,ko,금색,금,금,머스타드색,머스타드,머스타드
212,136,164,ko,분홍색,분홍,분홍,분홍,분홍,분홍
3,2,240,ko,파랑,파랑,파랑,파란색,파랑,파랑
1,60,46,ko,청록색,청록,청록,어두운 녹색,어두운 녹,어두운녹
229,234,3,ko,노랑,노랑,노랑,노란색,노랑,노랑
122,14,102,ko,자주색,자주,자주,자주색,자주,자주
144,0,174,ko,보라색,보라,보라,보라색,보라,보라
36,221,40,ko,연두색,연두,연두,초록색,초록,초록
231,172,153,ko,살구색,살구,살구,살구색,살구,살구
115,29,165,ko,보라색,보라,보라,보라색,보라,보라
119,181,192,ko,청록색,청록,청록,청록색,청록,청록
211,202,125,ko,카키색,카키,카키,겨자색,겨자,겨자
11,15,43,ko,남색,남,남,남색,남,남
45,105,27,ko,초록색,초록,초록,짙은 녹색,짙은 녹,짙은녹
120,7,98,ko,자주색,자주,자주,진보라색,진보라,진보라
127,147,169,ko,회청색,회청,회청,청회색,청회,청회
174,53,200,ko,보라색,보라,보라,보라색,보라,보라
66,183,184,ko,청록색,청록,청록,청록색,청록,청록
17,48,198,ko,파랑,파랑,파랑,파랑,파랑,파랑
95,75,22,ko,갈색,갈,갈,올리브색,올리브,올리브
66,10,166,ko,보라색,보라,보라,보라색,보라,보라
119,193,231,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
50,175,247,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
115,207,22,ko,연두색,연두,연두,연두색,연두,연두
248,74,230,ko,분홍색,분홍,분홍,자홍색,자홍,자홍
126,225,16,ko,연두색,연두,연두,연두색,연두,연두
142,198,200,ko,청록색,청록,청록,아쿠아색,아쿠아,아쿠아
170,167,166,ko,회색,회,회,베이지 그레이,베이지 그레이,베이지그레이
109,182,203,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
133,179,204,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
244,160,30,ko,주황색,주황,주황,주황색,주황,주황
221,89,72,ko,주황색,주황,주황,다홍색,다홍,다홍
213,11,140,ko,마젠타,마젠타,마젠타,핫핑크,핫핑크,핫핑크
164,25,46,ko,빨강,빨강,빨강,버건디색,버건디,버건디
85,155,222,ko,하늘색,하늘,하늘,파란색,파랑,파랑
218,208,77,ko,노란색,노랑,노랑,겨자색,겨자,겨자
196,114,206,ko,보라색,보라,보라,자주색,자주,자주
2,251,224,ko,청록색,청록,청록,청록색,청록,청록
57,164,31,ko,초록색,초록,초록,초록색,초록,초록
74,64,168,ko,보라색,보라,보라,보라색,보라,보라
240,250,208,ko,연한 연두색,연 연두,연연두,연두색,연두,연두
174,57,13,ko,주황색,주황,주황,벽돌색,벽돌,벽돌
79,161,8,ko,초록색,초록,초록,연두색,연두,연두
4,200,251,ko,하늘색,하늘,하늘,파랑,파랑,파랑
151,230,31,ko,연두색,연두,연두,연두색,연두,연두
189,149,115,ko,갈색,갈,갈,카멜색,카멜,카멜
3,63,54,ko,청록색,청록,청록,청록색,청록,청록
190,180,197,ko,연보라색,연보라,연보라,연보라색,연보라,연보라
71,81,165,ko,파란색,파랑,파랑,남보라색,남보라,남보라
34,115,199,ko,파란색,파랑,파랑,파란색,파랑,파랑
76,29,97,ko,보라색,보라,보라,가지색,가지,가지
132,26,123,ko,보라색,보라,보라,자주색,자주,자주
119,229,178,ko,민트색,민트,민트,민트색,민트,민트
23,87,184,ko,파랑,파랑,파랑,파란색,파랑,파랑
145,16,134,ko,보라색,보라,보라,자주색,자주,자주
24,41,4,ko,짙은 초록색,짙은 초록,짙은초록,짙은 초록색,짙은 초록,짙은초록
161,198,116,ko,연두색,연두,연두,연두색,연두,연두
72,24,207,ko,보라색,보라,보라,보라색,보라,보라
91,42,55,ko,자주색,자주,자주,와인색,와인,와인
14,105,236,ko,파란색,파랑,파랑,파랑,파랑,파랑
116,158,101,ko,연두색,연두,연두,이끼색,이끼,이끼
152,147,12,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
239,237,90,ko,노란색,노랑,노랑,노란색,노랑,노랑
71,240,69,ko,연두색,연두,연두,연두색,연두,연두
17,141,209,ko,파란색,파랑,파랑,파란색,파랑,파랑
28,62,23,ko,초록색,초록,초록,짙은 녹색,짙은 녹,짙은녹
117,166,134,ko,연두색,연두,연두,쑥색,쑥,쑥
41,109,228,ko,파란색,파랑,파랑,로열 블루,로열 블루,로열블루
232,189,38,ko,노란색,노랑,노랑,겨자색,겨자,겨자
52,83,163,ko,파란색,파랑,파랑,파란색,파랑,파랑
212,170,71,ko,머스타드색,머스타드,머스타드,머스타드색,머스타드,머스타드
219,4,173,ko,자홍색,자홍,자홍,자주,자주,자주
176,128,54,ko,갈색,갈,갈,황토색,황토,황토
118,223,234,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
199,61,43,ko,빨간색,빨강,빨강,벽돌색,벽돌,벽돌
17,49,191,ko,파란색,파랑,파랑,파랑,파랑,파랑
207,63,221,ko,보라색,보라,보라,자주색,자주,자주
196,185,255,ko,연보라,연보라,연보라,연보라색,연보라,연보라
247,153,131,ko,살구색,살구,살구,산호색,산호,산호
219,230,205,ko,연두색,연두,연두,연녹색,연녹,연녹
247,196,184,ko,연분홍,연분홍,연분홍,살구색,살구,살구
211,90,43,ko,주황색,주황,주황,벽돌색,벽돌,벽돌
242,164,92,ko,주황색,주황,주황,살구색,살구,살구
54,80,56,ko,진녹색,진녹,진녹,국방색,국방,국방
117,47,105,ko,보라색,보라,보라,보라색,보라,보라
166,222,28,ko,연두색,연두,연두,연두색,연두,연두
139,179,71,ko,연두색,연두,연두,연두색,연두,연두
50,122,74,ko,초록색,초록,초록,숲색,숲,숲
49,60,187,ko,파란색,파랑,파랑,로얄블루,로얄블루,로얄블루
38,209,71,ko,연두색,연두,연두,초록색,초록,초록
181,8,230,ko,보라색,보라,보라,보라색,보라,보라
160,98,5,ko,갈색,갈,갈,고동색,고동,고동
13,13,112,ko,남색,남,남,남색,남,남
23,58,125,ko,파란색,파랑,파랑,남색,남,남
155,245,252,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
86,108,204,ko,파란색,파랑,파랑,군청색,군청,군청
50,185,33,ko,초록색,초록,초록,초록색,초록,초록
158,227,235,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
101,89,151,ko,보라색,보라,보라,남보라색,남보라,남보라
218,183,8,ko,노란색,노랑,노랑,겨자색,겨자,겨자
71,192,107,ko,초록색,초록,초록,초록,초록,초록
126,109,245,ko,보라색,보라,보라,보라색,보라,보라
252,232,2,ko,노란색,노랑,노랑,노란색,노랑,노랑
146,159,3,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
142,164,15,ko,연두색,연두,연두,올리브색,올리브,올리브
242,134,199,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
64,133,208,ko,파란색,파랑,파랑,파란색,파랑,파랑
221,76,198,ko,자홍색,자홍,자홍,자주,자주,자주
123,254,102,ko,연두색,연두,연두,라임색,라임,라임
105,50,171,ko,보라색,보라,보라,보라색,보라,보라
148,91,76,ko,갈색,갈,갈,적갈색,적갈,적갈
113,17,85,ko,자주색,자주,자주,자주색,자주,자주
188,132,75,ko,갈색,갈,갈,황토색,황토,황토
185,130,46,ko,갈색,갈,갈,황토색,황토,황토
116,94,249,ko,보라색,보라,보라,보라색,보라,보라
144,253,4,ko,연두색,연두,연두,연두색,연두,연두
128,175,218,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
113,206,91,ko,연두색,연두,연두,연두색,연두,연두
235,41,149,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
167,107,131,ko,자주빛 붉은색,자주빛 붉은,자주빛붉은,모브색,모브,모브
192,149,0,ko,금색,금,금,겨자색,겨자,겨자
140,18,189,ko,보라색,보라,보라,보라색,보라,보라
121,212,230,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
134,64,194,ko,보라색,보라,보라,보라색,보라,보라
222,180,183,ko,분홍색,분홍,분홍,인디핑크,인디핑크,인디핑크
169,47,186,ko,보라색,보라,보라,보라색,보라,보라
32,244,38,ko,초록색,초록,초록,라임색,라임,라임
138,250,84,ko,연두색,연두,연두,연두색,연두,연두
37,233,238,ko,청록색,청록,청록,아쿠아색,아쿠아,아쿠아
191,212,77,ko,연두색,연두,연두,연두색,연두,연두
21,2,187,ko,파란색,파랑,파랑,파란색,파랑,파랑
32,59,77,ko,남색,남,남,네이비색,네이비,네이비
28,90,253,ko,파란색,파랑,파랑,파란색,파랑,파랑
153,229,203,ko,민트색,민트,민트,민트색,민트,민트
160,105,120,ko,자주빛 분홍색,자주빛 분홍,자주빛분홍,말린 장미색,말린 장미,말린장미
9,219,87,ko,연두색,연두,연두,초록색,초록,초록
91,120,54,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
243,26,220,ko,자홍색,자홍,자홍,자주색,자주,자주
176,3,192,ko,보라색,보라,보라,보라색,보라,보라
195,36,214,ko,보라색,보라,보라,보라색,보라,보라
254,23,16,ko,빨강,빨강,빨강,빨간색,빨강,빨강
94,218,74,ko,연두색,연두,연두,라임색,라임,라임
151,113,172,ko,보라색,보라,보라,보라색,보라,보라
107,78,140,ko,보라색,보라,보라,보라색,보라,보라
222,233,85,ko,연두색,연두,연두,연두색,연두,연두
38,224,130,ko,초록색,초록,초록,초록색,초록,초록
189,184,212,ko,연보라색,연보라,연보라,연보라색,연보라,연보라
59,182,150,ko,청록색,청록,청록,청록색,청록,청록
182,113,61,ko,갈색,갈,갈,벽돌색,벽돌,벽돌
171,126,53,ko,갈색,갈,갈,황금색,황금,황금
81,109,228,ko,파란색,파랑,파랑,파란색,파랑,파랑
46,200,187,ko,청록색,청록,청록,청록색,청록,청록
86,200,20,ko,연두색,연두,연두,연두색,연두,연두
5,91,44,ko,초록색,초록,초록,짙은 녹색,짙은 녹,짙은녹
10,210,214,ko,청록색,청록,청록,청록색,청록,청록
146,42,252,ko,보라색,보라,보라,보라색,보라,보라
223,117,132,ko,분홍색,분홍,분홍,핑크,핑크,핑크
167,167,118,ko,카키색,카키,카키,올리브색,올리브,올리브
114,109,207,ko,보라색,보라,보라,보라색,보라,보라
68,117,69,ko,초록색,초록,초록,초록,초록,초록
143,62,107,ko,자주색,자주,자주,자주색,자주,자주
181,5,150,ko,자주색,자주,자주,마젠타,마젠타,마젠타
245,41,223,ko,분홍색,분홍,분홍,마젠타,마젠타,마젠타
142,137,230,ko,연보라,연보라,연보라,연보라색,연보라,연보라
22,83,98,ko,청록색,청록,청록,청록색,청록,청록
138,104,96,ko,갈색,갈,갈,밤색,밤,밤
222,65,38,ko,빨강,빨강,빨강,다홍색,다홍,다홍
94,141,10,ko,초록색,초록,초록,올리브색,올리브,올리브
11,239,225,ko,청록색,청록,청록,청록색,청록,청록
239,63,36,ko,빨간색,빨강,빨강,다홍색,다홍,다홍
147,155,8,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
58,18,235,ko,보라색,보라,보라,파란색,파랑,파랑
173,193,225,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
249,241,175,ko,연노랑,연노랑,연노랑,연노랑,연노랑,연노랑
217,38,30,ko,빨강,빨강,빨강,빨간색,빨강,빨강
188,31,77,ko,자주색,자주,자주,자홍색,자홍,자홍
193,166,33,ko,겨자색,겨자,겨자,겨자색,겨자,겨자
172,152,11,ko,올리브색,올리브,올리브,황록색,황록,황록
75,101,139,ko,파란색,파랑,파랑,청회색,청회,청회
35,178,114,ko,초록색,초록,초록,초록,초록,초록
4,179,149,ko,청록색,청록,청록,청록색,청록,청록
94,56,208,ko,보라색,보라,보라,보라색,보라,보라
24,214,197,ko,청록색,청록,청록,청록색,청록,청록
200,185,153,ko,베이지색,베이지,베이지,베이지,베이지,베이지
10,150,223,ko,파랑,파랑,파랑,파란색,파랑,파랑
166,196,19,ko,연두색,연두,연두,연두색,연두,연두
122,5,23,ko,버건디,버건디,버건디,자주색,자주,자주
233,63,125,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
232,160,214,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
94,225,190,ko,민트색,민트,민트,청록색,청록,청록
65,173,65,ko,초록색,초록,초록,초록색,초록,초록
41,204,12,ko,초록색,초록,초록,초록색,초록,초록
95,65,106,ko,보라색,보라,보라,보라색,보라,보라
202,2,80,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
156,27,38,ko,진빨강,진빨강,진빨강,적색,적,적
28,251,160,ko,민트색,민트,민트,청록색,청록,청록
247,58,238,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
36,230,66,ko,초록색,초록,초록,연두색,연두,연두
220,173,209,ko,연보라색,연보라,연보라,연보라색,연보라,연보라
243,19,253,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
205,144,88,ko,주황색,주황,주황,황토색,황토,황토
42,96,56,ko,초록색,초록,초록,초록색,초록,초록
1,182,76,ko,초록색,초록,초록,초록색,초록,초록
221,62,147,ko,분홍색,분홍,분홍,핫핑크색,핫핑크,핫핑크
96,89,243,ko,보라색,보라,보라,청보라색,청보라,청보라
225,193,48,ko,노란색,노랑,노랑,겨자색,겨자,겨자
136,141,180,ko,연보라색,연보라,연보라,남보라색,남보라,남보라
193,217,93,ko,연두색,연두,연두,연두색,연두,연두
218,186,114,ko,베이지,베이지,베이지,황토색,황토,황토
135,179,178,ko,청록색,청록,청록,옥색,옥,옥
171,206,243,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
20,92,87,ko,청록색,청록,청록,청록색,청록,청록
179,166,216,ko,연보라색,연보라,연보라,연보라색,연보라,연보라
64,223,48,ko,초록색,초록,초록,연두색,연두,연두
212,42,159,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
42,40,87,ko,남색,남,남,짙은 보라색,짙은 보라,짙은보라
23,207,42,ko,초록색,초록,초록,초록색,초록,초록
125,239,66,ko,연두색,연두,연두,연두색,연두,연두
106,191,125,ko,연두색,연두,연두,초록색,초록,초록
110,216,1,ko,연두색,연두,연두,연두색,연두,연두
55,148,114,ko,청록색,청록,청록,청록색,청록,청록
180,114,45,ko,갈색,갈,갈,밤색,밤,밤
227,102,9,ko,주황색,주황,주황,주황,주황,주황
161,100,163,ko,보라색,보라,보라,보라색,보라,보라
48,25,87,ko,보라색,보라,보라,남보라색,남보라,남보라
100,10,233,ko,보라색,보라,보라,보라색,보라,보라
149,221,91,ko,연두색,연두,연두,연두색,연두,연두
144,98,153,ko,보라색,보라,보라,보라색,보라,보라
182,145,215,ko,보라색,보라,보라,연보라,연보라,연보라
169,146,20,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
197,241,211,ko,연두색,연두,연두,민트색,민트,민트
21,251,25,ko,연두색,연두,연두,초록색,초록,초록
124,190,167,ko,민트색,민트,민트,민트색,민트,민트
164,170,57,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
196,45,84,ko,분홍색,분홍,분홍,자홍색,자홍,자홍
64,104,25,ko,초록색,초록,초록,국방색,국방,국방
118,34,254,ko,보라색,보라,보라,보라색,보라,보라
42,54,110,ko,남색,남,남,남색,남,남
83,79,174,ko,보라색,보라,보라,보라색,보라,보라
124,55,154,ko,보라색,보라,보라,보라색,보라,보라
8,8,202,ko,파랑,파랑,파랑,파랑,파랑,파랑
220,219,129,ko,노란색,노랑,노랑,연노란색,연노랑,연노랑
3,54,146,ko,파랑,파랑,파랑,파랑,파랑,파랑
80,45,220,ko,보라색,보라,보라,청보라색,청보라,청보라
125,171,220,ko,파란색,파랑,파랑,하늘색,하늘,하늘
119,23,58,ko,버건디,버건디,버건디,버건디,버건디,버건디
236,116,95,ko,코랄 ,코랄,코랄,코랄색,코랄,코랄
175,191,45,ko,연두색,연두,연두,연두색,연두,연두
71,32,140,ko,보라색,보라,보라,보라색,보라,보라
210,219,50,ko,노란색,노랑,노랑,연두색,연두,연두
17,196,150,ko,초록색,초록,초록,청록색,청록,청록
9,68,130,ko,파란색,파랑,파랑,파란색,파랑,파랑
187,151,125,ko,베이지색,베이지,베이지,코코아색,코코아,코코아
