r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
0,255,88,ko,초록색,초록,초록,형광 초록색,형광 초록,형광초록
191,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,255,73,ko,초록색,초록,초록,초록색,초록,초록
255,0,147,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
137,0,255,ko,보라색,보라,보라,보라색,보라,보라
173,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,0,152,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
255,0,248,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
171,255,0,ko,연두색,연두,연두,라임색,라임,라임
120,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,250,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
129,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,39,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
73,255,0,ko,연두색,연두,연두,형광 연두색,형광 연두,형광연두
81,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,245,255,ko,하늘색,하늘,하늘,청록색,청록,청록
255,0,232,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
255,0,240,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,0,208,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
0,255,175,ko,청록색,청록,청록,청록색,청록,청록
255,52,0,ko,주황색,주황,주황,다홍,다홍,다홍
255,0,186,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
0,255,80,ko,연두색,연두,연두,연두색,연두,연두
255,125,0,ko,주황색,주황,주황,주황색,주황,주황
255,160,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,230,ko,자홍색,자홍,자홍,자주색,자주,자주
0,2,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,0,172,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
255,130,0,ko,주황색,주황,주황,주황색,주황,주황
255,167,0,ko,주황색,주황,주황,주황색,주황,주황
0,67,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
108,255,0,ko,연두색,연두,연두,연두색,연두,연두
99,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,44,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
50,0,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
192,0,255,ko,보라색,보라,보라,보라색,보라,보라
34,255,0,ko,형광초록,형광초록,형광초록,초록색,초록,초록
84,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,46,0,ko,주황색,주황,주황,빨간색,빨강,빨강
0,51,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
250,0,255,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
255,165,0,ko,주황색,주황,주황,주황색,주황,주황
110,0,255,ko,보라색,보라,보라,보라색,보라,보라
139,0,255,ko,보라색,보라,보라,보라색,보라,보라
130,255,0,ko,형광연두,형광연두,형광연두,라임색,라임,라임
0,92,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,107,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
0,255,148,ko,민트색,민트,민트,청록색,청록,청록
233,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,255,104,ko,형광초록,형광초록,형광초록,초록색,초록,초록
255,191,0,ko,노란색,노랑,노랑,주황색,주황,주황
198,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,93,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
187,0,255,ko,보라색,보라,보라,보라색,보라,보라
142,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,255,119,ko,연두색,연두,연두,라임색,라임,라임
0,253,255,ko,청록색,청록,청록,청록색,청록,청록
255,133,0,ko,주황색,주황,주황,주황색,주황,주황
255,96,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,150,ko,자홍색,자홍,자홍,핫핑크색,핫핑크,핫핑크
0,255,239,ko,청록색,청록,청록,청록색,청록,청록
255,0,251,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
0,169,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
36,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
214,255,0,ko,연두색,연두,연두,연두색,연두,연두
77,255,0,ko,연두색,연두,연두,라임색,라임,라임
161,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,253,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
161,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,138,ko,민트색,민트,민트,청록색,청록,청록
202,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,226,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
62,0,255,ko,보라색,보라,보라,파란색,파랑,파랑
0,187,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
180,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,60,ko,빨강,빨강,빨강,핫핑크,핫핑크,핫핑크
221,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
60,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,255,225,ko,청록색,청록,청록,시안색,시안,시안
0,201,255,ko,하늘색,하늘,하늘,시안,시안,시안
255,0,5,ko,빨강,빨강,빨강,빨간색,빨강,빨강
255,0,150,ko,분홍색,분홍,분홍,핫핑크색,핫핑크,핫핑크
255,31,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
37,255,0,ko,연두색,연두,연두,초록색,초록,초록
255,18,0,ko,빨강,빨강,빨강,빨간색,빨강,빨강
92,0,255,ko,보라색,보라,보라,청보라색,청보라,청보라
0,255,59,ko,초록색,초록,초록,연두색,연두,연두
0,255,110,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
0,182,255,ko,하늘색,하늘,하늘,파란색,파랑,파랑
102,255,0,ko,라임색,라임,라임,연두색,연두,연두
0,255,87,ko,초록색,초록,초록,연두색,연두,연두
0,150,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
59,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,54,0,ko,주황색,주황,주황,다홍색,다홍,다홍
0,209,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
0,184,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
77,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,44,0,ko,주황색,주황,주황,다홍,다홍,다홍
0,255,19,ko,초록색,초록,초록,초록색,초록,초록
255,119,0,ko,주황색,주황,주황,주황,주황,주황
0,255,5,ko,연두색,연두,연두,초록,초록,초록
0,84,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
170,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,243,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,255,230,ko,청록색,청록,청록,청록색,청록,청록
255,248,0,ko,노란색,노랑,노랑,노랑,노랑,노랑
38,0,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
196,255,0,ko,라임색,라임,라임,라임색,라임,라임
18,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,23,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
0,18,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,167,ko,민트색,민트,민트,아쿠아색,아쿠아,아쿠아
53,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,0,22,ko,빨간색,빨강,빨강,빨간색,빨강,빨강
0,95,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,255,63,ko,형광초록,형광초록,형광초록,초록색,초록,초록
167,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,255,120,ko,민트색,민트,민트,라임색,라임,라임
255,21,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
167,255,0,ko,형광 연두,형광 연두,형광연두,라임색,라임,라임
0,255,9,ko,연두색,연두,연두,초록색,초록,초록
255,0,38,ko,빨강,빨강,빨강,빨간색,빨강,빨강
255,77,0,ko,주황색,주황,주황,주황색,주황,주황
159,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,111,ko,분홍색,분홍,분홍,진분홍,진분홍,진분홍
0,255,178,ko,민트색,민트,민트,청록색,청록,청록
233,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
119,255,0,ko,연두색,연두,연두,라임색,라임,라임
14,255,0,ko,연두색,연두,연두,초록색,초록,초록
0,255,33,ko,초록색,초록,초록,초록색,초록,초록
255,138,0,ko,주황색,주황,주황,주황색,주황,주황
0,251,255,ko,청록색,청록,청록,시안색,시안,시안
204,255,0,ko,연두색,연두,연두,형광 연두색,형광 연두,형광연두
65,0,255,ko,파란색,파랑,파랑,로열블루,로열블루,로열블루
205,255,0,ko,연두색,연두,연두,연두색,연두,연두
22,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
92,255,0,ko,형광초록,형광초록,형광초록,라임색,라임,라임
208,255,0,ko,연두색,연두,연두,형광 연두색,형광 연두,형광연두
178,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,141,ko,민트색,민트,민트,에메랄드 그린,에메랄드 그린,에메랄드그린
0,255,160,ko,청록색,청록,청록,청록색,청록,청록
250,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
249,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
102,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,139,ko,형광초록,형광초록,형광초록,에메랄드색,에메랄드,에메랄드
212,0,255,ko,자주색,자주,자주,마젠타색,마젠타,마젠타
0,255,53,ko,형광초록,형광초록,형광초록,라임색,라임,라임
60,0,255,ko,보라색,보라,보라,파랑,파랑,파랑
147,255,0,ko,연두색,연두,연두,연두색,연두,연두
122,0,255,ko,보라색,보라,보라,보라색,보라,보라
20,255,0,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
55,255,0,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
238,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,232,255,ko,청록색,청록,청록,청록색,청록,청록
255,0,32,ko,빨강,빨강,빨강,빨강,빨강,빨강
187,255,0,ko,연두색,연두,연두,라임색,라임,라임
4,255,0,ko,초록색,초록,초록,연두색,연두,연두
255,168,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,99,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
0,235,255,ko,청록색,청록,청록,시안,시안,시안
0,247,255,ko,청록색,청록,청록,청록색,청록,청록
255,0,235,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,208,ko,청록색,청록,청록,터키색,터키,터키
100,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,12,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,227,255,ko,청록색,청록,청록,청록색,청록,청록
179,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,155,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
206,255,0,ko,형광노랑,형광노랑,형광노랑,라임색,라임,라임
255,0,122,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
97,0,255,ko,보라색,보라,보라,남보라색,남보라,남보라
0,218,255,ko,하늘색,하늘,하늘,시안색,시안,시안
191,0,255,ko,보라색,보라,보라,자주색,자주,자주
21,255,0,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
0,255,44,ko,연두색,연두,연두,초록색,초록,초록
255,48,0,ko,주황색,주황,주황,다홍색,다홍,다홍
59,0,255,ko,보라색,보라,보라,파랑,파랑,파랑
0,221,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
0,255,58,ko,연두색,연두,연두,연두색,연두,연두
3,255,0,ko,연두색,연두,연두,초록색,초록,초록
0,255,169,ko,민트색,민트,민트,청록색,청록,청록
0,224,255,ko,하늘색,하늘,하늘,청록색,청록,청록
142,255,0,ko,연두색,연두,연두,연두색,연두,연두
82,0,255,ko,보라색,보라,보라,청보라색,청보라,청보라
255,75,0,ko,주황색,주황,주황,주황,주황,주황
0,98,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,245,ko,청록색,청록,청록,사이언색,사이언,사이언
39,255,0,ko,초록색,초록,초록,연두색,연두,연두
255,24,0,ko,빨간색,빨강,빨강,빨간색,빨강,빨강
255,0,180,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
255,0,248,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,153,0,ko,주황색,주황,주황,주황색,주황,주황
0,76,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
0,255,74,ko,초록색,초록,초록,초록색,초록,초록
0,255,207,ko,청록색,청록,청록,청록색,청록,청록
255,0,23,ko,빨강,빨강,빨강,빨간색,빨강,빨강
33,255,0,ko,연두색,연두,연두,초록색,초록,초록
56,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,243,0,ko,노란색,노랑,노랑,노랑,노랑,노랑
255,0,26,ko,빨강,빨강,빨강,빨강,빨강,빨강
78,0,255,ko,보라색,보라,보라,군청색,군청,군청
119,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,198,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
255,0,207,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
255,119,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,197,ko,청록색,청록,청록,청록색,청록,청록
238,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,0,131,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
0,121,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,0,195,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
255,186,0,ko,주황색,주황,주황,주황색,주황,주황
239,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,255,144,ko,청록색,청록,청록,에메랄드색,에메랄드,에메랄드
33,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,255,95,ko,연두색,연두,연두,라임색,라임,라임
20,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
113,255,0,ko,연두색,연두,연두,라임색,라임,라임
63,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,0,223,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,18,ko,초록색,초록,초록,초록색,초록,초록
0,161,255,ko,하늘색,하늘,하늘,파란색,파랑,파랑
0,255,188,ko,청록색,청록,청록,청록색,청록,청록
26,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,70,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
16,255,0,ko,연두색,연두,연두,초록색,초록,초록
67,0,255,ko,보라색,보라,보라,코발트 블루,코발트 블루,코발트블루
255,151,0,ko,주황색,주황,주황,주황,주황,주황
255,43,0,ko,주황색,주황,주황,다홍색,다홍,다홍
255,0,248,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
173,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,115,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
82,255,0,ko,연두색,연두,연두,밝은 초록색,밝은 초록,밝은초록
255,0,209,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
255,102,0,ko,주황색,주황,주황,주황색,주황,주황
138,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,184,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,15,ko,초록색,초록,초록,초록색,초록,초록
0,255,65,ko,형광초록,형광초록,형광초록,초록색,초록,초록
0,255,106,ko,초록색,초록,초록,형광 초록색,형광 초록,형광초록
255,191,0,ko,노란색,노랑,노랑,호박색,호박,호박
0,255,32,ko,초록색,초록,초록,초록색,초록,초록
0,255,56,ko,형광초록,형광초록,형광초록,라임색,라임,라임
0,253,255,ko,청록색,청록,청록,시안색,시안,시안
242,0,255,ko,자주색,자주,자주,마젠타,마젠타,마젠타
211,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
33,255,0,ko,초록색,초록,초록,초록색,초록,초록
252,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,107,0,ko,주황색,주황,주황,주황색,주황,주황
38,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,10,ko,연두색,연두,연두,초록색,초록,초록
64,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,255,141,ko,민트색,민트,민트,연두색,연두,연두
92,255,0,ko,연두색,연두,연두,초록,초록,초록
255,123,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,206,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,215,255,ko,하늘색,하늘,하늘,청록색,청록,청록
0,79,255,ko,파란색,파랑,파랑,로열 블루,로열 블루,로열블루
15,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,0,249,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
20,255,0,ko,초록색,초록,초록,초록색,초록,초록
218,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,93,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,0,91,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
0,255,136,ko,청록색,청록,청록,초록색,초록,초록
255,0,168,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,0,219,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,143,0,ko,주황색,주황,주황,주황,주황,주황
0,255,15,ko,연두색,연두,연두,형광 초록,형광 초록,형광초록
24,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
4,255,0,ko,초록색,초록,초록,초록,초록,초록
50,255,0,ko,연두색,연두,연두,초록,초록,초록
181,255,0,ko,연두색,연두,연두,연두색,연두,연두
252,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
236,0,255,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
255,163,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,222,ko,마젠타,마젠타,마젠타,자홍색,자홍,자홍
64,0,255,ko,보라색,보라,보라,파란색,파랑,파랑
255,0,138,ko,분홍색,분홍,분홍,핫핑크색,핫핑크,핫핑크
0,255,150,ko,민트색,민트,민트,청록색,청록,청록
141,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,74,ko,분홍색,분홍,분홍,진분홍색,진분홍,진분홍
255,0,178,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
