r,g,b,lang_code,chatgpt,gemini
0,255,144,en,green,Spring green
207,0,255,en,magenta,Magenta
0,1,255,en,blue,Blue
130,0,255,en,purple,Purple
255,189,0,en,orange,Orange
0,76,255,en,blue,Blue
255,70,0,en,orange,Red-orange
101,0,255,en,purple,Blue-violet
0,102,255,en,blue,Blue
85,0,255,en,purple,Violet
244,0,255,en,magenta,Magenta
69,0,255,en,purple,Royal Blue
0,255,29,en,green,Electric green
0,255,49,en,green,Green
0,255,175,en,teal,Cyan
0,255,229,en,cyan,Cyan
255,0,50,en,red,Bright Red
67,255,0,en,green,Lime Green
0,135,255,en,blue,Blue
146,0,255,en,purple,Purple
255,0,84,en,pink,Hot pink
0,255,28,en,green,Green
49,255,0,en,lime,Lime green
0,197,255,en,cyan,Deep sky blue
255,28,0,en,red,Red
109,255,0,en,green,Lime green
255,0,14,en,red,Red
7,255,0,en,green,Green
39,255,0,en,green,Lime green
255,0,53,en,red,Red
0,68,255,en,blue,Blue
54,255,0,en,green,Lime green
0,255,59,en,green,Lime green
255,220,0,en,yellow,Yellow
119,0,255,en,purple,Purple
0,203,255,en,cyan,Cyan
255,0,160,en,magenta,Fuchsia
255,0,70,en,red,Fuchsia
0,255,30,en,green,Green
0,110,255,en,blue,Blue
255,0,84,en,pink,Hot pink
36,0,255,en,blue,Blue
255,1,0,en,red,Red
255,138,0,en,orange,Orange
3,255,0,en,green,Green
0,255,135,en,green,Neon green
0,255,237,en,cyan,Cyan
255,133,0,en,orange,Orange
138,0,255,en,purple,Purple
129,255,0,en,lime,Lime green
209,255,0,en,lime,Chartreuse
226,255,0,en,yellow,Yellow
95,255,0,en,green,Lime green
4,255,0,en,green,Green
0,37,255,en,blue,Electric blue
0,255,155,en,green,Spring Green
152,255,0,en,lime,Lime green
0,127,255,en,blue,Blue
0,255,31,en,green,Green
187,0,255,en,purple,Purple
0,255,140,en,green,Spring Green
255,0,120,en,pink,Fuchsia
255,0,47,en,red,Red
0,255,93,en,green,Neon green
255,164,0,en,orange,Orange
0,91,255,en,blue,Blue
19,255,0,en,green,Lime green
255,176,0,en,orange,Orange
255,86,0,en,orange,Orange
255,218,0,en,yellow,Yellow
116,255,0,en,green,Lime green
0,255,239,en,cyan,Cyan
0,119,255,en,blue,Bright blue
255,0,38,en,red,Red
255,0,80,en,pink,Magenta
0,255,192,en,turquoise,Cyan
255,252,0,en,yellow,Yellow
255,0,191,en,magenta,Hot pink
255,0,192,en,magenta,Magenta
141,0,255,en,purple,Purple
0,171,255,en,blue,Blue
89,255,0,en,lime green,Lime green
255,249,0,en,yellow,Yellow
255,241,0,en,yellow,Yellow
255,0,47,en,red,Red
255,105,0,en,orange,Orange
255,0,133,en,pink,Hot pink
255,0,214,en,magenta,Magenta
187,0,255,en,purple,Purple
130,0,255,en,purple,Purple
255,0,167,en,magenta,Fuchsia
0,66,255,en,blue,Blue
255,241,0,en,yellow,Yellow
255,0,124,en,pink,Hot pink
28,0,255,en,blue,Blue
147,255,0,en,lime,Lime green
50,0,255,en,blue,Blue
255,0,111,en,pink,Hot pink
255,125,0,en,orange,Orange
0,224,255,en,cyan,Cyan
83,255,0,en,green,Lime green
255,0,178,en,pink,Magenta
255,0,124,en,pink,Hot pink
255,112,0,en,orange,Orange
255,0,10,en,red,Red
118,0,255,en,purple,Purple
255,41,0,en,orange,OrangeRed
255,168,0,en,orange,Orange
255,0,205,en,magenta,Magenta
5,255,0,en,green,Lime green
0,16,255,en,blue,Blue
16,0,255,en,blue,Blue
0,189,255,en,blue,Cyan
0,97,255,en,blue,Blue
255,0,164,en,magenta,Fuchsia
175,0,255,en,purple,Violet
255,39,0,en,orange,Scarlet
94,255,0,en,lime,Lime green
0,255,82,en,green,Lime green
255,198,0,en,yellow,Yellow
181,255,0,en,lime,Lime green
216,255,0,en,lime,Chartreuse
0,207,255,en,cyan,Cyan
0,53,255,en,blue,Blue
0,207,255,en,cyan,Deep sky blue
0,157,255,en,blue,Dodger Blue
0,255,3,en,green,Green
255,159,0,en,orange,Orange
0,255,122,en,green,Spring green
140,0,255,en,purple,Violet
255,132,0,en,orange,Orange
194,0,255,en,purple,Magenta
255,162,0,en,orange,Orange
0,255,138,en,green,Spring green
0,255,32,en,green,Green
0,255,57,en,green,Green
217,255,0,en,yellow,Neon yellow
255,103,0,en,orange,Orange
0,255,129,en,green,Bright Green
255,155,0,en,orange,Orange
255,0,90,en,pink,Hot pink
0,255,41,en,green,Green
0,255,141,en,green,Spring green
0,215,255,en,cyan,Cyan
147,255,0,en,lime,Lime green
255,244,0,en,yellow,Yellow
255,60,0,en,orange,Red-orange
255,167,0,en,orange,Orange
42,0,255,en,blue,Blue
0,85,255,en,blue,Blue
0,255,33,en,green,Green
255,0,16,en,red,Red
235,255,0,en,yellow,Yellow
255,0,196,en,magenta,Magenta
255,0,48,en,red,Red
124,255,0,en,lime,Lime green
0,255,84,en,green,Neon green
0,167,255,en,blue,Blue
0,255,244,en,cyan,Cyan
255,0,65,en,red,Hot red
255,21,0,en,red,Red
116,255,0,en,green,Lime green
145,0,255,en,purple,Violet
0,255,182,en,turquoise,Cyan
255,0,54,en,red,Scarlet
0,255,176,en,turquoise,Aqua
255,0,242,en,magenta,Magenta
255,0,28,en,red,Red
0,255,85,en,green,Lime green
0,250,255,en,cyan,Cyan
0,84,255,en,blue,Blue
196,0,255,en,purple,Purple
255,79,0,en,orange,Orange
0,255,36,en,green,Chroma key green
255,0,92,en,pink,Fuchsia
255,0,85,en,red,Hot pink
255,154,0,en,orange,Orange
0,164,255,en,blue,Blue
0,61,255,en,blue,Blue
255,0,64,en,red,Fuchsia
0,70,255,en,blue,Blue
255,215,0,en,yellow,Yellow
76,0,255,en,purple,Violet
113,0,255,en,purple,Purple
149,255,0,en,lime,Lime green
0,255,40,en,green,Green
125,255,0,en,lime,Lime green
0,136,255,en,blue,Dodger Blue
0,255,146,en,green,Spring green
78,255,0,en,lime green,Lime green
255,0,246,en,magenta,Magenta
255,0,135,en,magenta,Hot pink
0,61,255,en,blue,Blue
214,255,0,en,lime,Lime green
0,156,255,en,blue,Blue
7,255,0,en,green,Green
0,255,172,en,turquoise,Cyan
255,75,0,en,orange,Orange
38,0,255,en,blue,Blue
125,255,0,en,lime,Lime green
35,0,255,en,blue,Blue
0,180,255,en,blue,Blue
0,255,108,en,green,Spring green
0,25,255,en,blue,Blue
10,255,0,en,green,Green
255,138,0,en,orange,Orange
128,255,0,en,lime,Lime green
85,0,255,en,purple,Purple
208,255,0,en,lime,Chartreuse
0,255,145,en,green,Spring green
234,255,0,en,yellow,Yellow
0,133,255,en,blue,Blue
255,36,0,en,red,Scarlet
53,0,255,en,blue,Electric blue
238,0,255,en,magenta,Magenta
0,255,25,en,green,Green
255,68,0,en,orange,Orange
136,0,255,en,purple,Purple
255,233,0,en,yellow,Yellow
167,255,0,en,lime,Lime green
255,0,31,en,red,Red
165,255,0,en,lime,Lime green
255,0,232,en,magenta,Magenta
34,0,255,en,blue,Blue
95,0,255,en,purple,Blue-violet
0,70,255,en,blue,Blue
0,255,29,en,green,Lime green
0,193,255,en,cyan,Cyan
33,255,0,en,green,Lime green
73,0,255,en,purple,Violet
196,0,255,en,purple,Purple
134,0,255,en,purple,Violet
109,255,0,en,lime,Lime green
221,255,0,en,yellow,Neon yellow
0,255,205,en,cyan,Cyan
107,255,0,en,lime green,Lime green
144,0,255,en,purple,Purple
172,0,255,en,purple,Purple
242,0,255,en,magenta,Magenta
255,0,27,en,red,Red
255,225,0,en,yellow,Yellow
101,0,255,en,purple,Violet
255,218,0,en,yellow,Yellow
255,0,99,en,pink,Hot pink
172,255,0,en,lime,Lime green
255,0,78,en,red,Magenta
255,0,104,en,pink,Hot pink
0,146,255,en,blue,Blue
255,0,102,en,pink,Hot pink
96,255,0,en,lime,Lime green
0,255,59,en,green,Lime green
248,0,255,en,magenta,Magenta
210,255,0,en,chartreuse,Lime green
0,255,235,en,cyan,Cyan
0,255,151,en,green,Spring Green
152,0,255,en,purple,Purple
79,0,255,en,purple,Violet
172,0,255,en,purple,Purple
0,255,250,en,cyan,Cyan
255,209,0,en,yellow,Yellow
0,255,154,en,green,Spring Green
92,0,255,en,purple,Violet
255,0,134,en,magenta,Fuchsia
0,253,255,en,cyan,Cyan
255,220,0,en,yellow,Yellow
44,255,0,en,green,Lime green
160,0,255,en,purple,Purple
234,255,0,en,yellow,Yellow
0,255,241,en,cyan,Cyan
0,255,227,en,turquoise,Cyan
37,255,0,en,lime,Green
0,255,4,en,green,Lime green
255,218,0,en,yellow,Yellow
255,237,0,en,yellow,Yellow
0,255,93,en,green,Neon green
0,255,101,en,green,Bright green
43,0,255,en,blue,Blue
255,0,22,en,red,Red
255,0,13,en,red,Red
255,0,101,en,pink,Fuchsia
218,255,0,en,yellow,Chartreuse
255,55,0,en,orange,Red-orange
118,255,0,en,lime,Lime green
113,255,0,en,lime,Lime green
61,255,0,en,lime,Lime green
0,255,226,en,cyan,Cyan
255,119,0,en,orange,Orange
136,255,0,en,lime,Lime green
0,255,57,en,green,Lime green
0,255,192,en,turquoise,Cyan
0,255,97,en,green,Neon green
60,0,255,en,blue,Electric blue
6,0,255,en,blue,Blue
255,192,0,en,orange,Gold
255,181,0,en,orange,Orange
163,0,255,en,purple,Purple
190,0,255,en,purple,Purple
195,255,0,en,lime,Chartreuse
37,255,0,en,green,Lime green
0,11,255,en,blue,Blue
0,45,255,en,blue,Blue
255,0,85,en,pink,Hot pink
255,35,0,en,red,Red
255,188,0,en,orange,Orange-yellow
0,116,255,en,blue,Blue
0,150,255,en,blue,Cerulean
255,0,91,en,pink,Hot pink
255,0,8,en,red,Red
245,0,255,en,magenta,Magenta
220,255,0,en,lime,Neon yellow
222,0,255,en,magenta,Magenta
21,0,255,en,blue,Blue
0,255,27,en,green,Green
255,0,58,en,red,Red
0,255,33,en,green,Green
116,0,255,en,purple,Electric Violet
255,0,110,en,pink,Hot Pink
255,0,41,en,red,Red
0,255,178,en,teal,Aqua
255,0,173,en,magenta,Fuchsia
255,0,249,en,magenta,Magenta
255,0,35,en,red,Red
255,18,0,en,red,Red
212,255,0,en,lime,Lime green
255,0,158,en,magenta,Hot pink
0,235,255,en,cyan,Cyan
198,0,255,en,purple,Purple
236,0,255,en,magenta,Magenta
255,0,39,en,red,Red
255,0,0,en,red,Red
0,253,255,en,cyan,Cyan
0,86,255,en,blue,Blue
198,0,255,en,purple,Magenta
255,0,233,en,magenta,Magenta
0,255,10,en,green,Green
0,255,187,en,green,Aqua
0,153,255,en,blue,Deep Sky Blue
255,0,105,en,pink,Hot pink
255,0,18,en,red,Red
0,135,255,en,blue,Blue
255,0,58,en,red,Fuchsia
0,255,201,en,turquoise,Cyan
224,0,255,en,magenta,Magenta
0,255,100,en,green,Bright green
255,31,0,en,red,Red
0,89,255,en,blue,Blue
155,255,0,en,lime,Lime green
0,255,246,en,cyan,Cyan
153,0,255,en,purple,Purple
22,0,255,en,blue,Blue
154,255,0,en,lime green,Lime green
255,0,0,en,red,Red
255,0,56,en,red,Electric Red
191,255,0,en,lime,Lime Green
82,0,255,en,purple,Purple
255,0,201,en,magenta,Magenta
241,255,0,en,yellow,Yellow
0,255,192,en,turquoise,Cyan
0,255,78,en,green,Green
0,191,255,en,cyan,Cyan
0,255,87,en,green,Lime green
231,0,255,en,magenta,Fuchsia
255,0,140,en,pink,Fuchsia
255,44,0,en,red,Red-orange
242,255,0,en,yellow,Yellow
0,255,138,en,green,Spring green
255,84,0,en,orange,Orange
53,0,255,en,blue,Blue
255,198,0,en,yellow,Golden yellow
0,255,38,en,green,Green
176,0,255,en,purple,Purple
51,255,0,en,green,Lime green
214,0,255,en,magenta,Magenta
0,0,255,en,blue,Blue
12,0,255,en,blue,Blue
87,0,255,en,purple,Violet
255,0,133,en,pink,Fuchsia
0,39,255,en,blue,Blue
0,209,255,en,cyan,Cyan
46,255,0,en,green,Lime green
255,0,48,en,red,Cerise
255,164,0,en,orange,Orange
255,0,242,en,magenta,Magenta
14,0,255,en,blue,Blue
34,255,0,en,green,Lime green
197,0,255,en,purple,Magenta
0,90,255,en,blue,Blue
0,223,255,en,cyan,Cyan
255,113,0,en,orange,Orange
255,0,227,en,magenta,Magenta
255,67,0,en,orange,Orange
158,255,0,en,lime,Lime green
255,155,0,en,orange,Orange
0,255,22,en,green,Electric green
255,0,78,en,red,French Rose
168,0,255,en,purple,Purple
55,0,255,en,blue,Blue
152,255,0,en,lime,Lime green
255,0,221,en,magenta,Magenta
255,0,19,en,red,Red
255,0,150,en,magenta,Magenta
214,255,0,en,lime,Chartreuse
212,0,255,en,magenta,Magenta
255,0,254,en,magenta,Magenta
255,0,116,en,pink,Hot pink
0,255,110,en,green,Neon green
255,0,24,en,red,Red
198,255,0,en,lime,Lime green
0,185,255,en,blue,Cyan
255,0,77,en,red,Hot Pink
0,46,255,en,blue,Blue
167,255,0,en,lime,Lime
56,0,255,en,blue,Blue
255,0,103,en,pink,Hot pink
255,240,0,en,yellow,Yellow
255,235,0,en,yellow,Yellow
0,255,127,en,green,Spring green
17,0,255,en,blue,Blue
61,0,255,en,blue,Royal blue
255,146,0,en,orange,Orange
0,85,255,en,blue,Blue
214,255,0,en,lime,Chartreuse
65,255,0,en,green,Lime green
0,43,255,en,blue,Blue
0,47,255,en,blue,Blue
0,255,120,en,green,Emerald green
0,112,255,en,blue,Blue
0,255,141,en,green,Spring Green
255,115,0,en,orange,Orange
162,0,255,en,purple,Purple
0,255,5,en,green,Neon green
255,0,199,en,magenta,Magenta
130,255,0,en,bright green,Lime green
0,128,255,en,blue,Blue
216,0,255,en,magenta,Magenta
158,0,255,en,purple,Purple
255,0,217,en,magenta,Magenta
0,255,249,en,cyan,Cyan
255,107,0,en,orange,Orange
22,255,0,en,green,Green
0,251,255,en,cyan,Cyan
128,0,255,en,purple,Violet
32,255,0,en,green,Electric green
255,0,147,en,magenta,Fuchsia
235,0,255,en,magenta,Magenta
255,143,0,en,orange,Orange
142,0,255,en,purple,Purple
35,0,255,en,blue,Blue
52,0,255,en,blue,Blue
76,255,0,en,green,Lime green
252,255,0,en,yellow,Yellow
255,154,0,en,orange,Orange
0,255,243,en,cyan,Cyan
255,0,90,en,pink,Hot pink
0,254,255,en,cyan,Cyan
255,0,116,en,pink,Hot pink
255,0,133,en,pink,Hot pink
19,255,0,en,green,Lime green
0,233,255,en,cyan,Cyan
255,0,80,en,pink,Hot pink
255,102,0,en,orange,Orange
185,0,255,en,magenta,Purple
0,2,255,en,blue,Blue
255,0,252,en,magenta,Magenta
53,0,255,en,blue,Blue
255,252,0,en,yellow,Yellow
0,255,54,en,green,Lime green
206,0,255,en,magenta,Magenta
0,172,255,en,cyan,Sky blue
135,0,255,en,purple,Purple
36,255,0,en,green,Lime green
136,255,0,en,lime,Lime green
81,0,255,en,purple,Violet
153,0,255,en,purple,Purple
0,113,255,en,blue,Electric blue
0,255,213,en,turquoise,Turquoise
255,244,0,en,yellow,Yellow
0,255,45,en,green,Lime green
255,64,0,en,orange,Red-orange
255,82,0,en,orange,Orange
255,0,170,en,magenta,Magenta
255,4,0,en,red,Red
19,255,0,en,green,Green
255,0,191,en,magenta,Hot pink
255,0,227,en,magenta,Magenta
62,0,255,en,blue,Royal blue
255,0,155,en,magenta,Fuchsia
255,0,185,en,magenta,Fuchsia
0,255,194,en,turquoise,Aqua
0,255,68,en,green,Green
255,0,168,en,magenta,Hot pink
0,255,121,en,green,Spring green
255,206,0,en,yellow,Yellow
0,200,255,en,cyan,Cyan
255,129,0,en,orange,Orange
0,73,255,en,blue,Blue
123,255,0,en,lime,Lime green
0,125,255,en,blue,Blue
0,255,197,en,turquoise,Turquoise
0,255,156,en,green,Spring green
236,0,255,en,magenta,Magenta
255,16,0,en,red,Red
0,255,221,en,turquoise,Cyan
255,0,84,en,pink,Hot pink
184,0,255,en,purple,Purple
255,98,0,en,orange,Orange
0,21,255,en,blue,Blue
0,255,161,en,green,Cyan
0,7,255,en,blue,Blue
255,236,0,en,yellow,Yellow
255,217,0,en,yellow,Yellow
0,195,255,en,cyan,Cyan
255,0,119,en,pink,Hot pink
220,255,0,en,yellow,Chartreuse
0,53,255,en,blue,Blue
97,255,0,en,green,Lime green
0,119,255,en,blue,Blue
255,0,144,en,magenta,Fuchsia
0,255,47,en,green,Green
255,0,213,en,magenta,Fuchsia
255,8,0,en,red,Red
255,164,0,en,orange,Orange
0,255,132,en,green,Spring green
255,11,0,en,red,Red
0,240,255,en,cyan,Cyan
180,0,255,en,purple,Purple
0,33,255,en,blue,Blue
173,255,0,en,lime,Lime green
37,0,255,en,blue,Blue
255,113,0,en,orange,Orange
206,0,255,en,magenta,Magenta
255,15,0,en,red,Red
0,226,255,en,cyan,Cyan
0,255,143,en,green,Neon green
249,255,0,en,yellow,Yellow
68,255,0,en,green,Lime green
67,0,255,en,purple,Electric blue
0,255,39,en,green,Green
255,104,0,en,orange,Orange
110,255,0,en,lime,Lime green
65,255,0,en,green,Lime green
217,0,255,en,magenta,Magenta
226,0,255,en,magenta,Magenta
0,255,106,en,green,Spring green
255,57,0,en,orange,Orange Red
226,255,0,en,yellow,Neon Yellow
155,0,255,en,purple,Purple
255,9,0,en,red,Red
0,255,189,en,turquoise,Turquoise
255,0,155,en,pink,Hot pink
0,255,8,en,green,Green
134,0,255,en,purple,Purple
173,0,255,en,purple,Purple
0,255,187,en,turquoise,Cyan
0,255,192,en,turquoise,Turquoise
0,69,255,en,blue,Blue
229,255,0,en,yellow,Neon yellow
0,98,255,en,blue,Blue
0,255,210,en,cyan,Cyan
255,94,0,en,orange,Orange
103,255,0,en,lime green,Lime green
177,0,255,en,purple,Purple
255,180,0,en,orange,Yellow-orange
255,0,240,en,magenta,Magenta
255,160,0,en,orange,Orange
214,255,0,en,lime,Chartreuse
255,154,0,en,orange,Orange
116,0,255,en,purple,Purple
0,255,99,en,green,Green
133,0,255,en,purple,Purple
0,174,255,en,blue,Deep sky blue
0,255,229,en,cyan,Cyan
255,0,112,en,pink,Hot pink
255,0,20,en,red,Red
255,73,0,en,orange,Orange
131,255,0,en,lime,Lime green
0,73,255,en,blue,Blue
255,0,112,en,pink,Magenta
255,0,75,en,pink,Fuchsia
255,0,140,en,pink,Hot pink
166,255,0,en,lime,Lime green
0,255,244,en,cyan,Cyan
0,6,255,en,blue,Blue
255,0,116,en,pink,Hot pink
47,0,255,en,blue,Blue
72,0,255,en,purple,Blue
255,208,0,en,yellow,Yellow
136,255,0,en,lime,Lime green
223,255,0,en,yellow,Yellow
186,0,255,en,purple,Purple
138,255,0,en,green,Lime Green
255,160,0,en,orange,Orange
242,0,255,en,magenta,Magenta
237,0,255,en,magenta,Fuchsia
0,114,255,en,blue,Electric blue
0,193,255,en,cyan,Cyan
0,31,255,en,blue,Blue
251,0,255,en,magenta,Magenta
0,212,255,en,cyan,Cyan
0,89,255,en,blue,Blue
255,121,0,en,orange,Orange
0,255,216,en,turquoise,Cyan
0,255,25,en,green,Green
232,0,255,en,magenta,Magenta
216,255,0,en,lime,Lime
255,0,167,en,magenta,Magenta
153,255,0,en,lime,Lime green
255,0,103,en,pink,Hot pink
68,0,255,en,purple,Blue
252,0,255,en,magenta,Magenta
94,255,0,en,green,Lime green
38,0,255,en,blue,Blue
255,182,0,en,orange,Orange
158,255,0,en,lime,Lime green
0,122,255,en,blue,Blue
42,255,0,en,green,Lime green
255,0,167,en,magenta,Fuchsia
129,0,255,en,purple,Purple
246,0,255,en,magenta,Magenta
255,0,170,en,magenta,Hot pink
129,0,255,en,purple,Purple
255,142,0,en,orange,Orange
0,255,242,en,cyan,Cyan
82,255,0,en,lime,Lime green
66,255,0,en,green,Lime green
246,0,255,en,magenta,Magenta
255,0,219,en,magenta,Magenta
94,255,0,en,bright green,Lime green
53,0,255,en,blue,Ultramarine
255,0,16,en,red,Red
73,255,0,en,lime,Lime green
178,0,255,en,purple,Violet
255,0,152,en,pink,Fuchsia
212,255,0,en,lime,Chartreuse
0,255,86,en,green,Green
81,0,255,en,purple,Violet
0,255,179,en,turquoise,Cyan
0,255,31,en,green,Green
255,179,0,en,orange,Orange
255,111,0,en,orange,Orange
0,255,27,en,green,Lime green
0,255,56,en,green,Green
0,255,1,en,green,Green
255,0,22,en,red,Red
0,255,92,en,green,Lime green
255,0,46,en,red,Red
255,134,0,en,orange,Orange
255,64,0,en,orange,Red-orange
255,46,0,en,orange,Vermilion
255,0,240,en,magenta,Magenta
64,0,255,en,blue,Blue
16,255,0,en,green,Lime green
110,0,255,en,purple,Purple
0,241,255,en,cyan,Cyan
255,127,0,en,orange,Orange
101,255,0,en,green,Lime green
0,255,40,en,green,Green
0,255,209,en,turquoise,Cyan
0,85,255,en,blue,Blue
94,255,0,en,lime,Lime green
0,28,255,en,blue,Blue
255,175,0,en,orange,Orange
241,255,0,en,yellow,Yellow
56,255,0,en,green,Neon green
255,3,0,en,red,Red
0,255,183,en,turquoise,Cyan
0,255,237,en,cyan,Cyan
0,255,157,en,green,Spring green
255,0,85,en,red,Hot pink
0,66,255,en,blue,Blue
0,71,255,en,blue,Blue
255,0,206,en,magenta,Fuchsia
160,255,0,en,lime green,Lime green
188,255,0,en,lime,Chartreuse
255,0,50,en,red,Red
255,10,0,en,red,Red
0,89,255,en,blue,Blue
0,68,255,en,blue,Blue
198,255,0,en,lime,Lime green
0,255,206,en,turquoise,Cyan
255,16,0,en,red,Red
178,255,0,en,lime,Lime green
190,255,0,en,lime,Chartreuse
18,0,255,en,blue,Blue
255,160,0,en,orange,Orange
112,255,0,en,lime,Lime green
255,103,0,en,orange,Orange
255,0,132,en,pink,Hot pink
153,0,255,en,purple,Purple
32,255,0,en,green,Lime
57,255,0,en,green,Lime green
222,0,255,en,magenta,Magenta
255,213,0,en,yellow,Yellow
255,0,215,en,magenta,Fuchsia
0,104,255,en,blue,blue
253,0,255,en,magenta,Magenta
255,0,177,en,magenta,Pink
91,255,0,en,lime,Lime green
255,128,0,en,orange,Orange
195,255,0,en,lime,Lime green
0,255,24,en,green,Green
173,0,255,en,purple,Purple
232,255,0,en,yellow,Yellow
0,255,23,en,green,Lime green
0,231,255,en,cyan,Cyan
150,0,255,en,purple,Violet
67,255,0,en,green,Neon green
221,255,0,en,yellow,Neon yellow
83,255,0,en,green,Lime green
0,44,255,en,blue,Blue
255,0,142,en,magenta,Hot Pink
0,23,255,en,blue,Blue
0,206,255,en,cyan,Cyan
0,255,184,en,turquoise,Cyan
77,0,255,en,purple,Violet
28,255,0,en,green,Green
255,5,0,en,red,Red
255,31,0,en,red,Red
255,0,142,en,pink,Fuchsia
197,0,255,en,purple,Magenta
255,209,0,en,yellow,Yellow
255,0,93,en,pink,Hot pink
255,0,42,en,red,Red
255,0,206,en,magenta,Magenta
255,0,215,en,magenta,Magenta
0,255,180,en,turquoise,Cyan
196,255,0,en,lime,Lime green
255,151,0,en,orange,Orange
255,0,125,en,pink,Fuchsia
0,255,110,en,green,Spring green
0,255,220,en,cyan,Cyan
64,0,255,en,blue,Blue-violet
255,218,0,en,yellow,Yellow
255,107,0,en,orange,Orange
255,202,0,en,orange,Yellow
255,0,188,en,magenta,Fuchsia
39,255,0,en,green,Lime green
255,0,11,en,red,Red
255,50,0,en,orange,Red-orange
0,255,135,en,green,Spring green
255,0,222,en,magenta,Magenta
189,0,255,en,purple,Purple
0,255,170,en,turquoise,Spring green
0,206,255,en,cyan,Cyan
255,96,0,en,orange,Orange
135,255,0,en,lime,Lime green
0,255,146,en,green,Emerald Green
238,0,255,en,magenta,Magenta
1,0,255,en,blue,Blue
0,255,0,en,green,Lime green
0,153,255,en,blue,Electric blue
116,0,255,en,purple,Purple
255,0,141,en,pink,Fuchsia
