r,g,b,lang_code,chatgpt,gemini
87,229,48,en,green,Lime green
228,250,109,en,lime,Chartreuse
28,99,98,en,teal,Teal
214,245,240,en,mint green,Aqua
242,35,232,en,magenta,Magenta
223,105,141,en,pink,Rose
121,16,198,en,purple,Royal purple
215,43,151,en,pink,Fuchsia
183,124,64,en,brown,Burnt orange
243,58,128,en,pink,Hot pink
72,128,79,en,green,Forest Green
229,13,204,en,magenta,Magenta
187,153,115,en,tan,Tan
24,195,231,en,cyan,Cyan
248,1,169,en,magenta,Fuchsia
15,144,55,en,green,Green
35,25,186,en,blue,Blue
190,58,185,en,magenta,Magenta
120,165,140,en,green,Sage green
81,145,140,en,teal,Teal
233,205,80,en,yellow,Goldenrod
207,51,141,en,magenta,Magenta
173,101,80,en,brown,Terracotta
154,75,101,en,pink,Mauve
140,89,14,en,brown,Umber
112,212,116,en,green,Lime green
65,237,116,en,green,Lime green
146,212,164,en,light green,Mint green
123,111,23,en,olive,Olive green
161,31,36,en,red,Red
129,36,177,en,purple,Purple
96,168,201,en,blue,Dusty blue
233,233,120,en,yellow,Pale yellow
111,218,241,en,cyan,Sky blue
139,26,218,en,purple,Purple
226,250,89,en,lime,Lime green
104,183,214,en,light blue,Sky blue
6,187,229,en,cyan,Cyan
191,122,176,en,purple,Orchid
145,141,214,en,purple,Lavender
29,254,236,en,cyan,Cyan
81,40,136,en,purple,Purple
104,11,252,en,purple,Violet
235,214,153,en,beige,Buttermilk
172,64,20,en,brown,Rust
231,42,66,en,red,Red
207,147,107,en,salmon,Caramel
76,156,182,en,blue,Steel blue
222,114,180,en,pink,Hot pink
47,187,153,en,turquoise,Teal
52,106,120,en,teal,Dark Teal
137,189,173,en,green,Seafoam green
32,99,97,en,teal,Teal
14,118,157,en,blue,Teal
79,205,153,en,green,Medium sea green
7,140,83,en,green,Green
41,25,167,en,blue,Royal blue
94,121,17,en,olive green,Olive green
158,90,19,en,brown,Rust
152,232,215,en,mint green,Aqua
144,198,169,en,green,Seafoam green
228,44,131,en,pink,Hot pink
147,203,136,en,green,Pistachio green
226,166,135,en,peach,Peach
241,121,8,en,orange,Orange
58,10,249,en,blue,Blue
58,25,243,en,blue,Royal Blue
21,21,241,en,blue,Blue
239,115,242,en,pink,Orchid
39,52,12,en,green,Olive green
92,223,12,en,green,Lime green
236,75,247,en,magenta,Magenta
205,20,172,en,magenta,Magenta
126,148,219,en,blue,Periwinkle
188,205,173,en,light green,Sage green
232,126,208,en,pink,Pink
46,81,70,en,green,Dark green
40,12,233,en,blue,Blue
148,33,190,en,purple,Purple
187,106,8,en,orange,Burnt orange
61,112,121,en,teal,Teal
147,63,24,en,brown,Rust
140,240,81,en,light green,Lime green
22,247,49,en,green,Lime green
183,174,151,en,beige,Taupe
250,56,64,en,red,Red
208,64,219,en,purple,Magenta
75,244,215,en,turquoise,Turquoise
22,6,232,en,blue,Blue
250,114,38,en,orange,Orange
47,139,64,en,green,Green
42,109,122,en,teal,Teal
208,69,234,en,purple,Orchid
127,31,106,en,purple,Magenta
13,117,124,en,teal,Teal
234,189,86,en,yellow,Mustard
213,73,225,en,purple,Magenta
117,7,147,en,purple,Purple
46,172,20,en,green,Green
254,39,86,en,pink,Cerise
130,209,135,en,green,Light green
68,166,133,en,green,Teal
69,103,152,en,blue,Cadet blue
127,189,94,en,green,Lime green
105,165,20,en,green,Lime green
120,156,127,en,green,Sage green
185,194,100,en,yellow-green,Olive green
169,66,20,en,orange,Burnt orange
216,92,53,en,orange,Red-orange
150,116,14,en,goldenrod,Bronze
38,8,221,en,blue,Blue
159,225,179,en,light green,Mint green
139,4,214,en,purple,Purple
239,63,139,en,pink,Hot pink
93,112,166,en,blue,Slate blue
25,76,221,en,blue,Royal Blue
132,60,157,en,purple,Purple
182,104,38,en,orange,Burnt Orange
241,102,157,en,pink,Hot pink
150,247,170,en,light green,Mint green
184,223,12,en,lime,Chartreuse
254,10,0,en,red,Red
46,85,204,en,blue,Blue
117,156,248,en,blue,Cornflower blue
184,177,16,en,yellow,Olive
55,71,249,en,blue,Royal blue
11,86,12,en,green,Dark green
151,33,15,en,red,Terracotta
64,112,93,en,green,Teal Green
238,38,40,en,red,Red
102,255,9,en,lime,Lime green
45,122,78,en,green,Forest green
67,107,198,en,blue,Blue
196,127,252,en,purple,Purple
241,126,232,en,pink,Fuchsia
206,47,122,en,pink,Fuchsia
56,60,3,en,olive green,Olive green
86,224,212,en,turquoise,Turquoise
36,250,27,en,green,Lime green
60,157,232,en,blue,Sky blue
193,97,6,en,orange,Burnt orange
44,132,86,en,green,Sea Green
94,83,30,en,olive,Olive green
38,92,74,en,green,Forest green
125,13,39,en,maroon,Maroon
22,160,150,en,turquoise,Teal
120,58,160,en,purple,Purple
216,1,224,en,magenta,Magenta
120,66,3,en,brown,Brown
248,99,154,en,pink,Hot pink
98,96,112,en,gray,Slate purple
159,27,159,en,purple,Purple
43,127,95,en,green,Forest green
49,110,95,en,green,Teal
96,165,206,en,light blue,Cornflower blue
189,191,107,en,olive,Olive green
255,35,63,en,red,Red
7,23,52,en,dark blue,Navy
10,29,251,en,blue,Blue
84,154,78,en,green,Green
49,21,143,en,purple,Purple
166,193,166,en,green,Sage green
54,151,252,en,blue,Sky blue
104,236,65,en,green,Lime green
59,152,203,en,blue,Blue
88,133,175,en,blue,Steel blue
210,42,139,en,magenta,Magenta
161,84,72,en,brown,Terracotta
237,22,238,en,magenta,Magenta
107,71,74,en,brown,Maroon
111,11,78,en,purple,Plum
244,30,228,en,magenta,Magenta
5,62,96,en,blue,Dark teal
67,39,133,en,purple,Purple
108,211,156,en,green,Mint green
222,51,149,en,pink,Magenta
51,157,112,en,green,Shamrock green
183,36,123,en,magenta,Magenta
4,108,61,en,green,Green
187,192,73,en,yellow,Olive
92,187,231,en,light blue,Sky blue
119,95,42,en,brown,Bronze
187,103,0,en,orange,Burnt orange
164,221,50,en,lime green,Lime green
146,222,202,en,mint green,Mint green
149,109,176,en,purple,Purple
31,35,231,en,blue,Electric Blue
229,29,167,en,magenta,Magenta
13,84,100,en,teal,Dark teal
80,6,200,en,purple,Purple
13,19,147,en,blue,Royal blue
152,7,46,en,maroon,Crimson
237,66,41,en,orange,Vermilion
190,28,7,en,red,Red
237,201,163,en,peach,Peach
199,58,240,en,purple,Electric Purple
15,142,155,en,teal,Teal
35,150,235,en,blue,Azure
79,158,44,en,green,Kelly green
52,230,53,en,green,Lime green
198,33,144,en,magenta,Magenta
207,202,91,en,yellow,Olive
82,180,172,en,teal,Turquoise
60,45,62,en,purple,Plum
225,112,46,en,orange,Burnt Orange
112,159,85,en,green,Moss green
7,46,133,en,blue,Navy blue
241,69,116,en,pink,Hot pink
14,55,209,en,blue,Royal blue
161,15,79,en,magenta,Raspberry
20,120,240,en,blue,Blue
2,59,48,en,teal,Dark green
38,85,59,en,green,Dark green
110,99,35,en,olive,Olive
3,124,0,en,green,Green
160,11,136,en,purple,Magenta
13,58,243,en,blue,Blue
133,40,68,en,maroon,Burgundy
89,1,175,en,purple,Purple
114,237,181,en,mint green,Mint green
118,128,147,en,gray,Blue-gray
55,129,125,en,teal,Teal
248,248,155,en,yellow,Yellow
150,215,209,en,turquoise,Light teal
25,160,114,en,green,Sea green
93,159,22,en,green,Lime green
187,56,17,en,orange,Rust
16,136,118,en,teal,Teal
196,128,25,en,orange,Bronze
219,151,167,en,pink,Pink
67,151,32,en,green,Kelly green
203,215,72,en,yellow,Lime green
84,168,219,en,blue,Blue
209,232,1,en,yellow,Chartreuse
242,57,63,en,red,Tomato red
132,59,88,en,maroon,Plum
138,178,210,en,light blue,Sky blue
198,188,111,en,yellow,Olive
105,45,198,en,purple,Purple
56,85,243,en,blue,Blue
103,177,111,en,green,Medium green
188,165,65,en,goldenrod,Mustard
9,127,21,en,green,Green
68,122,61,en,green,Forest Green
27,138,4,en,green,Green
15,161,26,en,green,Green
146,95,115,en,pink,Mauve
218,199,24,en,yellow,Yellow
179,245,200,en,light green,Mint green
162,66,66,en,red,Brick Red
198,116,66,en,orange,Terracotta
149,66,116,en,purple,Orchid
252,45,254,en,magenta,Magenta
112,247,197,en,mint green,Mint green
133,28,144,en,purple,Purple
234,165,25,en,orange,Goldenrod
234,220,59,en,yellow,Yellow
238,211,29,en,yellow,Yellow
150,76,24,en,brown,Rust
0,10,190,en,blue,Blue
91,204,48,en,green,Lime green
230,201,213,en,pink,Pink
38,105,175,en,blue,Blue
213,170,239,en,light purple,Lavender
203,67,73,en,red,Indian Red
137,203,169,en,green,Mint green
35,98,135,en,teal,Teal
86,177,163,en,teal,Teal
36,6,121,en,purple,Purple
125,27,63,en,maroon,Claret
4,113,148,en,teal,Teal
58,62,229,en,blue,Royal Blue
67,74,95,en,gray,Dark Slate Blue
189,173,237,en,lavender,Lavender
139,246,15,en,lime,Lime green
242,41,190,en,magenta,Fuchsia
220,76,52,en,red,Orangered
2,71,15,en,green,Dark green
30,63,173,en,blue,Blue
250,238,231,en,beige,Peach
132,104,89,en,brown,Taupe
110,115,204,en,blue,Violet
29,152,53,en,green,Green
211,243,118,en,light green,Lime green
68,232,188,en,turquoise,Turquoise
11,153,119,en,teal,Viridian
105,195,110,en,green,Medium green
56,89,147,en,blue,Facebook Blue
75,48,49,en,maroon,Maroon
8,156,53,en,green,Green
245,189,187,en,pink,Light pink
221,121,92,en,orange,Terracotta
146,168,71,en,yellow-green,Olive green
1,96,22,en,green,Forest green
87,54,248,en,purple,Violet
52,82,15,en,green,Olive green
89,98,19,en,olive,Olive green
118,242,52,en,green,Lime green
1,52,229,en,blue,Royal Blue
104,124,146,en,gray,Slate blue
185,54,247,en,purple,Purple
99,202,11,en,green,Lime green
89,226,13,en,green,Lime green
157,99,155,en,purple,Lilac
160,62,73,en,maroon,Indian Red
136,108,216,en,purple,Purple
140,101,31,en,brown,Umber
108,111,195,en,purple,Periwinkle
64,228,95,en,green,Lime green
92,223,172,en,green,Mint green
252,227,159,en,pale yellow,Cream
69,140,92,en,green,Forest green
119,112,32,en,olive,Olive green
113,188,161,en,teal,Seafoam green
75,128,169,en,blue,Steel blue
249,224,123,en,yellow,Light yellow
209,229,250,en,light blue,Light blue
135,130,162,en,lavender,Slate purple
217,2,166,en,magenta,Magenta
24,34,23,en,dark green,Dark Green
184,77,166,en,purple,Orchid
154,191,43,en,green,Lime green
157,37,38,en,red,Maroon
173,199,54,en,lime,Lime green
92,21,213,en,purple,Purple
235,111,194,en,pink,Hot pink
25,199,54,en,green,Green
140,4,168,en,purple,Purple
107,127,63,en,olive green,Olive Green
20,254,35,en,green,Lime green
20,193,113,en,green,Kelly green
29,250,16,en,green,Neon green
67,203,202,en,turquoise,Turquoise
127,26,132,en,purple,Deep purple
181,239,250,en,light blue,Light blue
32,13,41,en,purple,Purple
194,101,92,en,salmon,Terracotta
136,237,24,en,green,Lime green
159,166,91,en,olive green,Olive green
175,21,233,en,purple,Purple
13,142,86,en,green,Green
101,215,168,en,green,Mint green
241,55,70,en,red,Red
232,186,219,en,pink,lilac
42,175,161,en,turquoise,Teal
46,68,110,en,blue,Dark Blue
111,130,29,en,olive green,Olive green
190,0,92,en,magenta,Magenta
134,6,195,en,purple,Purple
148,72,205,en,purple,Purple
240,231,181,en,beige,Pale yellow
17,250,147,en,green,Spring green
51,4,255,en,blue,Blue
207,121,255,en,purple,Lavender
22,255,24,en,green,Green
116,84,64,en,brown,Sienna
164,184,38,en,lime green,Chartreuse
17,39,24,en,dark green,Dark Green
24,179,166,en,turquoise,Teal
53,157,16,en,green,Kelly green
93,11,7,en,maroon,Maroon
110,212,74,en,green,Lime green
144,215,198,en,mint green,Mint
180,229,241,en,light blue,Light blue
21,221,169,en,turquoise,Turquoise
98,131,97,en,green,Sage green
158,14,186,en,purple,Purple
23,24,163,en,blue,Blue
135,25,53,en,dark red,Maroon
250,47,24,en,red,Red
252,186,251,en,pink,Pink
174,96,180,en,purple,Purple
137,221,13,en,green,Lime green
60,61,25,en,olive,Olive
36,228,165,en,green,Turquoise
94,93,45,en,olive,Olive green
170,163,152,en,gray,Taupe
39,233,80,en,green,Lime green
254,127,104,en,salmon,Coral
27,96,144,en,blue,Steel blue
107,140,128,en,green,Grey-green
203,164,162,en,pink,Dusty rose
232,130,96,en,salmon,Coral
136,111,201,en,purple,Purple
168,163,190,en,lavender,Lavender
17,253,140,en,green,Spring green
75,82,113,en,slate blue,Dark blue-grey
112,147,250,en,blue,Cornflower blue
176,104,244,en,purple,Purple
134,93,217,en,purple,Purple
64,175,121,en,green,Medium green
124,208,254,en,light blue,Sky blue
9,162,72,en,green,Green
113,145,184,en,blue,Steel Blue
49,74,146,en,blue,Royal blue
9,94,202,en,blue,Blue
172,191,136,en,light green,Sage green
148,48,37,en,red,Terracotta
106,179,49,en,green,Lime green
71,192,99,en,green,Green
174,153,211,en,lavender,Lilac
248,150,140,en,salmon,Coral
49,97,111,en,teal,Teal
108,88,46,en,brown,Umber
244,46,67,en,red,Fire engine red
231,107,96,en,coral,Coral
182,90,144,en,pink,Magenta
221,72,233,en,magenta,Magenta
141,235,25,en,lime green,Lime green
162,183,81,en,yellow-green,Avocado
47,183,113,en,green,Kelly green
76,5,49,en,maroon,Plum
94,158,150,en,teal,Teal
68,75,0,en,olive,Olive
191,106,24,en,orange,Burnt orange
60,64,29,en,olive green,Olive green
50,93,138,en,blue,Denim Blue
42,140,16,en,green,Green
161,92,150,en,purple,Orchid
5,25,158,en,blue,Blue
202,233,31,en,lime,Lime
174,206,108,en,light green,Pistachio
137,78,102,en,purple,Mauve
4,202,1,en,green,Green
163,164,246,en,lavender,Periwinkle
243,87,178,en,pink,Hot pink
207,26,105,en,pink,Fuchsia
234,40,86,en,red,Cerise
51,96,145,en,blue,Steel blue
68,208,180,en,turquoise,Turquoise
15,154,202,en,cyan,Cerulean
215,167,243,en,purple,Lavender
37,112,148,en,blue,Teal
120,221,148,en,green,Mint green
179,63,54,en,red,Indian red
144,224,47,en,limegreen,Lime green
226,233,123,en,yellow,Pale yellow
36,103,9,en,green,Dark Green
44,149,26,en,green,Green
2,57,152,en,blue,Blue
111,205,82,en,green,Lime green
255,0,237,en,magenta,Magenta
197,49,65,en,red,Raspberry
181,106,19,en,orange,Burnt orange
11,81,235,en,blue,Blue
128,198,221,en,light blue,Sky blue
145,78,87,en,mauve,Rosewood
168,243,189,en,light green,mint green
121,75,202,en,purple,Purple
252,35,55,en,red,Red
244,131,112,en,salmon,Coral
131,66,36,en,brown,Burnt Umber
182,168,20,en,yellow,Olive
49,204,108,en,green,Kelly green
243,245,236,en,white,Cream
204,198,57,en,yellow,Moss green
188,236,157,en,light green,Light green
113,215,203,en,turquoise,Turquoise
11,161,150,en,teal,Teal
23,231,231,en,cyan,Cyan
222,186,140,en,tan,Tan
58,183,166,en,turquoise,Teal
98,4,244,en,purple,Violet
159,13,158,en,purple,Purple
214,146,79,en,orange,Ochre
41,48,164,en,blue,Royal blue
93,226,59,en,green,Lime green
161,14,213,en,purple,Purple
39,78,149,en,blue,Royal Blue
246,18,166,en,pink,Hot pink
140,176,101,en,green,Moss Green
226,235,190,en,light yellow-green,Pistachio
118,249,119,en,green,Lime green
205,89,193,en,purple,Orchid
173,32,156,en,purple,Magenta
85,100,44,en,olive green,Olive green
190,181,144,en,beige,Khaki
185,207,111,en,light green,Pistachio
156,63,19,en,orange,Rust
20,221,74,en,green,Lime green
112,214,127,en,green,Green
246,15,88,en,pink,Fuchsia
183,191,220,en,light blue,Periwinkle
84,2,249,en,purple,Violet
222,167,120,en,peach,Peach
21,52,101,en,blue,Navy blue
6,187,213,en,cyan,Cyan
251,167,138,en,peach,Light salmon
39,78,241,en,blue,Royal Blue
90,193,21,en,green,Lime green
172,50,3,en,orange,Terracotta
46,35,173,en,blue,Royal blue
68,212,34,en,green,Green
224,4,195,en,magenta,Magenta
235,96,100,en,red,Coral
152,7,121,en,purple,Dark Magenta
100,155,191,en,blue,Dusty blue
129,133,170,en,lavender,Slate blue
26,185,23,en,green,Green
230,47,64,en,red,Red
219,56,148,en,pink,Magenta
163,71,21,en,orange,Rust
122,178,254,en,light blue,Cornflower blue
75,16,130,en,purple,Purple
244,138,69,en,orange,Orange
233,50,74,en,red,Cerise
204,171,95,en,goldenrod,Ochre
217,243,184,en,light green,Light green
249,113,54,en,orange,Orange
35,125,160,en,teal,Teal
189,247,104,en,light green,Lime green
125,173,51,en,green,Lime green
116,85,211,en,purple,Violet
208,152,23,en,goldenrod,Goldenrod
180,100,199,en,purple,Purple
34,143,18,en,green,Green
208,213,244,en,lavender,Lavender
126,236,62,en,lime green,Lime green
94,36,162,en,purple,Purple
29,167,181,en,cyan,Teal
84,216,95,en,green,Green
26,38,103,en,blue,Navy blue
152,87,49,en,brown,Sienna
44,230,104,en,green,Lime green
56,212,197,en,turquoise,Turquoise
214,21,113,en,pink,Fuchsia
92,185,75,en,green,Lime green
66,47,173,en,purple,Indigo
148,152,91,en,olive,Moss green
156,57,193,en,purple,Purple
215,149,148,en,pink,Rose
112,206,228,en,cyan,Sky blue
1,10,251,en,blue,Blue
54,220,56,en,green,Green
180,235,229,en,aqua,Aqua
94,45,157,en,purple,Purple
109,250,107,en,green,Lime green
250,113,86,en,coral,Coral
235,57,57,en,red,Red
26,246,60,en,green,Green
93,243,177,en,mint green,Turquoise
98,76,163,en,purple,Purple
107,72,248,en,purple,Violet
3,191,216,en,cyan,Cyan
233,235,150,en,yellow,Pale yellow
46,166,212,en,blue,Cyan
232,81,28,en,orange,Orange
92,16,43,en,maroon,Burgundy
157,94,63,en,brown,Terracotta
192,206,229,en,light blue,Light blue
135,227,150,en,light green,Mint green
85,60,81,en,purple,Plum
28,164,102,en,green,Emerald green
201,16,196,en,magenta,Magenta
232,231,51,en,yellow,Lemon yellow
119,219,191,en,turquoise,Mint green
24,208,46,en,green,Green
75,43,157,en,purple,Purple
110,107,111,en,gray,Gray
141,79,177,en,purple,Purple
100,169,249,en,blue,Sky blue
123,143,12,en,olive green,Olive green
83,219,35,en,green,Lime green
60,233,191,en,turquoise,Turquoise
173,108,165,en,purple,Orchid
26,2,238,en,blue,Blue
179,158,120,en,beige,Tan
73,29,146,en,purple,Purple
107,133,173,en,blue,Slate blue
169,14,247,en,purple,Purple
249,100,62,en,orange,Coral
126,9,135,en,purple,Purple
131,234,185,en,mint green,Mint green
80,48,63,en,maroon,Plum
94,66,60,en,brown,Dark brown
13,48,50,en,dark teal,Dark teal
177,67,7,en,orange,Rust
126,204,244,en,light blue,Sky blue
49,246,83,en,green,Kelly green
166,242,243,en,light cyan,Aqua
102,24,101,en,purple,Purple
185,203,98,en,yellow-green,Yellow-green
22,206,248,en,cyan,Cyan
176,116,248,en,purple,Purple
158,144,180,en,purple,Lavender
179,199,117,en,light green,Olive green
35,66,95,en,blue,Navy blue
112,206,248,en,light blue,Sky blue
172,182,96,en,olive,Yellow-green
47,162,107,en,green,Sea Green
71,118,220,en,blue,Royal blue
60,113,71,en,green,Forest green
251,209,72,en,yellow,Goldenrod
229,165,99,en,orange,Tan
68,95,30,en,dark green,Olive green
185,142,90,en,tan,Tan
188,18,18,en,red,Red
222,70,153,en,pink,Fuchsia
186,26,193,en,magenta,Purple
63,213,185,en,turquoise,Turquoise
153,78,134,en,purple,Purple
255,187,79,en,orange,Orange
85,105,110,en,gray,Dark blue-gray
29,176,224,en,blue,Cerulean
121,250,225,en,turquoise,Aqua
94,81,141,en,purple,Violet
250,130,27,en,orange,Orange
66,16,196,en,purple,Purple
248,6,42,en,red,red
122,103,4,en,olive,Olive
239,13,3,en,red,Red
87,44,173,en,purple,Indigo
228,119,248,en,purple,Lavender
152,136,62,en,olive,Bronze
72,252,130,en,green,Lime green
61,173,246,en,blue,Blue
143,209,247,en,light blue,Light blue
111,145,88,en,green,Olive green
46,38,180,en,blue,Royal blue
7,176,19,en,green,Green
67,190,69,en,green,Lime green
26,94,12,en,green,Dark Green
232,51,201,en,magenta,Magenta
143,47,215,en,purple,Purple
58,80,188,en,blue,Royal blue
29,205,149,en,green,Lime green
188,59,32,en,orange,Rust
89,203,117,en,green,Grass green
3,215,117,en,green,Kelly green
