r,g,b,lang_code,human
255,165,0,en,orange
255,147,0,en,orange
255,0,23,en,red
255,0,180,en,fuschia
255,255,0,en,yellow
170,0,255,en,violet
149,255,0,en,bright green
255,131,0,en,orange
123,255,0,en,bright green
255,105,0,en,red orange
223,255,0,en,yellow green
255,0,112,en,hot pink
255,0,162,en,magenta
92,0,255,en,violet
245,255,0,en,yellow
255,104,0,en,orange
191,0,255,en,purple
255,0,177,en,pink
218,0,255,en,lavender purple
142,0,255,en,purple blue
255,0,80,en,red
255,0,224,en,magenta
255,0,128,en,fuschia
255,0,101,en,hot pink
255,222,0,en,yellow
42,0,255,en,blue
255,134,0,en,orange
255,154,0,en,orange
255,254,0,en,yellow
255,0,88,en,pink
189,0,255,en,purple
255,0,237,en,pink
180,255,0,en,like
255,237,0,en,yellow
255,84,0,en,orange
255,0,84,en,rose
255,179,0,en,mustard
255,0,144,en,bright pink
255,0,70,en,pinkish red
255,159,0,en,yellow orange
151,0,255,en,violet
255,0,101,en,bright pink
255,0,180,en,pink
255,183,0,en,orange
220,255,0,en,yellow
255,0,241,en,magenta
255,113,0,en,orange
255,0,141,en,magenta
87,255,0,en,green
255,0,185,en,magenta
130,0,255,en,purple
165,255,0,en,lime green
255,0,24,en,red
255,229,0,en,yellow
196,255,0,en,lime green
255,180,0,en,orange
255,0,84,en,raspberry
106,255,0,en,light neon green
255,0,140,en,strawberry
197,0,255,en,neon purple
255,0,64,en,red
255,0,64,en,red
255,177,0,en,marigold
173,255,0,en,neon green
255,0,151,en,hot pink
255,0,196,en,fuchsia
239,0,255,en,hot purple
255,27,0,en,red
255,101,0,en,orange
255,0,75,en,red
255,0,125,en,maroon
133,0,255,en,purple
255,0,222,en,hot pink
168,0,255,en,violet
255,147,0,en,light orange
215,255,0,en,highlighter yellow
255,95,0,en,burnt orange
255,204,0,en,gold
255,0,63,en,red
255,73,0,en,orange
204,0,255,en,purple
255,0,172,en,pink
255,0,251,en,magenta
255,0,235,en,pink
255,0,161,en,pink
255,90,0,en,orange
160,0,255,en,purple
255,0,65,en,red
255,159,0,en,orange
177,255,0,en,green
227,0,255,en,fuschia
198,0,255,en,purple
255,0,225,en,fuschia
141,255,0,en,lime green
98,255,0,en,lime green
255,144,0,en,orange
157,0,255,en,purple
152,255,0,en,lime green
255,0,26,en,red
255,135,0,en,orange
186,255,0,en,lime green
40,255,0,en,green
255,0,142,en,dark pink
105,255,0,en,green
245,255,0,en,yellow
94,0,255,en,indigo
221,255,0,en,puke green
255,196,0,en,gold
255,220,0,en,smoker tooth
255,0,154,en,fuschia
255,0,209,en,brighter fuschia
255,0,242,en,magenta
255,0,103,en,crimson
236,0,255,en,fushia
101,255,0,en,like green
255,0,216,en,pink
255,69,0,en,orange red
255,0,145,en,dark pink
255,0,26,en,red
255,229,0,en,yellow
255,0,82,en,pink
255,0,128,en,pink
255,66,0,en,orange
221,255,0,en,yellow
239,255,0,en,yellow
255,0,2,en,red
218,0,255,en,purple
255,123,0,en,orange
255,206,0,en,yellow
255,0,134,en,hot pink
101,255,0,en,bright green
98,0,255,en,royal purple
255,0,95,en,rose
255,0,34,en,red
204,255,0,en,lime
255,0,48,en,cherry red
255,0,181,en,magenta
255,95,0,en,sienna
255,0,247,en,hot pink
255,155,0,en,pumpkin
255,0,107,en,cranberry
206,255,0,en,lime green
57,0,255,en,violet
255,174,0,en,light orange
173,255,0,en,like green
246,0,255,en,magenta
255,0,39,en,red
255,0,198,en,hot pink
255,0,207,en,pink
255,138,0,en,orange
87,255,0,en,green
39,0,255,en,blue
255,194,0,en,orange
240,0,255,en,pink
45,0,255,en,royal blue
255,0,159,en,pink
255,0,51,en,red
255,210,0,en,yellow
255,0,141,en,magenta
255,0,187,en,fuchsia
65,255,0,en,like green
240,255,0,en,yellow
255,0,174,en,hot pink
255,0,82,en,red
255,63,0,en,red
255,239,0,en,yellow
45,0,255,en,deep blue
255,0,211,en,fuchsia
187,0,255,en,purple
255,225,0,en,yellow
231,255,0,en,bright yellow
255,199,0,en,gold
255,233,0,en,yellow
255,53,0,en,red
255,111,0,en,orange
255,0,25,en,red
255,167,0,en,orange
255,247,0,en,yellow
194,255,0,en,neon green
255,0,79,en,red
255,102,0,en,dark orange
255,209,0,en,dark yellow
132,0,255,en,royal purple
255,0,195,en,medium pink
255,0,146,en,dark pink
255,175,0,en,medium orange
135,0,255,en,grape
137,255,0,en,apple green
255,0,57,en,red
95,255,0,en,neon green
255,187,0,en,light orange
80,255,0,en,lime green
255,0,149,en,fuscia
255,13,0,en,red
172,255,0,en,light green
255,104,0,en,orange
255,122,0,en,orange
239,255,0,en,yellow
243,0,255,en,pink
255,0,124,en,pink
255,0,154,en,hot pink
255,0,53,en,red
255,0,104,en,pink
255,0,199,en,pink
255,105,0,en,rust
255,56,0,en,dark red
255,0,40,en,bright red
132,255,0,en,green
255,0,230,en,pink
255,0,31,en,red
255,223,0,en,yellow
255,120,0,en,orange
255,0,85,en,magenta
178,255,0,en,yellow green
223,0,255,en,purple
255,0,78,en,red
124,0,255,en,purple
255,253,0,en,yellow
255,153,0,en,orange
255,0,123,en,magenta
255,33,0,en,cherry red
255,0,114,en,cranberry
255,253,0,en,lemon yellow
255,231,0,en,goldenrod
255,188,0,en,mustard yellow
255,0,231,en,hot pink
255,143,0,en,pumpkin
164,0,255,en,grape
255,0,172,en,magenta
255,0,230,en,fuschia
244,0,255,en,dark fuschia
238,255,0,en,yellow
255,224,0,en,dark yellow
255,81,0,en,red orange
201,0,255,en,purple
255,0,98,en,red
255,0,135,en,fushia
255,165,0,en,orange
255,0,85,en,bright pink
205,255,0,en,chartreuse
255,132,0,en,orange
255,0,209,en,pinl
221,255,0,en,yellow
255,0,94,en,red
34,0,255,en,dark blue
255,189,0,en,light orange/yellow orange
133,255,0,en,yellow green
255,92,0,en,orange
255,0,125,en,pink
241,255,0,en,yellow
255,0,167,en,pink
255,118,0,en,orange
255,0,90,en,pink
166,255,0,en,lime green
210,255,0,en,pea green
130,0,255,en,purple
255,0,117,en,magenta
255,0,90,en,red
181,255,0,en,lime green
213,255,0,en,lemon
255,98,0,en,orange
119,0,255,en,purple
255,0,49,en,red
255,116,0,en,orange
255,255,0,en,yellow
162,255,0,en,line green
217,0,255,en,fushia
255,223,0,en,yellos
255,187,0,en,orange
255,4,0,en,red
255,0,29,en,red
255,0,171,en,magenta
255,0,211,en,magenta
93,255,0,en,lime green
255,0,201,en,magenta
255,150,0,en,orange
224,0,255,en,magenta
177,0,255,en,purple
255,233,0,en,yellow
255,0,199,en,fushia pink
255,0,82,en,red
163,255,0,en,lemon green
255,0,235,en,pink
255,0,153,en,rose pink
72,0,255,en,purple blue
195,0,255,en,purple
255,0,69,en,red
255,142,0,en,orange
86,0,255,en,navy
255,191,0,en,peach
62,255,0,en,green
255,0,199,en,magenta
243,255,0,en,yellow
255,209,0,en,mustard
255,0,57,en,red
255,80,0,en,rust
255,0,223,en,hot pink
207,0,255,en,neon purple
71,0,255,en,royal blue
252,0,255,en,florecent pink
255,0,127,en,rouge
248,0,255,en,pinkple
255,0,77,en,scarlet
144,255,0,en,sunlight through a thin leaf
255,152,0,en,butt mustard
179,0,255,en,prince purple
82,255,0,en,one rupee zelda coin
255,174,0,en,simba gold
255,0,253,en,magenta
255,45,0,en,red
255,0,223,en,magenta
255,218,0,en,yellow
255,0,173,en,magenta
255,0,9,en,red
255,168,0,en,orange
255,137,0,en,orange
255,176,0,en,mustard
255,217,0,en,goldenrod
114,255,0,en,lime green
94,0,255,en,royal blue
255,0,9,en,red
255,0,197,en,pink
204,0,255,en,fuchsia
255,254,0,en,yellow
145,255,0,en,lime green
255,0,152,en,magenta
155,0,255,en,violet
255,190,0,en,gold
255,201,0,en,custard yellow
252,0,255,en,pink
255,0,19,en,red
110,255,0,en,green
255,130,0,en,orange
255,9,0,en,red
255,0,123,en,rose pink
135,255,0,en,neon green
255,115,0,en,orange
150,0,255,en,purple
255,214,0,en,yellow orange
255,141,0,en,burnt orange
255,0,45,en,red
255,235,0,en,yellow
224,255,0,en,yellow
255,88,0,en,orange
255,158,0,en,orange
212,0,255,en,purple
242,255,0,en,yellow
255,0,78,en,red
146,0,255,en,purple
255,226,0,en,gold
255,0,108,en,pinkish red
255,0,42,en,red
255,0,212,en,magenta
255,102,0,en,red orange
224,0,255,en,fuchsia
255,131,0,en,orange
255,0,68,en,crimson
255,170,0,en,yellow orange
255,0,58,en,red
255,0,107,en,hot pink
82,0,255,en,blue
253,255,0,en,yellow
255,0,160,en,pink
255,5,0,en,red
227,0,255,en,fuchsia
255,0,71,en,red
255,0,112,en,magenta
255,0,84,en,dark pink
255,133,0,en,orange
255,0,185,en,pink
255,0,7,en,red
63,255,0,en,lime green
255,0,141,en,magenta
255,0,107,en,pink
255,202,0,en,pee yellow
255,99,0,en,organge
255,140,0,en,light organe
98,255,0,en,neon green
199,255,0,en,neon yellow
255,0,195,en,neon pink
255,196,0,en,neon orange
213,0,255,en,purple
255,177,0,en,orange
255,0,129,en,hot pink
234,0,255,en,purple
255,0,239,en,neon purple
255,0,50,en,red
255,0,163,en,barbie pink
154,0,255,en,purple
255,176,0,en,orange
255,0,22,en,red
255,55,0,en,red
187,0,255,en,light purple
255,0,206,en,magenta
224,0,255,en,purple
255,202,0,en,gold
255,87,0,en,burnt orange
94,255,0,en,green
255,243,0,en,yellow
255,0,144,en,pink
255,223,0,en,yellow
255,0,252,en,magenta
255,0,170,en,pink
215,255,0,en,lime green
142,0,255,en,purple
191,0,255,en,purple
255,75,0,en,red
255,0,28,en,red
255,0,78,en,pink
98,255,0,en,green
255,182,0,en,orange
255,88,0,en,orange
255,0,226,en,magenta
255,62,0,en,red
255,0,181,en,dark pink
100,255,0,en,lime green
200,255,0,en,chartruse
255,0,136,en,magenta
255,148,0,en,orange
182,0,255,en,purple
112,255,0,en,chartreuse
255,199,0,en,yellow
233,255,0,en,neon yellow
255,0,254,en,magenta
255,90,0,en,dark orange
255,0,84,en,red
255,0,236,en,pink
255,0,85,en,red
255,130,0,en,orange
255,0,130,en,magenta
252,255,0,en,yellow
255,0,184,en,pink
255,176,0,en,orange
149,255,0,en,green
182,255,0,en,chartreuse
229,255,0,en,yellow
255,223,0,en,yellow
255,0,25,en,red
255,157,0,en,burnt orange
255,0,205,en,pink
255,0,133,en,fuschia
255,0,165,en,pink
121,0,255,en,purple
255,46,0,en,red
255,0,61,en,red
255,47,0,en,red
241,255,0,en,yello
255,0,220,en,purple
255,0,247,en,pink
255,209,0,en,ochre
104,255,0,en,green
255,0,182,en,lavender
255,236,0,en,yellow
255,0,44,en,red
218,0,255,en,purple
255,42,0,en,burnt orange
230,0,255,en,purple
255,0,60,en,red
255,0,83,en,red
157,255,0,en,line green
255,0,119,en,rose
255,64,0,en,red orange
255,145,0,en,burnt orange
89,0,255,en,purple
255,252,0,en,yellow
255,133,0,en,orange
255,25,0,en,red
255,0,101,en,magenta
255,0,138,en,rose
255,0,205,en,magenta
255,0,146,en,hot pink
255,181,0,en,golden rod
196,0,255,en,purple
255,251,0,en,yellow
202,255,0,en,pea green
255,0,134,en,fuscia
255,0,242,en,lavender
114,255,0,en,green
255,132,0,en,orange
139,255,0,en,pea green
64,0,255,en,dark blue
255,0,225,en,pink
255,0,8,en,red
255,0,213,en,magenta
255,89,0,en,burnt orange
72,255,0,en,neon green
255,0,26,en,red
255,0,51,en,red
255,0,82,en,red
255,160,0,en,orange
255,191,0,en,dark yellow
145,0,255,en,purple
255,0,144,en,fuscia
255,88,0,en,burnt orange
245,0,255,en,fushia
217,255,0,en,neon yellow
71,0,255,en,royal blue
255,207,0,en,golden rod yellow
255,237,0,en,yellow
134,0,255,en,purple
171,255,0,en,puke yellow green
255,115,0,en,orange red
255,0,166,en,rose
255,197,0,en,gold
99,0,255,en,purple
255,0,55,en,red
255,121,0,en,orange
255,0,175,en,pink
255,0,207,en,pink
129,0,255,en,purplee
255,0,234,en,pink
255,166,0,en,yellow
126,255,0,en,green
255,253,0,en,yellow
255,187,0,en,yellow
255,0,70,en,red
255,62,0,en,orange
242,0,255,en,purple
204,0,255,en,bright purple
255,238,0,en,goldenrod
255,0,242,en,pink
229,255,0,en,yellow green
255,174,0,en,burnt orange
255,0,254,en,hot pink
255,0,25,en,red
84,255,0,en,bright green
255,0,184,en,magenta
255,251,0,en,yellow
145,255,0,en,green
255,0,29,en,red
255,0,137,en,pink
255,92,0,en,orange
255,238,0,en,yellow
212,0,255,en,purple
215,255,0,en,yellow
255,0,102,en,red
255,145,0,en,orange
181,255,0,en,lime
255,0,219,en,magenta
253,255,0,en,yellow
180,0,255,en,purple
145,0,255,en,violet
255,0,167,en,pink
255,118,0,en,hunters orange
107,0,255,en,royal purple
255,0,24,en,bright red
255,139,0,en,tangerine
255,0,70,en,magenta
255,0,209,en,magenta
255,0,13,en,red
255,214,0,en,yellow
125,255,0,en,lime
232,0,255,en,<agemta
255,67,0,en,red
167,0,255,en,purple
145,0,255,en,purple
235,0,255,en,fuchsia
242,255,0,en,yellow
187,255,0,en,yellow green
255,159,0,en,orange
255,0,64,en,red
255,133,0,en,orange
255,0,41,en,red
255,164,0,en,orange
255,0,60,en,red
187,255,0,en,lime
255,0,132,en,magenta
255,108,0,en,orange
255,243,0,en,yellow
255,60,0,en,red
255,120,0,en,orange
255,202,0,en,mustard yellow
228,255,0,en,yellow
255,0,202,en,hot pink
255,0,224,en,neon pink
255,93,0,en,orange
126,0,255,en,purple
33,0,255,en,royal blue
171,255,0,en,yellow green
116,255,0,en,green yellow
255,0,159,en,deep pink
171,0,255,en,pink purple
255,0,46,en,red
255,0,241,en,hot pink
233,0,255,en,pink purple
133,0,255,en,purple
255,0,138,en,dark pink
255,225,0,en,golden
255,0,120,en,dark pink
220,255,0,en,ugly green
255,52,0,en,dark orange
232,255,0,en,neon yellow
255,161,0,en,orange
255,0,24,en,tomato red
255,0,176,en,dark pink
255,0,250,en,neon pink
255,0,59,en,dull red
255,0,87,en,pinky red
255,128,0,en,dark orange
255,191,0,en,golden
255,214,0,en,yellow
145,255,0,en,like green
255,115,0,en,orange
78,255,0,en,bright green
255,0,72,en,red pink
255,0,101,en,dark pink
255,0,166,en,hot pink
176,0,255,en,purple
255,154,0,en,mustard yellow
224,0,255,en,fuscha
108,255,0,en,lime green
177,0,255,en,violet
255,134,0,en,orange
255,224,0,en,yellow
255,0,225,en,magenta
255,50,0,en,red
196,255,0,en,yellow green
255,0,221,en,fuschia
255,250,0,en,banana yellow
19,255,0,en,green
255,0,183,en,magenta
255,160,0,en,gold
255,226,0,en,yellow
255,104,0,en,orange
102,0,255,en,purple
255,0,75,en,lipstick red
255,0,53,en,red
255,0,143,en,pink
255,208,0,en,yellow
255,0,38,en,red
255,165,0,en,orangw
61,255,0,en,lime green
236,0,255,en,lilac
198,255,0,en,lime green
251,0,255,en,magenta
255,187,0,en,gold
255,0,162,en,fuschia
197,0,255,en,purple
255,58,0,en,red
255,0,104,en,red violent
255,0,32,en,red
172,255,0,en,spring green
255,164,0,en,light orange
209,255,0,en,neon yellow
255,145,0,en,orange
77,255,0,en,neon green
255,0,125,en,pink
255,119,0,en,reddish orange
108,0,255,en,purple
255,0,98,en,magenta
255,121,0,en,orange
255,0,117,en,fuschia
110,255,0,en,spring green
255,0,187,en,magenta
255,0,52,en,cherry
255,247,0,en,yellow
255,219,0,en,marigold
226,255,0,en,lime green
255,0,213,en,orchid
149,255,0,en,yellow green
115,255,0,en,granny smith
255,0,161,en,pink
255,0,217,en,light pink
255,0,76,en,reddish pink
255,215,0,en,yellow
255,0,255,en,light pink
236,255,0,en,neon yellow
255,189,0,en,yellow
167,0,255,en,purple
240,0,255,en,orchid
255,125,0,en,yellow orange
255,0,242,en,not quite mauve
255,0,39,en,red
249,255,0,en,sunshine yellow
197,0,255,en,light purple
255,0,82,en,strawberry
255,199,0,en,mustard
255,0,171,en,magenta
255,113,0,en,rust
255,0,181,en,pink
255,0,40,en,red
142,255,0,en,yellow green
74,0,255,en,blue
255,78,0,en,reddish orange
145,0,255,en,purple
255,182,0,en,gold
255,0,255,en,fushia
255,0,126,en,red violet
166,0,255,en,violet
255,122,0,en,copper
65,0,255,en,blueberry
255,0,40,en,red
255,79,0,en,red orange
137,255,0,en,lime green
255,0,50,en,red
255,0,169,en,orchid
118,255,0,en,lime green
255,193,0,en,goldenod
204,255,0,en,yellow
255,40,0,en,red orange
156,0,255,en,medium purple
255,0,186,en,orchid
255,0,87,en,hot pink
255,110,0,en,orange
255,215,0,en,sunshine yellow
15,255,0,en,lime green
255,160,0,en,goldenrod
255,0,120,en,rose pink
174,0,255,en,neon purple
255,114,0,en,orange
255,186,0,en,goldenrod
255,0,199,en,fuscia
255,56,0,en,red orange
230,255,0,en,chartreuse
255,0,150,en,cerise
255,0,244,en,neon pink
124,255,0,en,green
255,213,0,en,yellow
255,0,20,en,red
255,0,104,en,rose
132,255,0,en,green
119,0,255,en,purple
255,0,58,en,red
152,255,0,en,green
255,0,169,en,pink
255,0,23,en,red
142,255,0,en,green
151,0,255,en,indigo
255,192,0,en,gold
104,255,0,en,green
255,0,101,en,deep pink
255,214,0,en,yellow
255,144,0,en,orange
255,0,243,en,pink
255,41,0,en,red
255,161,0,en,orange
255,0,184,en,pink
255,0,9,en,red
255,0,109,en,magenta
204,0,255,en,purple
255,0,74,en,red
255,247,0,en,yellow
2,0,255,en,royal blue
203,0,255,en,violet
255,0,117,en,deep pink
201,255,0,en,grass green
255,120,0,en,orange
255,92,0,en,orange
221,255,0,en,yellow
255,227,0,en,yellow
255,184,0,en,yellow
255,251,0,en,yellow
245,0,255,en,pink
255,0,123,en,magenta
255,115,0,en,orange
255,0,244,en,fuchsia
247,0,255,en,fuchsia
255,0,183,en,deep pink
255,0,173,en,magenta
255,160,0,en,gold
255,74,0,en,red
255,0,233,en,fusia
255,208,0,en,apircot
196,255,0,en,yellow green
255,58,0,en,red
255,113,0,en,orange
21,255,0,en,green
255,123,0,en,rust
175,255,0,en,lime
255,167,0,en,rust
255,220,0,en,dark apircot
255,0,140,en,hot pink
92,255,0,en,green
255,252,0,en,yellow
255,0,204,en,fusia
242,0,255,en,dark lavender
255,0,24,en,red
158,0,255,en,purple
255,0,153,en,pink
255,0,56,en,crimson
179,0,255,en,lavender
174,0,255,en,purple
255,118,0,en,orange
255,0,192,en,fuchsia
5,255,0,en,green
255,219,0,en,yellow
255,0,153,en,fuchsia
102,0,255,en,dark blue
255,0,28,en,red
2,0,255,en,bright blue
255,157,0,en,orange
255,0,106,en,magenta
155,255,0,en,light lime green
255,0,62,en,red
255,69,0,en,orange
74,255,0,en,lime green
255,231,0,en,yellow
255,0,217,en,magenta
255,0,50,en,red
142,0,255,en,purple
255,149,0,en,orange
255,0,126,en,dark magenta
198,255,0,en,neon green
202,255,0,en,light lime green
255,0,219,en,fuchsia
255,0,255,en,fuchsia
243,255,0,en,yellow
255,0,131,en,magenta
255,142,0,en,orange
255,200,0,en,gold
179,255,0,en,yellow green
255,0,94,en,rose
255,58,0,en,reddish orange
216,0,255,en,violet
115,255,0,en,light green
255,185,0,en,goldenrod
255,88,0,en,burnt orange
255,0,164,en,magenta
255,0,37,en,red
255,0,178,en,magenta
255,161,0,en,orange
255,245,0,en,yellow
255,0,249,en,violet
190,0,255,en,purple
255,0,167,en,fuschia
154,255,0,en,lime
96,0,255,en,purple
238,255,0,en,yellow
255,0,40,en,red
255,0,181,en,pink
57,255,0,en,electric green
255,0,231,en,fuschia
243,0,255,en,fuschia
255,206,0,en,yellow
255,0,67,en,red
255,226,0,en,yellow
255,0,98,en,red
255,0,129,en,rose
255,180,0,en,mustard
255,99,0,en,orange
198,255,0,en,lime
255,60,0,en,burnt orange
255,147,0,en,pumpkin
255,150,0,en,tangerine
255,0,151,en,magenta
255,0,125,en,rspberry
74,255,0,en,spring green
75,0,255,en,blue
255,255,0,en,yelow
200,255,0,en,chartruse
178,0,255,en,purple
255,165,0,en,orange
239,0,255,en,lilac
158,255,0,en,chartruse
255,0,67,en,cool red
255,111,0,en,burnt orange
255,0,4,en,red
255,58,0,en,warm red
255,0,231,en,magenta
255,189,0,en,gold
255,0,101,en,rose red
255,230,0,en,yellow
255,0,196,en,raspberry
141,0,255,en,periwinkle
255,99,0,en,orange
142,255,0,en,spring green
255,0,50,en,red
255,0,166,en,magenta
255,0,189,en,pink
110,255,0,en,florescent green
171,0,255,en,purple
255,0,17,en,bright red
255,0,110,en,coral
88,0,255,en,indigo
255,43,0,en,orange red
255,145,0,en,sunshine orange
255,0,234,en,pink
222,255,0,en,florescent yello
255,205,0,en,light orange
130,0,255,en,purple
255,180,0,en,light orange
255,228,0,en,orange yellow
245,255,0,en,yello
255,0,136,en,magenta
225,0,255,en,light purple
