r,g,b,lang_code,human_raw,human_norm,human_min
113,144,225,en,robins egg blue,robins egg blue,robineggblue
110,123,80,en,camo green,camo green,camogreen
194,189,46,en,mustard,mustard,mustard
252,227,231,en,pink,pink,pink
48,169,66,en,green,green,green
204,186,148,en,beige,beige,beige
171,21,86,en,maroon,maroon,maroon
168,66,173,en,purple,purple,purple
245,251,181,en,cream,cream,cream
217,240,12,en,yellow green,yellow green,yellowgreen
210,163,246,en,lilac,lilac,lilac
100,185,32,en,green,green,green
42,83,66,en,dark green,dark green,darkgreen
188,136,116,en,dusty pink,dusty pink,dustypink
105,31,94,en,purple,purple,purple
252,199,34,en,orange,orange,orange
12,14,189,en,blue,blue,blue
3,74,194,en,light blue,light blue,lightblue
227,90,78,en,coral,coral,coral
188,240,51,en,Lime,lime,lime
106,89,210,en,Violet,violet,violet
27,215,159,en,Marine green,marine green,marinegreen
28,207,7,en,Green,green,green
210,59,207,en,Pink,pink,pink
41,30,233,en,Navy,navy,navy
73,199,243,en,Aqua,aqua,aqua
232,90,39,en,Orange,orange,orange
195,23,77,en,Hot Pink,hot pink,hotpink
8,127,139,en,Teal,teal,teal
154,11,85,en,Fushia,fushia,fuchsia
54,89,150,en,Dull Blue,dull blue,dullblue
62,1,20,en,Burgundy,burgundy,burgundy
242,29,121,en,Neon Pink,neon pink,neonpink
88,49,208,en,Purple,purple,purple
245,183,141,en,Peach,peach,peach
183,242,215,en,Aqua,aqua,aqua
19,34,145,en,Navy,navy,navy
155,215,149,en,Light Green,light green,lightgreen
219,179,176,en,Dull Pink,dull pink,dullpink
230,178,224,en,Light Pink,light pink,lightpink
215,131,244,en,Light Purple,light purple,lightpurple
28,83,81,en,Emerald,emerald,emerald
216,103,170,en,Pink,pink,pink
77,151,92,en,Green,green,green
63,194,196,en,light Teal,light teal,lightteal
174,159,83,en,Gold,gold,gold
75,23,76,en,Maroon,maroon,maroon
180,19,134,en,Pink,pink,pink
1,197,90,en,Yellow Green,yellow green,yellowgreen
137,180,194,en,Dull Blue,dull blue,dullblue
32,172,249,en,Blue,blue,blue
113,161,21,en,Slightly Yellow Green,slightly yellow green,slightlyyellowgreen
244,209,50,en,Sun Yellow,sun yellow,sunyellow
88,85,53,en,Brown Green,brown green,browngreen
40,135,240,en,A Little Darker Blue,a little darker blue,alittledarkerblue
221,1,24,en,Red,red,red
42,128,20,en,Green,green,green
103,128,71,en,Olive,olive,olive
49,248,248,en,Blue,blue,blue
112,72,210,en,Purple,purple,purple
146,77,24,en,Brown,brown,brown
80,180,134,en,Green,green,green
105,192,236,en,Blue,blue,blue
40,233,119,en,Green,green,green
229,75,104,en,Pink,pink,pink
26,207,16,en,Green,green,green
254,6,35,en,Red,red,red
157,31,157,en,Purple,purple,purple
195,131,105,en,Brown,brown,brown
209,190,242,en,Purple,purple,purple
187,218,232,en,Blue,blue,blue
186,234,124,en,Green,green,green
121,50,200,en,Blue,blue,blue
169,157,111,en,Brown,brown,brown
202,73,157,en,Purple,purple,purple
198,38,226,en,Purple,purple,purple
86,113,93,en,Gray,gray,gray
198,100,117,en,Pink,pink,pink
194,83,5,en,Brown,brown,brown
21,24,228,en,Blue,blue,blue
160,133,36,en,Brown,brown,brown
103,1,29,en,Red,red,red
139,130,159,en,Purple,purple,purple
222,140,27,en,Orange,orange,orange
94,131,43,en,Green,green,green
82,59,171,en,Blue,blue,blue
123,242,207,en,Blue,blue,blue
51,70,116,en,Blue,blue,blue
18,134,16,en,Green,green,green
202,205,51,en,Yellow,yellow,yellow
120,77,128,en,Purple,purple,purple
39,73,154,en,Blue,blue,blue
229,15,64,en,Pink,pink,pink
22,106,217,en,Blue,blue,blue
21,100,131,en,Blue,blue,blue
117,115,253,en,Blue,blue,blue
109,1,226,en,purple blue,purple blue,purpleblue
18,231,19,en,Neon Green,neon green,neongreen
74,240,150,en,green,green,green
5,165,95,en,green,green,green
133,90,135,en,purple,purple,purple
36,60,153,en,blue,blue,blue
128,143,80,en,green,green,green
88,29,193,en,purple,purple,purple
193,79,188,en,pink,pink,pink
231,160,110,en,coral,coral,coral
249,75,146,en,pink,pink,pink
6,111,46,en,Dark green,dark green,darkgreen
150,209,45,en,Lime green,lime green,limegreen
225,237,221,en,white,white,white
137,193,143,en,green,green,green
239,110,89,en,peach,peach,peach
216,116,119,en,pink,pink,pink
146,7,241,en,purple,purple,purple
66,32,68,en,purple,purple,purple
190,140,32,en,yellow,yellow,yellow
23,113,97,en,green,green,green
186,34,33,en,red,red,red
142,48,39,en,red,red,red
146,52,187,en,purple,purple,purple
214,64,226,en,pink,pink,pink
36,120,219,en,blue,blue,blue
125,111,21,en,brown,brown,brown
251,242,14,en,yellow,yellow,yellow
108,173,242,en,blue,blue,blue
65,219,201,en,indigo,indigo,indigo
183,184,11,en,yellow,yellow,yellow
244,141,185,en,pink,pink,pink
120,21,77,en,purple,purple,purple
185,156,177,en,pink,pink,pink
41,95,231,en,blue,blue,blue
53,19,138,en,purple,purple,purple
239,51,22,en,red,red,red
64,66,181,en,Indigo,indigo,indigo
43,64,234,en,Cobalt,cobalt,cobalt
118,176,23,en,Lime,lime,lime
66,182,157,en,Teal,teal,teal
45,187,46,en,Spring Green,spring green,springgreen
241,130,185,en,Pink,pink,pink
111,192,112,en,Seafoam,seafoam,seafoam
234,45,150,en,Hot Pink,hot pink,hotpink
206,140,29,en,Burnt Orange,burnt orange,burntorange
2,240,80,en,Neon Green,neon green,neongreen
90,105,144,en,Slate Grey,slate grey,slategray
242,177,254,en,Baby Pink,baby pink,babypink
2,126,204,en,Cobalt Blue,cobalt blue,cobaltblue
171,18,221,en,Violet,violet,violet
196,247,120,en,Lemograss,lemograss,lemograss
133,144,138,en,Midgrey,midgrey,midgray
169,235,181,en,Sage,sage,sage
227,51,204,en,Magenta,magenta,magenta
5,211,129,en,Green,green,green
56,57,29,en,Black,black,black
176,134,174,en,Lavender,lavender,lavender
103,249,252,en,Cyan,cyan,cyan
103,3,176,en,Royal Purple,royal purple,royalpurple
250,56,97,en,Fuschia,fuschia,fuchsia
155,90,197,en,Grape,grape,grape
109,36,67,en,Maroon,maroon,maroon
176,210,13,en,Yellow-Green,yellow green,yellowgreen
111,106,43,en,Olive,olive,olive
132,52,5,en,Iron Oxide,iron oxide,ironoxide
131,141,33,en,Chartreuse,chartreuse,chartreuse
78,180,241,en,Aquamarine,aquamarine,aquamarine
68,127,101,en,Teal,teal,teal
81,52,50,en,Burgundy,burgundy,burgundy
205,137,94,en,Flesh,flesh,flesh
134,51,121,en,Violet,violet,violet
255,123,38,en,Orange,orange,orange
76,38,248,en,blue,blue,blue
28,114,248,en,blue,blue,blue
153,236,79,en,lime green,lime green,limegreen
141,29,24,en,burgundy,burgundy,burgundy
211,49,109,en,magenta,magenta,magenta
206,89,216,en,orchid,orchid,orchid
135,60,196,en,purple,purple,purple
75,213,228,en,turquoise,turquoise,turquoise
196,222,44,en,yellow green,yellow green,yellowgreen
77,176,87,en,mint green,mint green,mintgreen
247,56,247,en,fuschia,fuschia,fuchsia
118,103,140,en,purple,purple,purple
77,221,194,en,turquoise,turquoise,turquoise
24,62,31,en,winter green,winter green,wintergreen
172,254,7,en,lime green,lime green,limegreen
72,116,139,en,blue,blue,blue
51,7,126,en,royal purple,royal purple,royalpurple
33,120,113,en,slate blue,slate blue,slateblue
8,157,255,en,blue,blue,blue
247,187,166,en,mauve,mauve,mauve
196,174,75,en,taupe,taupe,taupe
165,208,238,en,light blue,light blue,lightblue
250,157,20,en,orange,orange,orange
7,250,155,en,mint green,mint green,mintgreen
205,149,101,en,taupe brown,taupe brown,taupebrown
172,112,214,en,purple,purple,purple
179,180,170,en,light grey,light grey,lightgray
204,36,137,en,fuschia,fuschia,fuchsia
84,240,105,en,neon green,neon green,neongreen
129,146,100,en,green grey,green grey,greengray
82,86,66,en,dark grey,dark grey,darkgray
170,11,3,en,brick red,brick red,brickred
234,32,62,en,red pink,red pink,redpink
34,85,177,en,blue,blue,blue
212,123,111,en,mauve,mauve,mauve
238,37,92,en,Pink,pink,pink
90,6,208,en,Purple,purple,purple
60,96,26,en,Green,green,green
82,71,84,en,Grey,grey,gray
231,116,27,en,Orange,orange,orange
58,34,75,en,Purple,purple,purple
129,112,203,en,Purple,purple,purple
40,236,122,en,Green,green,green
66,67,206,en,Blue,blue,blue
208,96,211,en,Purple,purple,purple
1,250,34,en,Green,green,green
143,12,25,en,Red,red,red
10,56,12,en,Dark Green,dark green,darkgreen
212,186,119,en,Tan,tan,tan
253,11,131,en,Pink,pink,pink
144,144,9,en,Dark Yellow,dark yellow,darkyellow
158,43,190,en,Purple,purple,purple
194,86,76,en,Dark Pink,dark pink,darkpink
25,110,132,en,Navy Blue,navy blue,navyblue
49,29,6,en,Black,black,black
177,243,132,en,Light Green,light green,lightgreen
52,102,92,en,Dark Blue,dark blue,darkblue
128,58,38,en,Dark Red,dark red,darkred
16,120,246,en,Blue,blue,blue
252,252,147,en,Light Yellow,light yellow,lightyellow
133,186,31,en,Green,green,green
57,137,11,en,Dark Green,dark green,darkgreen
128,248,72,en,Light Green,light green,lightgreen
91,7,254,en,Blue,blue,blue
55,181,178,en,Dark Blue,dark blue,darkblue
114,146,66,en,Dark Green,dark green,darkgreen
230,42,187,en,Light Purple,light purple,lightpurple
184,176,211,en,Light Purple,light purple,lightpurple
73,149,202,en,Navy Blue,navy blue,navyblue
87,203,250,en,Light Blue,light blue,lightblue
86,237,218,en,Light Blue,light blue,lightblue
104,140,211,en,pastel blue,pastel blue,pastelblue
198,181,19,en,Mustard,mustard,mustard
7,78,170,en,Navy,navy,navy
167,24,196,en,purple,purple,purple
220,46,4,en,red,red,red
59,61,212,en,bright blue,bright blue,brightblue
253,55,65,en,Coral,coral,coral
224,45,202,en,fuchsia,fuchsia,fuchsia
149,253,119,en,neon green,neon green,neongreen
116,136,34,en,navy green,navy green,navygreen
19,183,226,en,teal,teal,teal
65,244,243,en,turquoise,turquoise,turquoise
169,25,105,en,dark pink,dark pink,darkpink
211,125,50,en,copper,copper,copper
19,206,174,en,aqua,aqua,aqua
34,169,1,en,green,green,green
170,98,88,en,muave,muave,mauve
110,71,44,en,brown,brown,brown
217,50,81,en,rouge,rouge,rouge
47,160,146,en,teal,teal,teal
50,126,244,en,royal,royal,royal
158,14,250,en,purple,purple,purple
86,99,145,en,blue gray,blue gray,bluegray
160,121,11,en,tawny,tawny,tawny
132,244,28,en,neon green,neon green,neongreen
127,27,150,en,royal purple,royal purple,royalpurple
117,42,83,en,eggplant,eggplant,eggplant
202,149,242,en,lilac,lilac,lilac
223,253,11,en,yellow,yellow,yellow
224,155,190,en,pale pink,pale pink,palepink
17,196,86,en,emerald,emerald,emerald
60,115,130,en,ocean,ocean,ocean
24,153,103,en,sea green,sea green,seagreen
6,2,211,en,roayl,roayl,roayl
41,72,13,en,forest green,forest green,forestgreen
8,202,72,en,Green,green,green
48,63,199,en,Blue,blue,blue
218,209,103,en,tan,tan,tan
8,230,154,en,light green,light green,lightgreen
137,50,49,en,burgendy,burgendy,burgundy
106,60,79,en,magenta,magenta,magenta
222,160,60,en,orange,orange,orange
79,9,65,en,deep purple,deep purple,deeppurple
238,31,81,en,dark pink,dark pink,darkpink
198,240,119,en,yellowish green,yellowish green,yellowishgreen
155,37,101,en,pinkish purple,pinkish purple,pinkishpurple
245,20,213,en,pink,pink,pink
245,45,126,en,pink,pink,pink
139,237,205,en,sea foam green,sea foam green,seafoamgreen
150,15,156,en,purple,purple,purple
153,247,55,en,pea green,pea green,peagreen
26,51,112,en,navy blue,navy blue,navyblue
115,91,77,en,brown,brown,brown
67,111,185,en,blue,blue,blue
2,254,211,en,turquise,turquise,turquoise
43,67,79,en,dark grey,dark grey,darkgray
67,135,124,en,pine green,pine green,pinegreen
171,184,115,en,kakhi,kakhi,kakhi
54,157,123,en,teal,teal,teal
221,87,12,en,red,red,red
62,64,96,en,violet,violet,violet
253,72,143,en,hot pink,hot pink,hotpink
178,4,176,en,magenta,magenta,magenta
45,105,27,en,dark green,dark green,darkgreen
123,199,101,en,light green,light green,lightgreen
180,131,205,en,purple,purple,purple
106,186,30,en,green,green,green
231,174,172,en,pale pink,pale pink,palepink
2,16,138,en,royal blue,royal blue,royalblue
169,154,103,en,beige,beige,beige
239,222,7,en,yellow,yellow,yellow
249,100,227,en,pink,pink,pink
119,200,83,en,light green,light green,lightgreen
104,27,220,en,light blue,light blue,lightblue
97,161,194,en,light blue,light blue,lightblue
248,28,161,en,hot pink,hot pink,hotpink
9,133,36,en,green,green,green
101,136,36,en,dark yellow green,dark yellow green,darkyellowgreen
251,161,178,en,solmon,solmon,solmon
182,197,39,en,dark yellow,dark yellow,darkyellow
23,10,128,en,navy blue,navy blue,navyblue
53,117,53,en,forest green,forest green,forestgreen
227,89,117,en,dark pink,dark pink,darkpink
117,239,7,en,neon green,neon green,neongreen
191,69,173,en,magenta,magenta,magenta
148,12,23,en,dark red,dark red,darkred
80,249,247,en,aquamarine,aquamarine,aquamarine
243,35,166,en,hot pink,hot pink,hotpink
165,218,3,en,dark green,dark green,darkgreen
129,96,73,en,brown,brown,brown
99,6,95,en,dark purple,dark purple,darkpurple
184,255,207,en,light green,light green,lightgreen
9,145,225,en,sky blue,sky blue,skyblue
3,231,63,en,green,green,green
254,193,241,en,baby pink,baby pink,babypink
1,32,7,en,black,black,black
37,104,141,en,dark teal,dark teal,darkteal
40,223,111,en,neon green,neon green,neongreen
208,22,63,en,red,red,red
16,58,228,en,royal blue,royal blue,royalblue
226,255,123,en,yellow,yellow,yellow
156,79,42,en,brown,brown,brown
134,211,205,en,dark teal,dark teal,darkteal
215,166,13,en,corduroy,corduroy,corduroy
62,221,185,en,teal,teal,teal
222,199,106,en,light corduroy,light corduroy,lightcorduroy
120,202,26,en,Lime Green,lime green,limegreen
136,85,183,en,Lilac,lilac,lilac
61,197,197,en,Teal,teal,teal
55,42,115,en,Eggplant,eggplant,eggplant
150,28,185,en,Purple,purple,purple
108,26,206,en,Purple Blue,purple blue,purpleblue
207,83,148,en,Rose,rose,rose
234,222,60,en,Yellow,yellow,yellow
89,106,40,en,Forrest Green,forrest green,forestgreen
7,237,136,en,Seafoam,seafoam,seafoam
248,87,250,en,Pink,pink,pink
1,248,234,en,Neon Teal,neon teal,neonteal
187,238,218,en,Robin's Egg Blue,robin's egg blue,robineggblue
63,140,87,en,Tree Green,tree green,treegreen
41,177,48,en,Green,green,green
220,52,73,en,Lipstick Red,lipstick red,lipstickred
248,17,13,en,Red,red,red
124,41,81,en,Burgundy,burgundy,burgundy
186,168,38,en,Mustard Yellow,mustard yellow,mustardyellow
2,1,92,en,Navy,navy,navy
137,27,16,en,Maroon,maroon,maroon
113,180,86,en,Green,green,green
211,134,254,en,Light Purple,light purple,lightpurple
197,47,254,en,Purple,purple,purple
84,32,246,en,Blue,blue,blue
179,213,234,en,Cornflower,cornflower,cornflower
99,162,179,en,Dark Teal,dark teal,darkteal
136,163,16,en,Green,green,green
67,125,27,en,Green,green,green
142,113,23,en,Brown,brown,brown
132,98,148,en,Purple,purple,purple
176,181,162,en,Grey,grey,gray
241,53,166,en,Fuschia,fuschia,fuchsia
248,157,57,en,Orange,orange,orange
254,135,112,en,Salmon,salmon,salmon
181,253,157,en,Seafoam,seafoam,seafoam
217,200,36,en,goldenrod,goldenrod,goldenrod
202,222,168,en,olive,olive,olive
28,232,69,en,neon green,neon green,neongreen
52,175,25,en,forest green,forest green,forestgreen
249,132,198,en,rose,rose,rose
215,55,117,en,magenta,magenta,magenta
15,254,140,en,pastel green,pastel green,pastelgreen
12,106,159,en,peacock blue,peacock blue,peacockblue
239,161,28,en,orange yellow,orange yellow,orangeyellow
209,87,0,en,orange,orange,orange
170,95,251,en,lilac,lilac,lilac
206,73,65,en,burnt orange,burnt orange,burntorange
66,118,66,en,forest green,forest green,forestgreen
33,22,222,en,blu,blu,blue
68,174,210,en,light blue,light blue,lightblue
255,43,213,en,hot pink,hot pink,hotpink
151,17,110,en,deep rose,deep rose,deeprose
192,167,113,en,khaki,khaki,khaki
206,95,208,en,blush,blush,blush
172,232,75,en,green yellow,green yellow,greenyellow
126,243,236,en,seafoam,seafoam,seafoam
172,24,248,en,purple,purple,purple
105,85,187,en,purple mounttain majesty,purple mounttain majesty,purplemounttainmajesty
132,130,210,en,perriwinkle,perriwinkle,periwinkle
133,19,67,en,wine,wine,wine
218,60,158,en,deep rose,deep rose,deeprose
32,158,232,en,medium blye,medium blye,mediumblye
155,239,181,en,seafoam,seafoam,seafoam
169,109,75,en,cafe,cafe,cafe
96,38,39,en,burgundy,burgundy,burgundy
10,80,0,en,deep  green,deep  green,deepgreen
239,159,149,en,peach,peach,peach
57,253,209,en,aqua,aqua,aqua
153,158,12,en,olivee,olivee,olivee
92,19,176,en,violet,violet,violet
7,155,71,en,grass green,grass green,grassgreen
33,13,180,en,Navy,navy,navy
120,208,226,en,Blue,blue,blue
253,78,119,en,Hot pink,hot pink,hotpink
232,115,109,en,Rose,rose,rose
99,250,154,en,Emerald,emerald,emerald
250,64,40,en,Rec,rec,rec
149,70,23,en,Burnt sienna,burnt sienna,burntsienna
127,189,49,en,Green,green,green
189,20,179,en,Mauve,mauve,mauve
53,129,14,en,Green,green,green
210,127,77,en,Tan,tan,tan
225,203,143,en,Ochre,ochre,ochre
157,61,57,en,Dark red,dark red,darkred
70,253,15,en,Green,green,green
156,66,141,en,Purple,purple,purple
22,84,236,en,Ultramarine,ultramarine,ultramarine
78,180,148,en,Turquoise,turquoise,turquoise
235,98,246,en,Pink,pink,pink
204,130,22,en,Red brown,red brown,redbrown
253,33,235,en,Hot pink,hot pink,hotpink
125,146,41,en,Ochre green,ochre green,ochregreen
143,143,101,en,Grey green,grey green,graygreen
44,184,66,en,Green,green,green
64,111,52,en,Forest green,forest green,forestgreen
153,133,49,en,Ochre brown,ochre brown,ochrebrown
97,33,29,en,Burnt umber,burnt umber,burntumber
189,137,246,en,Lilac,lilac,lilac
162,85,114,en,Maroon,maroon,maroon
193,168,198,en,Lavender,lavender,lavender
3,129,124,en,Sea green,sea green,seagreen
27,223,186,en,Turquoise,turquoise,turquoise
92,220,54,en,Green,green,green
